TEMPEST_ACCOUNT_NO,HOUSE_NO,STREET,CRE_DATE,MOD_DATE,Latitude,Longitude
418905,6108,126 ST,,,49.113806,-122.873244
418906,8386,152A ST,,,49.154935,-122.799796
418907,8385,152A ST,,,49.154988,-122.800093
418908,8392,152A ST,,,49.155162,-122.799803
343014,1151,KING GEORGE BLVD,,20100318,49.022906,-122.765942
343399,1507,KING GEORGE BLVD,,20100318,49.029365,-122.773944
343420,1499,KING GEORGE BLVD,,20100318,49.029252,-122.773805
343429,1491,KING GEORGE BLVD,,20100318,49.028985,-122.773706
343940,1623,KING GEORGE BLVD,,20100318,49.031551,-122.776688
343941,1621,KING GEORGE BLVD,,20100318,49.031551,-122.776688
343942,1683,KING GEORGE BLVD,,20100318,49.032401,-122.777741
343943,1681,KING GEORGE BLVD,,20100318,49.032401,-122.777741
344577,1832,KING GEORGE BLVD,,20100318,49.035436,-122.780394
344579,1906,KING GEORGE BLVD,,20100318,49.036809,-122.782132
344584,1933,KING GEORGE BLVD,,20100318,49.036880,-122.783348
344615,1926,KING GEORGE BLVD,,20100318,49.037193,-122.782609
344677,1836,KING GEORGE BLVD,,20100318,49.035523,-122.780540
344689,1846,KING GEORGE BLVD,,20100318,49.035755,-122.780820
344695,1852,KING GEORGE BLVD,,20100318,49.035871,-122.780970
344711,1876,KING GEORGE BLVD,,20100318,49.036225,-122.781409
344724,1898,KING GEORGE BLVD,,20100318,49.036659,-122.781952
354933,5567,KING GEORGE BLVD,,20100318,49.103671,-122.830731
357569,5833,KING GEORGE BLVD,,20100318,49.108828,-122.837118
360769,6467,KING GEORGE BLVD,,20100318,49.120239,-122.845841
360773,6429,KING GEORGE BLVD,,20100318,49.119734,-122.845892
375121,8469,KING GEORGE BLVD,,20100318,49.157250,-122.846080
377642,9045,KING GEORGE BLVD,,20100318,49.167226,-122.846145
377647,9037,KING GEORGE BLVD,,20100318,49.167043,-122.846144
377653,9023,KING GEORGE BLVD,,20100318,49.166860,-122.846143
377659,9011,KING GEORGE BLVD,,20100318,49.166678,-122.846142
377665,9003,KING GEORGE BLVD,,20100318,49.166497,-122.846141
377738,9119,KING GEORGE BLVD,,20100318,49.168568,-122.846188
377745,9137,KING GEORGE BLVD,,20100318,49.168897,-122.846191
377748,9145,KING GEORGE BLVD,,20100318,49.169063,-122.846184
377755,8865,KING GEORGE BLVD,,20100318,49.164021,-122.846190
377757,8863,KING GEORGE BLVD,,20100318,49.163835,-122.846190
395932,1744,KING GEORGE BLVD,,20100318,49.033633,-122.778196
396062,1840,KING GEORGE BLVD,,20100318,49.035642,-122.780677
396067,1882,KING GEORGE BLVD,,20100318,49.036349,-122.781555
397383,2622,KING GEORGE BLVD,,20100318,49.049805,-122.798206
407737,1667,KING GEORGE BLVD,,20100318,49.032188,-122.777477
409572,3328,KING GEORGE BLVD,,20100318,49.062490,-122.813869
410751,6445,KING GEORGE BLVD,,20100318,49.120067,-122.845894
416687,1868,KING GEORGE BLVD,,20100318,49.036114,-122.781262
333285,13523,KING GEORGE BLVD,,20100318,49.200392,-122.847370
334658,10518,CITY PARKWAY,,20100318,49.200877,-122.850291
343910,1658,KING GEORGE BLVD,,20100318,49.032550,-122.777213
343919,1657,KING GEORGE BLVD,,20100318,49.032436,-122.777425
403942,17423,100 AVE,,,49.184420,-122.739304
403943,17533,101 AVE,,,49.186170,-122.736620
403957,10455,168A ST,,,49.192550,-122.755606
403960,10510,169A ST,,,49.193848,-122.752795
403976,16935,104 AVE,,,49.191725,-122.752399
403989,17761,96 AVE,,,49.177168,-122.730185
403991,9809,182 ST,,,49.180812,-122.718925
404031,15715,112 AVE,,,49.206259,-122.786478
404039,16319,114 AVE,,,49.209430,-122.774548
404043,16233,112 AVE,,,49.206250,-122.772638
404051,16229,113 AVE,,,49.207729,-122.774235
404056,16791,108 AVE,,,49.199027,-122.756819
404059,16675,108 AVE,,,49.199036,-122.759899
404065,10865,166A ST,,,49.200009,-122.760529
404067,16746,108A AVE,,,49.199564,-122.757987
404073,10938,166A ST,,,49.201634,-122.760127
404076,16712,109 AVE,,,49.200281,-122.759125
404079,10854,166A ST,,,49.199782,-122.760193
404085,16518,108A AVE,,,49.199533,-122.764274
404092,16565,108A AVE,,,49.199826,-122.763292
404099,10967,168 ST,,,49.201806,-122.759522
383003,16360,96 AVE,,,49.176773,-122.768905
383005,9274,162A ST,,,49.171204,-122.771807
413346,13277,87B AVE,,,49.162234,-122.854749
413354,13437,WATERFORD PL,,,49.160558,-122.850238
413367,13383,87A AVE,,,49.161358,-122.851798
413369,8091,123 ST,,,49.150180,-122.881454
413370,12377,80 AVE,,,49.148577,-122.879690
413371,12383,81A AVE,,,49.151353,-122.879607
413373,12375,81A AVE,,,49.151352,-122.879864
413376,8356,122A ST,,,49.154966,-122.882371
413377,12120,84 AVE,,,49.155738,-122.886964
413379,8172,120A ST,,,49.151733,-122.888274
413380,12372,81A AVE,,,49.150882,-122.880074
413385,8066,123 ST,,,49.149738,-122.881118
413386,12371,81 AVE,,,49.150424,-122.880043
420586,7664,151 ST,,,49.142316,-122.803528
420587,11323,161 ST,,,49.207714,-122.777802
420611,16573,63B AVE,,,49.118099,-122.763193
420628,7322,148 ST,,,49.136097,-122.812010
420632,12406,74 AVE,,,49.137556,-122.878682
420637,7883,169 ST,,,49.145631,-122.754145
420655,12463,74 AVE,,,49.137704,-122.877142
420658,12442,74 AVE,,,49.137491,-122.877789
420659,12452,74 AVE,,,49.137480,-122.877421
420680,12412,74 AVE,,,49.137536,-122.878519
420681,7420,124B ST,,,49.137737,-122.876558
420686,14588,84 AVE,,,49.155372,-122.818272
420699,13343,60 AVE,,,49.112040,-122.853100
420707,12436,74 AVE,,,49.137493,-122.877968
420708,12423,74 AVE,,,49.137703,-122.878235
420714,13327,60 AVE,,,49.112039,-122.853791
420716,13347,60 AVE,,,49.112042,-122.852871
420730,15072,69 AVE,,,49.128070,-122.804686
420734,12415,74 AVE,,,49.137720,-122.878402
420750,12458,74 AVE,,,49.137482,-122.877239
420753,15310,57 AVE,,,49.106465,-122.798058
420761,12448,74 AVE,,,49.137486,-122.877608
420766,9028,121 ST,,,49.167384,-122.887183
420769,14896,73A AVE,,,49.136177,-122.810365
420786,12472,74 AVE,,,49.137479,-122.876883
420787,12409,74 AVE,,,49.137762,-122.878607
420788,14624,67B AVE,,,49.125559,-122.817087
420796,6211,165 ST,,,49.114859,-122.765553
420810,7659,150A ST,,,49.142288,-122.806287
420811,12401,74 AVE,,,49.137762,-122.878790
420814,14415,33A AVE,,,49.062875,-122.822880
420873,14972,67A AVE,,,49.125404,-122.807364
420874,14846,72A AVE,,,49.134545,-122.811019
420877,5612,185 ST,,,49.104554,-122.708835
420975,14985,67 AVE,,,49.124526,-122.807290
420993,14651,67A AVE,,,49.125191,-122.816243
420997,13442,84 AVE,,,49.155290,-122.850137
420998,14636,67A AVE,,,49.125007,-122.816734
421005,7661,150B ST,,,49.142290,-122.805081
421008,14628,67A AVE,,,49.124999,-122.816994
421010,14616,68 AVE,,,49.126184,-122.817360
421018,11989,97 AVE,,,49.179175,-122.890713
421030,14656,68 AVE,,,49.126215,-122.816010
421051,13662,112A AVE,,,49.206801,-122.843616
421054,7414,124B ST,,,49.137598,-122.876488
421065,6543,124 ST,,,49.121813,-122.879209
421067,6116,127 ST,,,49.113594,-122.870501
421070,5745,KETTLE CR W,,,49.106691,-122.799702
421081,14643,67A AVE,,,49.125192,-122.816457
421085,14615,67B AVE,,,49.125738,-122.817325
421086,13566,78A AVE,,,49.145226,-122.846707
421091,14668,67A AVE,,,49.125015,-122.815279
421103,12232,92 AVE,,,49.170209,-122.884080
421105,16282,96 AVE,,,49.176794,-122.771213
421106,12039,101A AVE,,,49.187148,-122.889025
421110,15018,76A AVE,,,49.141841,-122.806230
421111,9528,134 ST,,,49.175756,-122.851193
421165,7468,144 ST,,,49.138755,-122.823106
421170,14913,67A AVE,,,49.125633,-122.808927
421175,12115,90 AVE,,,49.166955,-122.887063
421194,6188,164 ST,,,49.115100,-122.767550
416425,15843,111 AVE,,,49.204373,-122.783192
416434,15986,111 AVE,,,49.204081,-122.779227
416446,14790,109A AVE,,,49.201326,-122.812959
416477,10682,GLENWOOD CR E,,,49.196718,-122.760782
416483,10170,156 ST,,,49.187274,-122.789590
416523,9880,159A ST,,,49.182017,-122.779908
416527,9636,161 ST,,,49.177530,-122.775812
416530,12782,115A AVE,,,49.211822,-122.867842
416532,12631,113B AVE,,,49.209102,-122.872130
416535,13404,CRESTVIEW DR,,,49.208793,-122.850585
416541,13934,BRENTWOOD CR,,,49.201818,-122.836610
416544,10837,140 ST,,,49.199585,-122.834396
416552,10888,128A ST,,,49.200641,-122.865960
410838,13128,68 AVE,,,49.126274,-122.858651
410840,12875,65 AVE,,,49.120876,-122.865396
410845,13141,65B AVE,,,49.122363,-122.858001
410847,12980,65 AVE,,,49.120746,-122.862754
410874,6597,131 ST,,,49.122736,-122.859587
410888,12973,66 AVE,,,49.123054,-122.862904
410889,6583,129A ST,,,49.122528,-122.863722
410894,6492,131A ST,,,49.120932,-122.857709
410897,13035,65 AVE,,,49.120936,-122.861118
410903,6507,131 ST,,,49.121064,-122.859562
410906,13183,68A AVE,,,49.127244,-122.857307
410907,13166,ENGLISH PL,,,49.132677,-122.857897
410912,13184,68A AVE,,,49.127008,-122.857265
410915,6939,130 ST,,,49.129020,-122.862473
410918,13080,72 AVE,,,49.133574,-122.859941
410919,12871,69 AVE,,,49.128693,-122.865900
410920,12880,69 AVE,,,49.128407,-122.865688
410921,13091,FAIRFORD PL,,,49.130834,-122.859755
410922,13071,FAIRFORD PL,,,49.130848,-122.860329
410925,7033,129A ST,,,49.130886,-122.863770
410932,13084,69A AVE,,,49.129205,-122.859569
410935,6934,130 ST,,,49.128858,-122.861980
410936,6963,130 ST,,,49.129495,-122.862478
410945,6876,130 ST,,,49.127876,-122.862015
410950,12963,68 AVE,,,49.126676,-122.863316
410951,6845,KILBURN PL,,,49.127315,-122.863856
410952,12921,68 AVE,,,49.126694,-122.864432
410953,6874,HELSTON CR,,,49.127829,-122.864811
410954,12958,HELSTON CR,,,49.128329,-122.863492
410965,12945,HELSTON CR,,,49.128660,-122.863862
410974,13419,68 AVE,,,49.126485,-122.850554
410980,7087,135 ST,,,49.131451,-122.848583
410981,6827,135A ST,,,49.126737,-122.847300
411009,6721,121A ST,,,49.125123,-122.886230
411010,6751,121A ST,,,49.125693,-122.886317
411011,6766,121A ST,,,49.125939,-122.885883
411012,12313,71 AVE,,,49.132087,-122.881653
411013,12373,68 AVE,,,49.126803,-122.879821
411014,12273,68 AVE,,,49.126819,-122.882671
411015,12361,68 AVE,,,49.126803,-122.880084
411016,7010,123B ST,,,49.130253,-122.880110
411018,12229,68 AVE,,,49.126825,-122.883904
411019,12330,70A AVE,,,49.130855,-122.880905
411020,7007,123B ST,,,49.130229,-122.880429
411021,12344,72 AVE,,,49.133792,-122.880659
411022,7036,123B ST,,,49.130748,-122.880021
411023,7174,122 ST,,,49.133261,-122.884574
411024,12275,70A AVE,,,49.131113,-122.882776
411025,7039,123B ST,,,49.130728,-122.880343
411026,12330,71 AVE,,,49.132163,-122.880942
411027,12319,71A AVE,,,49.133209,-122.881437
411028,12337,70A AVE,,,49.131108,-122.880883
411029,7076,122A ST,,,49.131724,-122.882988
411030,12208,68A AVE,,,49.127520,-122.884256
411032,6827,123A ST,,,49.127268,-122.880703
411033,12277,71A AVE,,,49.133263,-122.882771
411034,7065,122A ST,,,49.131400,-122.883311
411035,12217,70A AVE,,,49.131135,-122.884044
411036,7143,122A ST,,,49.132836,-122.883802
411037,6865,123A ST,,,49.128164,-122.881381
411038,7103,122A ST,,,49.132249,-122.882912
411039,6882,123A ST,,,49.128339,-122.880202
418104,15446,110A AVE,,,49.203252,-122.793927
418105,8358,144 ST,,,49.154857,-122.822996
418106,7488,148 ST,,,49.139024,-122.812022
418111,14504,83A AVE,,,49.154647,-122.820560
418112,5786,167A ST,,,49.108003,-122.757802
418115,8266,150 ST,,,49.153074,-122.806738
418119,14470,67B AVE,,,49.125551,-122.821301
418121,14135,90A AVE,,,49.167412,-122.832348
418122,7428,148 ST,,,49.137879,-122.812022
418128,14181,89B AVE,,,49.166131,-122.829918
418129,14177,89B AVE,,,49.166129,-122.830143
418133,8248,150 ST,,,49.152898,-122.806736
418134,16215,79A AVE,,,49.147629,-122.772640
418135,912,163 ST,,,49.019465,-122.769137
418138,8348,144 ST,,,49.154711,-122.822998
418139,9033,141A ST,,,49.166980,-122.831885
418140,11061,168 ST,,,49.204246,-122.762952
418141,14191,90 AVE,,,49.167134,-122.829441
418146,14838,76 AVE,,,49.140931,-122.811138
418147,6780,145A ST,,,49.125862,-122.819411
418148,5823,167 ST,,,49.108587,-122.758806
418153,9049,141B ST,,,49.167077,-122.830732
418154,18717,63A AVE,,,49.118076,-122.704114
419144,9066,141A ST,,,49.167751,-122.831312
419147,6276,132A ST,,,49.116669,-122.855538
383008,16375,95A AVE,,,49.176101,-122.768544
383009,9505,164 ST,,,49.175078,-122.767909
383012,9228,160 ST,,,49.170638,-122.778652
383022,16209,94 AVE,,,49.173643,-122.773345
383026,16322,96 AVE,,,49.176766,-122.770155
383027,16352,96 AVE,,,49.176771,-122.769136
383032,9565,164 ST,,,49.176137,-122.767913
383033,9240,160 ST,,,49.170987,-122.778626
383035,9511,164 ST,,,49.175328,-122.767916
383038,9487,163 ST,,,49.175068,-122.770877
383040,9218,160 ST,,,49.170507,-122.778638
383048,9592,162 ST,,,49.176724,-122.772883
383050,16065,92 AVE,,,49.170204,-122.776942
383052,9256,160 ST,,,49.171172,-122.778623
383055,9461,163 ST,,,49.174335,-122.770851
383067,9330,163 ST,,,49.172000,-122.770395
383068,16071,92 AVE,,,49.170205,-122.776695
383069,9555,162A ST,,,49.176113,-122.772201
383072,9382,162A ST,,,49.173220,-122.771809
383080,16339,92 AVE,,,49.170267,-122.769378
383082,16321,95A AVE,,,49.176214,-122.769848
383083,16085,92 AVE,,,49.170206,-122.776448
383085,16248,94 AVE,,,49.173381,-122.772289
383086,9452,162A ST,,,49.174183,-122.771807
383089,16378,94 AVE,,,49.173068,-122.768249
383093,16347,95 AVE,,,49.175102,-122.769161
383094,16355,92 AVE,,,49.170266,-122.769010
383098,9375,162A ST,,,49.172981,-122.772198
383103,9424,160 ST,,,49.173658,-122.778649
383108,16373,92 AVE,,,49.170272,-122.768648
383109,16223,94A AVE,,,49.174319,-122.773292
398783,6515,134 ST,,,49.121070,-122.851224
398784,13365,64A AVE,,,49.120299,-122.852094
398787,6667,134 ST,,,49.123980,-122.851273
398797,6762,129A ST,,,49.125937,-122.863225
398799,6690,130 ST,,,49.124530,-122.861945
398800,13118,64A AVE,,,49.119995,-122.858903
398801,6775,132 ST,,,49.125970,-122.856859
398803,12825,65 AVE,,,49.120863,-122.867233
398807,12847,65 AVE,,,49.120853,-122.866608
398808,12929,64 AVE,,,49.119240,-122.864009
398809,6525,128A ST,,,49.121345,-122.866582
398812,13138,66A AVE,,,49.123062,-122.858012
398815,12815,66 AVE,,,49.122962,-122.867473
398816,12827,66 AVE,,,49.122954,-122.867201
398819,6625,128A ST,,,49.123275,-122.866622
398848,12825,64 AVE,,,49.119304,-122.867010
398865,6576,129A ST,,,49.122331,-122.863281
398866,6468,131A ST,,,49.120453,-122.857580
398872,13031,64 AVE,,,49.119233,-122.861169
398879,7092,131A ST,,,49.131721,-122.857949
398882,13178,68A AVE,,,49.126974,-122.857547
398883,7085,132 ST,,,49.131541,-122.856915
398884,7137,132 ST,,,49.132586,-122.856938
398886,13198,72 AVE,,,49.133565,-122.857046
398887,13168,72 AVE,,,49.133577,-122.857794
398889,13134,72 AVE,,,49.133551,-122.858582
398891,13035,FAIRFORD PL,,,49.130793,-122.861310
398892,7069,131 ST,,,49.131156,-122.859689
398894,7019,130 ST,,,49.130439,-122.862488
398902,6948,130 ST,,,49.129176,-122.861983
398904,7179,130 ST,,,49.133246,-122.862518
398912,7104,130 ST,,,49.132042,-122.862013
398913,6906,130 ST,,,49.128387,-122.861975
398923,13067,69A AVE,,,49.129509,-122.860576
398925,6987,BRISTOL PL,,,49.129797,-122.858426
398929,7047,MALVERN PL,,,49.131028,-122.858284
398946,13489,70B AVE,,,49.130941,-122.848609
398974,12144,68 AVE,,,49.126544,-122.886618
398975,6759,121A ST,,,49.125815,-122.886352
398976,12385,68 AVE,,,49.126775,-122.879403
398977,7016,123B ST,,,49.130349,-122.880021
398978,7132,122 ST,,,49.132613,-122.884564
398979,6998,123 ST,,,49.130400,-122.881671
398980,6911,124 ST,,,49.128562,-122.879232
398981,7122,123 ST,,,49.132433,-122.881745
398982,7128,123 ST,,,49.132602,-122.881747
398983,7067,123 ST,,,49.131344,-122.882119
398984,12349,71 AVE,,,49.132449,-122.881150
398986,12325,68 AVE,,,49.126808,-122.881124
398987,12337,71A AVE,,,49.133205,-122.880938
398988,12265,68 AVE,,,49.126820,-122.882918
398989,12233,68A AVE,,,49.127776,-122.883772
398990,12373,70A AVE,,,49.131086,-122.879938
398991,12385,70A AVE,,,49.131082,-122.879642
398992,6848,123 ST,,,49.127502,-122.881674
398993,7071,124 ST,,,49.131417,-122.879258
419660,10686,164 ST,,,49.196812,-122.767314
419662,8064,132 ST,,,49.149396,-122.856576
416555,11022,131 ST,,,49.203305,-122.858950
416566,10612,139 ST,,,49.195438,-122.836719
416571,10695,142A ST,,,49.196911,-122.827430
416575,14070,102A AVE,,,49.188116,-122.832150
416580,10293,140 ST,,,49.189483,-122.834394
416595,10239,132 ST,,,49.188781,-122.856693
416598,12843,100 AVE,,,49.184573,-122.866664
416601,12777,103 AVE,,,49.189914,-122.868323
416607,12103,96A AVE,,,49.178125,-122.886999
416611,12562,99 AVE,,,49.182238,-122.874458
416613,12716,96A AVE,,,49.177931,-122.870196
416617,9655,131A ST,,,49.178091,-122.858332
416618,9631,131 ST,,,49.177675,-122.859822
416619,9909,128A ST,,,49.182719,-122.866737
416621,9662,133A ST,,,49.178182,-122.852342
416640,11684,97A AVE,,,49.179808,-122.898946
416642,11861,97A AVE,,,49.180101,-122.894005
416643,11640,96A AVE,,,49.177998,-122.900105
416644,11657,99A AVE,,,49.183475,-122.899767
416645,13869,HANSEN RD,,,49.205449,-122.837657
416676,16763,18 AVE,,,49.034906,-122.758194
416688,15669,18A AVE,,,49.035749,-122.788143
416792,3016,163 ST,,,49.056719,-122.770396
416794,3389,CANTERBURY DR,,,49.063114,-122.770379
416817,5846,126A ST,,,49.109030,-122.871487
416819,12366,64 AVE,,,49.119079,-122.880160
416826,6390,125A ST,,,49.118470,-122.874616
416839,6220,129A ST,,,49.115883,-122.863455
416840,6241,129A ST,,,49.116135,-122.863949
416842,13042,63A AVE,,,49.117921,-122.861268
416848,13785,59A AVE,,,49.110932,-122.841377
416852,14061,58A AVE,,,49.109272,-122.832702
416867,15038,67 AVE,,,49.124264,-122.805600
416884,7195,144 ST,,,49.133526,-122.823561
416885,14006,72 AVE,,,49.133472,-122.834169
416886,7047,141A ST,,,49.130844,-122.830541
416890,13423,67 AVE,,,49.124424,-122.850151
416894,6622,128 ST,,,49.123259,-122.867562
416900,12847,68 AVE,,,49.126727,-122.866484
416904,6818,135 ST,,,49.126594,-122.848106
416906,6780,121A ST,,,49.126242,-122.885883
416907,12316,71 AVE,,,49.131784,-122.881141
416908,6877,124 ST,,,49.128052,-122.879235
416913,6944,126 ST,,,49.129159,-122.873178
416914,12653,70A AVE,,,49.130784,-122.872020
416915,6877,127A ST,,,49.127901,-122.869405
416917,12739,67 AVE,,,49.124446,-122.869717
416918,12239,64A AVE,,,49.120339,-122.883404
416919,6761,124 ST,,,49.125947,-122.879203
416920,6436,124A ST,,,49.120103,-122.877140
416922,12481,66 AVE,,,49.123083,-122.876472
416927,7225,124A ST,,,49.134682,-122.877855
416928,12529,74A AVE,,,49.138529,-122.875827
416932,12317,75 AVE,,,49.139469,-122.881356
416936,12232,80 AVE,,,49.148316,-122.883739
416938,7728,120A ST,,,49.143587,-122.887821
416944,7790,127 ST,,,49.144385,-122.870575
416946,7731,126A ST,,,49.143510,-122.872395
416948,12441,78 AVE,,,49.144851,-122.878100
416950,13193,72B AVE,,,49.134536,-122.857206
416953,7930,133A ST,,,49.146800,-122.852400
416959,14016,76 AVE,,,49.140789,-122.834114
416974,13900,78A AVE,,,49.145282,-122.837422
416976,14373,78 AVE,,,49.144347,-122.824768
416983,7542,145A ST,,,49.139646,-122.818502
416984,7272,147A ST,,,49.135031,-122.813403
416988,7671,144A ST,,,49.142661,-122.822154
416998,16523,77A AVE,,,49.143739,-122.763483
417016,8028,159 ST,,,49.148821,-122.781479
417019,15709,80A AVE,,,49.149322,-122.786876
417022,15302,84 AVE,,,49.155364,-122.798394
447646,14599,60 AVE,,,49.111907,-122.817775
447684,6763,193B ST,,,49.125835,-122.686478
407161,11411,96 AVE,,,49.177238,-122.906178
399113,12247,64 AVE,,,49.119437,-122.883240
399115,12339,66 AVE,,,49.123068,-122.880622
399116,6536,121A ST,,,49.121815,-122.885747
399117,12396,65 AVE,,,49.120919,-122.879274
399118,6419,124A ST,,,49.119955,-122.877517
399119,12726,67B AVE,,,49.125741,-122.869823
399122,12301,64 AVE,,,49.119412,-122.881839
399125,6502,122 ST,,,49.121200,-122.884328
399126,6785,128 ST,,,49.126305,-122.868015
399129,6793,128 ST,,,49.126434,-122.868009
399131,6760,124 ST,,,49.125883,-122.878763
399132,6533,124A ST,,,49.121727,-122.877621
399135,6429,124 ST,,,49.119842,-122.879210
399137,12680,67B AVE,,,49.125756,-122.871257
419153,16668,63A AVE,,,49.117112,-122.760525
419154,5863,136 ST,,,49.109259,-122.845741
419155,5853,136 ST,,,49.109118,-122.845744
419156,16526,63B AVE,,,49.117898,-122.764373
419184,13719,114 AVE,,,49.210109,-122.841860
419287,9775,120 ST,,,49.180410,-122.890403
419320,8398,152A ST,,,49.155309,-122.799807
419321,15261,83B AVE,,,49.154652,-122.799658
419322,16627,63 AVE,,,49.116637,-122.761834
419323,16615,63 AVE,,,49.116624,-122.762153
419328,15439,37A AVE,,,49.070213,-122.794545
419329,13215,62 AVE,,,49.115505,-122.856040
419330,13223,62 AVE,,,49.115504,-122.855800
419332,16655,63A AVE,,,49.117348,-122.761162
