STRUCTURE_TYPE,STRUCTURE_TYPE2,DESCRIPTION,LOCATION,STRUCTURE_DETAIL_TYPE,SPECIAL_FEATURES,MATERIAL_TYPE,WIDTH_M,SEATING_TYPE,GIFT_DONATION,PLAQUE_DETAIL,BENCH_STYLE,CAPACITY,DIMENSION_M2,COMPONENT_TYPE,SURFACE_MATERIAL,WINTERIZED,LENGTH_M,HOUSE_NO,STATUS,STATUS_DATE,PARK_OWNERSHIP,INSERVICE_DATE,INSERVICE_COST,CONDITION,YRS_LIFE_EXPECTANCY,WARRANTYDATE,WARRANTY_PROVIDER,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,Latitude,Longitude
3,Shelters and Tables,"Table #10 - Permanent; Green Timbers Urban Forest Park, 14698 96 Ave","east side of lake, in picnic area",,,Plastic,,,,,,,,Table - Permanent,,,,14698,OPERATING,20091023145700,,20090801,0,,,,,"Green Timbers Urban Forest Park, 14698 96 Ave",Land,49.180771,-122.820003
0,Benches and Bleachers,"Wood Bleacher; South Surrey Athletic Park, 1925 148 St",South Surrey Athletic Park - Ref#133 - Track - East Side,,,Wood,,Bleacher,,,,,,,,,,01925,OPERATING,,,,,,,,South Surrey Athletic Park - Ref#133 - Track - East Side,"South Surrey Athletic Park, 1925 148 St",,49.037316,-122.818353
0,Benches and Bleachers,"Wood Bleachers; Erma Stephenson Park, 15920 110 Ave",Erma Stephenson Park - Ref#54 - Dia-SB 1 - 3rd base line,,,Wood,,Bleacher,,,,,,,,,5.5,15920,OPERATING,,,,,,,,Erma Stephenson Park - Ref#54 - Dia-SB 1 - 3rd base line,"Erma Stephenson Park, 15920 110 Ave",,49.201285,-122.781888
0,Benches and Bleachers,"Wood Bleachers; Fleetwood Park, 15802 - 80 Ave",Fleetwood Park - Ref#56 - Dia-SB 1 - 3rd base line,,,Wood,0,Bleacher,,,,0,,,,,5.5,15802,OPERATING,,,,0,,,,Fleetwood Park - Ref#56 - Dia-SB 1 - 3rd base line,"Fleetwood Park, 15802 80 Ave",,49.147895,-122.784853
0,Benches and Bleachers,"Wood Bleachers; Fleetwood Park, 15802 - 80 Ave",Fleetwood Park - Ref#57 - Dia-SB 2 - 3rd base line,,,Wood,0,Bleacher,,,,0,,,,,5.5,15802,OPERATING,,,,0,,,,Fleetwood Park - Ref#57 - Dia-SB 2 - 3rd base line,"Fleetwood Park, 15802 80 Ave",,49.148023,-122.786996
0,Benches and Bleachers,"Grandstand; Whalley Athletic Park, 13351 105A Ave","Whalley Athletic Park - Ref#203 - Baseball 1, behind 3rd baseline",,,Aluminum,,Bleacher,,,,1100,,,,,,13351,OPERATING,,,,,,,,"Whalley Athletic Park - Ref#203 - Baseball 1, behind 3rd baseline","Whalley Athletic Park, 13351 105A Ave",,49.194663,-122.851824
0,Benches and Bleachers,"Wood Bleacher; Whalley Athletic Park, 13351 105A Ave",Whalley Athletic Park - Ref#212 - Baseball 6 - 1st baseline,,,Wood,,Bleacher,,,,,,,,,,13351,OPERATING,,,,,,,,Whalley Athletic Park - Ref#212 - Baseball 6 - 1st baseline,"Whalley Athletic Park, 13351 105A Ave",,49.195220,-122.853303
0,Benches and Bleachers,"Wood Bleacher; Whalley Athletic Park, 13351 105A Ave",Whalley Athletic Park - Ref#213 - Baseball 6 - 3rd baseline,,,Wood,,Bleacher,,,,,,,,,,13351,OPERATING,,,,,,,,Whalley Athletic Park - Ref#213 - Baseball 6 - 3rd baseline,"Whalley Athletic Park, 13351 105A Ave",,49.195090,-122.853216
0,Benches and Bleachers,"Wood Bleacher; Whalley Athletic Park, 13351 105A Ave",Whalley Athletic Park - Ref#211 - Baseball 6 - 1st baseline,,,Wood,,Bleacher,,,,,,,,,,13351,OPERATING,,,,,,,,Whalley Athletic Park - Ref#211 - Baseball 6 - 1st baseline,"Whalley Athletic Park, 13351 105A Ave",,49.196263,-122.851785
0,Benches and Bleachers,"Wood Bleacher; Whalley Athletic Park, 13351 105A Ave",Whalley Athletic Park - Ref#212 - Baseball 6 - 3rd baseline,,,Wood,,Bleacher,,,,,,,,,,13351,OPERATING,,,,,,,,Whalley Athletic Park - Ref#212 - Baseball 6 - 3rd baseline,"Whalley Athletic Park, 13351 105A Ave",,49.196147,-122.851971
0,Benches and Bleachers,"Bench; Port Kells Library Grounds, 18885 88 Ave","near front entrance to library, bench ref # 1",,,Metal,,Bench,Y,,Basic,3,,,,,,18885,OPERATING,20081022104700,,20040723,0,,,,,"Port Kells Library Grounds, 18885 88 Ave",Land,49.163014,-122.699552
0,Benches and Bleachers,"Bench; Port Kells Community Hall Grounds, 18918 88 Ave","near front entrance to community hall, bench ref # 2",,,Metal,,Bench,Y,,Basic,3,,,,,,18918,OPERATING,20081022105600,,20040723,0,,,,,"Port Kells Community Hall Grounds, 18918 88 Ave",Land,49.162472,-122.698542
0,Benches and Bleachers,"Bench; Port Kells Community Hall Grounds, 18918 88 Ave","near front entrance to community hall, bench ref # 1",,,Metal,,Bench,Y,,Basic,3,,,,,,18918,OPERATING,20081022105400,,20061001,0,,,,,"Port Kells Community Hall Grounds, 18918 88 Ave",Land,49.164772,-122.693985
0,Benches and Bleachers,"Bench; Fire Hall #7 (Port Kells) Grounds, 18922 88 Ave","NE corner of property, bench ref # 1",,,Metal,,Bench,Y,,Basic,3,,,,,,18922,OPERATING,20081022105900,,20040723,0,,,,,"Fire Hall #7 (Port Kells) Grounds, 18922 88 Ave",Land,49.162719,-122.697932
0,Benches and Bleachers,"Bench; Redwood Park, 17900 20 Ave","In the park, bench ref # 2",,,,,Bench,Y,,Cast,3,,,,,,17900,OPERATING,20061016164800,,20060101,0,,,20140101,,"Redwood Park, 17900 20 Ave",Park,49.034691,-122.729830
0,Benches and Bleachers,"Bench; Redwood Park, 17900 20 Ave","In the park, bench ref # 1",,,,,Bench,Y,,Cast,3,,,,,,17900,OPERATING,20061016164400,,20040101,0,,,20160101,,"Redwood Park, 17900 20 Ave",Park,49.034273,-122.727454
0,Benches and Bleachers,"Bench; 115M - Greenbelt, 16434 32 Ave",SE corner of site,,,,,Bench,,,,,,,,,,16434,OPERATING,,,20170405,,,,,,"115M - Greenbelt, 16434 32 Ave",Land,49.059532,-122.766480
0,Benches and Bleachers,"Bench; 115M - Greenbelt, 16434 32 Ave",SE corner of site,,,,,Bench,,,,,,,,,,16434,OPERATING,,,20170405,,,,,,"115M - Greenbelt, 16434 32 Ave",Land,49.059510,-122.766490
0,Benches and Bleachers,"Bench; Kennedy Trail Park, 12237 - 82 Ave","Near playground, Ref# 2",,,Plastic,,Bench,N,,,,,,,,,12237,OPERATING,,,20170608,,,,,,"Kennedy Trail Park, 12237 82 Ave",,49.152917,-122.883144
3,Shelters and Tables,"Table; Kennedy Trail Park, 12237 - 82 Ave","Near playground, Ref# 3",,,,,,,,,,,Table - Permanent,,,,12237,OPERATING,,,20170608,,,,,,"Kennedy Trail Park, 12237 82 Ave",,49.152780,-122.883575
3,Shelters and Tables,"Table; Kennedy Trail Park, 12237 - 82 Ave","Near playground, Ref# 3",,,,,,,,,,,Table - Permanent,,,,12237,OPERATING,,,20170608,,,,,,"Kennedy Trail Park, 12237 82 Ave",,49.152781,-122.883446
4,Stairs,"Wood Stairs; Whalley Athletic Park, 13351 105A Ave","adjacent to Baseball 3 field, ref # 1",,,Wood,,,,,,,,,,,1.52,13351,OPERATING,,,,,,,,,"Whalley Athletic Park, 13351 105A Ave",,49.197091,-122.853712
4,Stairs,"Concrete Stairway; South Surrey Athletic Park, 1925 148 St","Rotary Fieldhouse, ref #5",,,Concrete,8.88,,,,,,,,,,1.24,01925,OPERATING,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040241,-122.815652
4,Stairs,"Concrete Stairway; South Surrey Athletic Park, 1925 148 St","Rotary Fieldhouse, ref #8",,,Concrete,,,,,,,,,,,1.5,01925,OPERATING,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040240,-122.815404
1,Gates,"Service Gate; Bolivar Park, 13591 Crestview Dr",service gate entrance to off leash area,Service,,,,,,,,,,,,,,13591,OPERATING,20011030,,20170101,0,,,,,"Bolivar Park, 13591 Crestview Dr",,49.211232,-122.847908
1,Gates,"Pedestrian Gate; Bolivar Park, 13591 Crestview Dr",North pedestrian gate entrance to off leash area,Pedestrian,,,,,,,,,,,,,,13591,OPERATING,20011030,,20170101,0,,,,,"Bolivar Park, 13591 Crestview Dr",,49.211209,-122.848039
1,Gates,"Pedestrian Gate; Bolivar Park, 13591 Crestview Dr",North pedestrian gate entrance to off leash area,Pedestrian,,,,,,,,,,,,,,13591,OPERATING,20011030,,20170101,0,,,,,"Bolivar Park, 13591 Crestview Dr",,49.211182,-122.848018
1,Gates,"Pedestrian Gate; Bolivar Park, 13591 Crestview Dr",North pedestrian gate entrance to off leash area,Pedestrian,,,,,,,,,,,,,,13591,OPERATING,20011030,,20170101,0,,,,,"Bolivar Park, 13591 Crestview Dr",,49.210503,-122.848002
1,Gates,"Pedestrian Gate; Bolivar Park, 13591 Crestview Dr",North pedestrian gate entrance to off leash area,Pedestrian,,,,,,,,,,,,,,13591,OPERATING,20011030,,20170101,0,,,,,"Bolivar Park, 13591 Crestview Dr",,49.210537,-122.847990
1,Gates,"Double Barrier - Gate; Holland Park, 13428 Old Yale Road",KGBlvd parking entrance,Barrier - Double,,Metal,,,,,,,,,,,,13428,OPERATING,,,,,,,,,"Holland Park, 13428 Old Yale Road",Park,49.183600,-122.845821
1,Gates,"Barrier - Double; Guildford Heights Park, 10310 154 St",At parking lot entrance off154 Street at 102A Ave.,Barrier - Double,,Metal,,,,,,,,,,,,10310,OPERATING,20020802,,20011121,0,,,,,"Guildford Heights Park, 10310 154 St",,49.188783,-122.795108
1,Gates,"Locking Metal Gate; Hjorth Road Park, 10275 - 148 St",148th Str. Park Entrance to Parking Lot,Barrier - Double,,Metal,,,,,,,,,,,,10275,OPERATING,,,,0,,,,,"Hjorth Road Park, 10275 148 St",,49.188708,-122.812205
1,Gates,"Double Barrier - Gate; Lionel Courchene Park, 9900 154 St",Parking lot entrance,Barrier - Double,,Metal,,,,,,,,,,,,09900,,,,,,,,,,"Lionel Courchene Park, 9900 154 St",Park,49.182465,-122.795398
1,Gates,"Double Barrier - Gate; Lionel Courchene Park, 9900 154 St","SE access gate, off 98A Ave",Barrier - Double,,Metal,,,,,,,,,,,,09900,,,,,,,,,,"Lionel Courchene Park, 9900 154 St",Park,49.181629,-122.792284
3,Shelters and Tables,"Table - Portable; Guildford Recreation Centre, 15101 105 Ave","west side of complex, ref #1",,,,,,,,,,,Table - Portable,,,,15101,OPERATING,,,,,,,,,"Guildford Recreation Centre, 15101 105 Ave",Park,49.193359,-122.803818
3,Shelters and Tables,"Table - Portable; Guildford Recreation Centre, 15101 105 Ave","west side of complex, ref #2",,,,,,,,,,,Table - Portable,,,,15101,OPERATING,,,,,,,,,"Guildford Recreation Centre, 15101 105 Ave",Park,49.193335,-122.803821
0,Benches and Bleachers,"Bench; Goldstone Park, 5850 146 St","In the park, bench ref # 4",,,Wood,,Bench,Y,,Basic,,,,,,,05850,OPERATING,20110720112200,,20150101,0,,,20250101,,"Goldstone Park, 5850 146 St",Park,49.108431,-122.817122
0,Benches and Bleachers,"Bench; Bear Creek Park, 13750 88 Ave","In gardens, bench ref # 41",,,Metal,,Bench,Y,,Cast,,,,,,,13750,OPERATING,20090720143100,,19971231204908,0,,,,,"Bear Creek Park, 13750 88 Ave",Park,49.159012,-122.837734
0,Benches and Bleachers,"Bench; Crescent Park, 2585 132 St","In the park, bench ref # 4",,,Other,,Bench,Y,,Garden,,,,,,,02585,OPERATING,,,20040101,0,,,20140101,,"Crescent Park, 2585 132 St",Park,49.050427,-122.861098
0,Benches and Bleachers,"Bench; Southmere Village Park, 1701 Martin Dr","In the park, bench ref # 6",,,,,Bench,Y,,Garden,3,,,,,,01701,OPERATING,20061016170700,,20030101,0,,,20130101,,"Southmere Village Park, 1701 Martin Dr",Park,49.033335,-122.808502
0,Benches and Bleachers,"Bench; Blackie Spit, 3136 McBride Ave","In the park, bench ref # 17",,,Wood,,Bench,Y,,Log,,,,,,,03136,OPERATING,20090605112700,,20090601,0,,,20190601,,"Blackie Spit, 3136 McBride Ave",Park,49.059684,-122.882175
0,Benches and Bleachers,"Bench; Southmere Village Park, 1701 Martin Dr","In the park, bench ref # 5",,,,,Bench,Y,,Garden,3,,,,,,01701,OPERATING,20061016170400,,20030101,0,,,20120101,,"Southmere Village Park, 1701 Martin Dr",Park,49.032861,-122.808180
1,Gates,"Bollard; Katzie Park, 19373 68 Ave",194 St entrance south,Bollard,,,,,,,,,,,,,,19373,OPERATING,,,,,,,,,"Katzie Park, 19373 68 Ave",Park,49.126574,-122.685435
1,Gates,"Bollard; Katzie Park, 19373 68 Ave",194 St entrance south along P2,Bollard,,,,,,,,,,,,,,19373,OPERATING,,,,,,,,,"Katzie Park, 19373 68 Ave",Park,49.126499,-122.685604
1,Gates,"Bollard; Katzie Park, 19373 68 Ave",194 St entrance south along P2,Bollard,,,,,,,,,,,,,,19373,OPERATING,,,,,,,,,"Katzie Park, 19373 68 Ave",Park,49.126496,-122.685584
1,Gates,"Bollard; Katzie Park, 19373 68 Ave",68 Ave along P2,Bollard,,,,,,,,,,,,,,19373,OPERATING,,,,,,,,,"Katzie Park, 19373 68 Ave",Park,49.126559,-122.686652
6,Other,"Viewpoint/Lookout; Katzie Park, 19373 68 Ave",north end of pond,,,Wood,,,,,,,,,,,,19373,OPERATING,,,20100115,,,,,,"Katzie Park, 19373 68 Ave",Park,49.127679,-122.685391
0,Benches and Bleachers,"Fixed Location Bench; William Beagle Park, 12944 - 92A Ave",East of 92A Ave. Playground,,,,0,Bench,,,,0,,,,,,12944,OPERATING,,,,0,,,,,"William Beagle Park, 12944 92A Ave",,49.170217,-122.863368
0,Benches and Bleachers,"Bench; William Beagle Park, 12944 - 92A Ave",East of 92A Ave. Playground,,,,0,Bench,,,,0,,,,,,12944,OPERATING,,,,0,,,,,"William Beagle Park, 12944 92A Ave",,49.170467,-122.863499
1,Gates,"Bollard; William Beagle Park, 12944 - 92A Ave",92A Ave. Park Entrance,Bollard,,,,,,,,,,,,,,12944,OPERATING,,,,0,,,,,"William Beagle Park, 12944 92A Ave",,49.170787,-122.863516
0,Benches and Bleachers,"Bench; William Beagle Park, 12944 - 92A Ave",East of 92A Ave. Playground,,,,0,Bench,,,,0,,,,,,12944,OPERATING,,,,0,,,,,"William Beagle Park, 12944 92A Ave",,49.170424,-122.863308
1,Gates,"Bollard; William Beagle Park, 12944 - 92A Ave",92A Ave. Park Entrance,Bollard,,,,,,,,,,,,,,12944,OPERATING,,,,0,,,,,"William Beagle Park, 12944 92A Ave",,49.170786,-122.863494
6,Other,"BC Hydro Undergroud Power Box; William Beagle Park, 12944 92A Ave",along 92A Ave,,,,,,,,,,,,,,,12944,OPERATING,,,,,,,,,"William Beagle Park, 12944 92A Ave",Park,49.170754,-122.863638
6,Other,"Telus Box; William Beagle Park, 12944 92A Ave",along 92A Ave,,,,,,,,,,,,,,,12944,OPERATING,,,,,,,,,"William Beagle Park, 12944 92A Ave",Park,49.170794,-122.863002
1,Gates,"Bicycle Baffle; William Beagle Park, 12944 - 92A Ave",Applehill Cr park entrance,Bicycle Baffle,,,,,,,,,,,,,,12944,OPERATING,,,,0,,,,,"William Beagle Park, 12944 92A Ave",,49.170126,-122.862395
0,Benches and Bleachers,"Bench; Southmere Village Park, 1701 Martin Dr","In the park, bench ref # 11",,,,,Bench,Y,,Garden,3,,,,,,01701,OPERATING,20090323133900,,20080101,0,,,20180101,,"Southmere Village Park, 1701 Martin Dr",Park,49.032620,-122.810058
0,Benches and Bleachers,"Bench; Blackie Spit, 3136 McBride Ave","In the park, bench ref # 26",,,Wood,,Bench,Y,,Log,,,,,,,03136,OPERATING,20061017131600,,19970101,0,,,20080101,,"Blackie Spit, 3136 McBride Ave",Park,49.062361,-122.877141
0,Benches and Bleachers,"Bench; Green Timbers Urban Forest Pk, 14698 96 Ave","Along T2 east side of lake, bench ref # 12",,,Other,,Bench,Y,,Cast,3,,,,,,14698,OPERATING,20081022132400,,20011231180520,0,,,,,"Green Timbers Urban Forest Park, 14698 96 Ave",Land,49.179838,-122.819847
0,Benches and Bleachers,"Bench; Blackie Spit, 3136 McBride Ave","In the park, bench ref # 66",,,Wood,,Bench,Y,,Log,,,,,,,03136,OPERATING,20061017145900,,20050101,0,,,20150101,,"Blackie Spit, 3136 McBride Ave",Park,49.057866,-122.880073
0,Benches and Bleachers,"Bench; Sunnyside Acres Urban Forest Park, 2598 - 144 St","In the park, bench ref # 2",,,,,Bench,Y,,Log,3,,,,,,02598,OPERATING,20060201081300,,20050101,0,,,,,"Sunnyside Acres Urban Forest Park, 2598 144 St",Land,49.047338,-122.818413
0,Benches and Bleachers,"Bench; Sunnyside Acres Urban Forest Park, 2598 - 144 St","In the park, bench ref # 1",,,,,Bench,Y,,Log,3,,,,,,02598,OPERATING,20070328135400,,20030101,0,,,,,"Sunnyside Acres Urban Forest Park, 2598 144 St",Land,49.051763,-122.819420
1,Gates,"Bollard; South Surrey Athletic Park, 1925 148 St",seperating parking lot from lower portion behind field house,Bollard,,Metal,,,,,,,,,,,,01925,OPERATING,,,20170901,,,,,,,,49.040177,-122.815531
1,Gates,"Bollard; South Surrey Athletic Park, 1925 148 St",seperating parking lot from lower portion behind field house,Bollard,,Metal,,,,,,,,,,,,01925,OPERATING,,,20170901,,,,,,,,49.040166,-122.815514
1,Gates,"Bollard; South Surrey Athletic Park, 1925 148 St",seperating parking lot from lower portion behind field house,Bollard,,Metal,,,,,,,,,,,,01925,OPERATING,,,20170901,,,,,,,,49.040153,-122.815504
1,Gates,"Bollard; South Surrey Athletic Park, 1925 148 St",seperating parking lot from lower portion behind field house,Bollard,,Metal,,,,,,,,,,,,01925,OPERATING,,,20170901,,,,,,,,49.040138,-122.815495
1,Gates,"Bollard; South Surrey Athletic Park, 1925 148 St",seperating parking lot from lower portion behind field house,Bollard,,Metal,,,,,,,,,,,,01925,OPERATING,,,20170901,,,,,,,,49.040123,-122.815492
4,Stairs,"Concrete Stairway; South Surrey Athletic Park, 1925 148 St","Rotary Fieldhouse, ref #24",,,Concrete,,,,,,,,,,,1.5,01925,OPERATING,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040070,-122.815398
4,Stairs,"Concrete Stairway; South Surrey Athletic Park, 1925 148 St","Rotary Fieldhouse, ref #25",,,Concrete,,,,,,,,,,,1.5,01925,OPERATING,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040098,-122.815397
4,Stairs,"Concrete Stairway; South Surrey Athletic Park, 1925 148 St","Rotary Fieldhouse, ref #26",,,Concrete,,,,,,,,,,,1.5,01925,OPERATING,,,,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040031,-122.815399
0,Benches and Bleachers,"Bench; South Surrey Athletic Park, 1925 148 St","next to water park, ref # 5",,,,,Bench,,,Basic,,,,,,,01925,OPERATING,,,20170601,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040560,-122.816572
0,Benches and Bleachers,"Bench; South Surrey Athletic Park, 1925 148 St","next to water park, ref # 6",,,,,Bench,,,Basic,,,,,,,01925,OPERATING,,,20170601,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040468,-122.816555
6,Other,"Irrigation Kiosk; Darts Hill Garden Park, 1660 168 St","SW corner of park, adjacent to great lawn",,,,,,,,,,,,,,,01660,OPERATING,,,,,,,,,"Darts Hill Garden Park, 1660 168 St",Park,49.031272,-122.756741
0,Benches and Bleachers,"Legacy Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 8",,,,,Bench,,,,,,,,,,,,,,,,,,,,,,49.031443,-122.755486
0,Benches and Bleachers,"Legacy Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 9",,,,,Bench,,,,,,,,,,,,,,,,,,,,,,49.031558,-122.755095
0,Benches and Bleachers,"Legacy Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 10",,,,,Bench,,,,,,,,,,,,,,,,,,,,,,49.031808,-122.755049
0,Benches and Bleachers,"Legacy Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 11",,,,,Bench,,,,,,,,,,,,,,,,,,,,,,49.031566,-122.754745
0,Benches and Bleachers,"Legacy Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 12",,,,,Bench,,,,,,,,,,,,,,,,,,,,,,49.032270,-122.755869
0,Benches and Bleachers,"Legacy Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 13",,,,,Bench,,,,,,,,,,,,,,,,,,,,,,49.032126,-122.754910
0,Benches and Bleachers,"Stone Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 14",,,,,Bench,,,,,,,,,,,,,,,,,,,,,,49.032113,-122.755399
0,Benches and Bleachers,"Legacy Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 15",,,,,Bench,,,,,,,,,,,,,,,,,,,,,,49.032105,-122.756166
6,Other,"Wooden Arbor; Darts Hill Garden Park, 1660 168 St",adjacent to house,,,wood,,,,,,,,,,,,01660,OPERATING,,,,,,,,,"Darts Hill Garden Park, 1660 168 St",,49.032239,-122.756016
0,Benches and Bleachers,"Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 16",,,,,Bench,N,,Cast,3,,,,,,01660,OPERATING,20061016153800,,,0,,,,,"Darts Hill Garden Park, 1660 168 St",Park,49.032128,-122.756692
0,Benches and Bleachers,"Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 17",,,,,Bench,,,,,,,,,,,,,,,,,,,,,,49.031470,-122.753066
0,Benches and Bleachers,"Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 18",,,,,Bench,,,,,,,,,,,,,,,,,,,,,,49.031580,-122.752343
0,Benches and Bleachers,"Bench; Darts Hill Garden Park, 1660 168 St","In the park, bench ref # 19",,,,,Bench,,,,,,,,,,,,,,,,,,,,,,49.031582,-122.752264
4,Stairs,"Stairway #1 - Wood; Bolivar Park, 13591 Crestview Dr",adjacent to clubhouse and concession building,,,Wood,,,,,,,,,,,1.3,13591,OPERATING,,,,,,,,,"Bolivar Park, 13591 Crestview Dr",Park,49.210600,-122.850542
0,Benches and Bleachers,"Bench; Southmere Village Park, 1701 Martin Dr","In the park, bench ref # 9",,,,,Bench,Y,,Garden,3,,,,,,01701,OPERATING,20061016171400,,20040101,0,,,20140101,,"Southmere Village Park, 1701 Martin Dr",Park,49.032404,-122.810505
0,Benches and Bleachers,"Bench; Southmere Village Park, 1701 Martin Dr","In the park, bench ref # 8",,,Other,,Bench,Y,,Garden,,,,,,,01701,OPERATING,,,20040101,0,,,20140101,,"Southmere Village Park, 1701 Martin Dr",Park,49.031648,-122.810176
0,Benches and Bleachers,"Bench; Blackie Spit, 3136 McBride Ave","In the park, bench ref # 35",,,Wood,,Bench,Y,,Log,3,,,,,,03136,OPERATING,20020718112600,,20020101,0,,,20120101,,"Blackie Spit, 3136 McBride Ave",Park,49.059157,-122.878869
0,Benches and Bleachers,"Bench; Ben Stevenson View Park - 120D, 1799 Ocean Park Rd","In the park, bench ref # 1",,,Other,,Bench,Y,,Garden,3,,,,,,01799,OPERATING,,,19990101,0,,,20090101,,"Ben Stevenson View Park - 120D, 1799 Ocean Park Rd",Park,49.034409,-122.876542
0,Benches and Bleachers,"Bench; Crescent Park, 2585 132 St","In the park, bench ref # 16",,,,,Bench,Y,,Garden,,,,,,,02585,OPERATING,,,20060101,,,,20160101,,"Crescent Park, 2585 132 St",Park,49.050111,-122.862357
0,Benches and Bleachers,"Bench; Elgin Heritage Park, 13723 Crescent Road","In the park, bench ref # 4",,,Wood,,Bench,Y,,Log,,,,,,,13723,OPERATING,20061017080500,,20130924230000,0,,,20100101,,"Elgin Heritage Park, 13723 Crescent Rd",Park,49.063647,-122.850215
3,Shelters and Tables,"Table - Permanent; South Surrey Athletic Park, 1925 148 St","adjacent to field house, ref # 8",,,,,,,,,,,Table - Permanent,,,,01925,OPERATING,,,20170601,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040558,-122.815920
3,Shelters and Tables,"Table - Permanent; South Surrey Athletic Park, 1925 148 St","adjacent to field house, ref # 9",,,,,,,,,,,Table - Permanent,,,,01925,OPERATING,,,20170601,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040575,-122.815884
3,Shelters and Tables,"Table - Permanent; South Surrey Athletic Park, 1925 148 St","adjacent to field house, ref # 3",,,,,,,,,,,Table - Permanent,,,,01925,OPERATING,,,20170601,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040513,-122.816078
3,Shelters and Tables,"Table - Permanent; South Surrey Athletic Park, 1925 148 St","adjacent to field house, ref # 4",,,,,,,,,,,Table - Permanent,,,,01925,OPERATING,,,20170601,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040485,-122.816088
3,Shelters and Tables,"Table - Permanent; South Surrey Athletic Park, 1925 148 St","adjacent to field house, ref # 5",,,,,,,,,,,Table - Permanent,,,,01925,OPERATING,,,20170601,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040463,-122.816115
3,Shelters and Tables,"Table - Permanent; South Surrey Athletic Park, 1925 148 St","adjacent to field house, ref # 6",,,,,,,,,,,Table - Permanent,,,,01925,OPERATING,,,20170601,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040435,-122.816138
3,Shelters and Tables,"Table - Permanent; South Surrey Athletic Park, 1925 148 St","adjacent to field house, ref # 7",,,,,,,,,,,Table - Permanent,,,,01925,OPERATING,,,20170601,,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040412,-122.816156
3,Shelters and Tables,"Park Shelter #6 - Permanent; South Surrey Athletic Park, 1925 148 St",at Rotary playground,,,Metal,,,,,,,,Park Shelter - Permanent,,,,01925,OPERATING,20110720092400,,20170601,0,,,,,"South Surrey Athletic Park, 1925 148 St",Park,49.040564,-122.815906
