Business Name,Products or Services,Unit,Number,Street,Postal Code,Phone Number,No Of Employees,Town Centre,NAIC,NAIC Description,Latitude,Longitude
Bioped Surrey,Retail,403,18682,Fraser Hwy,V3S7Y4,7785740424,3,CTC,448210,Shoe Stores,49.12458427,-122.704412
Clayton Medical,Professional Practitioner-Medical,104B,19161,Fraser Hwy,V3S8E7,6045882744,3,CTC,621110,Offices of Physicians,49.11961383,-122.6918165
Gorgeous Hair Cut Ltd,Hair Salon/Barber,101,15155,Fraser Hwy,V3R3P2,7783958900,2,FTC,812114,Barber Shops,49.16679923,-122.8027575
Gorgeous Hair Cut Ltd,Hair Salon/Barber,101,15155,Fraser Hwy,V3R3P2,7783958900,2,FTC,812115,Beauty Salons,49.16679923,-122.8027575
She's Fit Health Club Surrey Ltd,Recreational Facility,104,15355,Fraser Hwy,V3R3P3,6045836895,8,FTC,713940,Fitness & Recreational Sports Centres,49.16472745,-122.7972292
186 St Animal Hospital Inc,Professional Practitioner-Veterinarian,102,18655,Fraser Hwy,V3S7Y3,6045741133,5,CTC,541940,Veterinary Services,49.12564871,-122.7052808
My House Design/Build Team Ltd,"Contractor - General, Contractor - Design/Renovations/Custom Homes",2,15356,Fraser Hwy,V3R3P5,6046946873,1,FTC,231210,Residential Building Construction,49.16421406,-122.797061
Anytime Fitness,24 Hour Co-Ed Private Fitness Gym,101,18655,Fraser Hwy,V3S7Y3,6045744777,4,CTC,713940,Fitness & Recreational Sports Centres,49.12564871,-122.7052808
Ikon Kustoms + Auto Centre,Tire sales & service,103,15685,Fraser Hwy,V4N0Y6,6045940490,5,FTC,441320,Tire Dealers,49.16109942,-122.7877983
T D Canada Trust,"Bank,Automated Teller Machine", ,18642,Fraser Hwy,V3S7Y4,6045755780,12,CTC,522111,Personal & Commercial Banking Industry,49.12555563,-122.7060685
Greenfield Produce Outlet,Retail - Fruits & Vegetables,301,15988,Fraser Hwy,V4N0X8,6042722551,20,FTC,445230,Fruit & Vegetable Markets,49.15724844,-122.7795386
Magical Nails,Esthetician,202,15988,Fraser Hwy,V4N0X8,7785653515,3,FTC,812115,Beauty Salons,49.15724844,-122.7795386
S F L Security Financial Leasing Inc,Automobile/Truck Rental,100,16299,Fraser Hwy,V4N0G1,6046353010,1,FTC,532190,"Passenger Car & Truck, Utility Trailer & RV (Recreational Vehicle) Rental & Leasing",49.15459722,-122.7710947
Reflex Supplements Fleetwood,"Sports Nutrition, Clothing,Caf?®",101,15428,Fraser Hwy,V3R7B9,6049511666,5,FTC,446191,Food (Health) Supplement Stores,49.16326568,-122.7947142
Reflex Supplements Fleetwood,"Sports Nutrition, Clothing,Caf?®",101,15428,Fraser Hwy,V3R7B9,6049511666,5,FTC,451110,Sporting Goods Stores,49.16326568,-122.7947142
BigSmiles Dental Care,Professional Practitioner-Dentist,107,18640,Fraser Hwy,V3S7Y4,7785748338,1,CTC,621210,Offices of Dentists,49.12546293,-122.7060946
Pinoy Fleetwood Grocery,Retail,UNIT,15340,Fraser Hwy,V3R3P5,6043953777,1,FTC,445110,Supermarkets & Other Grocery (except Convenience) Stores,49.16431115,-122.7974888
Delicious Korean Chicken,Dining Room,110,19475,Fraser Hwy,V3S6K7,6045143700,12,CTC,722110,Restaurants,49.11542665,-122.6827788
Clayton Liquor Store,Cold Beer & Wine Store,1,18710,Fraser Hwy,V3S7Y4,6045758720,10,CTC,445310,"Beer, Wine & Liquor Stores",49.12422162,-122.7033916
Wagging Tales Pet Food & Supplies,"Pet food, supplies store",402,15940,Fraser Hwy,V4N0X8,6045435734,1,FTC,453910,Pet & Pet Supplies Stores,49.15704507,-122.7809649
Memphis Blues Barbeque Hous,Food Primary-Class B Dining Lounge,302,18690,Fraser Hwy,V3S7Y4,6045318005,15,CTC,722110,Restaurants,49.12447159,-122.7040178
Booster Juice,Restaurant,109,18640,Fraser Hwy,V3S7Y4,6045757741,5,CTC,722110,Restaurants,49.12546293,-122.7060946
H & R Block Canada Inc,Income tax service/buyer,502,15950,Fraser Hwy,V4N0X8,6045988269,5,FTC,541213,Tax Preparation Services,49.15767131,-122.780242
Highland Motorcars Ltd,Automobile Dealer/Rebuilder, ,16074,Fraser Hwy,V4N0G3,6045995101,3,FTC,811111,General Automotive Repair,49.15644244,-122.7769494
Fraser Smiles Dental Clinic,Professional Practitioner-Dentist,102,15925,Fraser Hwy,V4N0Y3,6045935165,7,FTC,621210,Offices of Dentists,49.15861277,-122.7813143
Fruiticana #20,Retail grocery store,101,15933,Fraser Hwy,V4N0Y3,6045935163,11,FTC,445110,Supermarkets & Other Grocery (except Convenience) Stores,49.15909621,-122.78079
Auto Pacific Motor Cars Ltd,Automobile Dealer/Rebuilder, ,16187,Fraser Hwy,V4N0G2,6045435551,3,FTC,811111,General Automotive Repair,49.15561827,-122.7739393
BMO Bank of Montreal,Bank,101,15925,Fraser Hwy,V4N0Y3,6045923970,14,FTC,522111,Personal & Commercial Banking Industry,49.15861277,-122.7813143
Foam Shop The,Retail,105,15355,Fraser Hwy,V3R3P3,6045803626,2,FTC,453999,All Other Miscellaneous Store Retailers (except Beer & Wine Making Supplies Stores),49.16472745,-122.7972292
Sonny's Excavating Ltd,Miscellaneous Cont., ,16791,Fraser Hwy,V4N0E7,6045768668,1,FTC,232990,All Other Special Trade Contracting,49.1490206,-122.7571303
D Hut Pizza,Restaurant,103,15933,Fraser Hwy,V4N0Y3,6045935555,8,FTC,722110,Restaurants,49.15909621,-122.78079
Spice N Curry,Food Primary-Class B Dining Room,103,18640,Fraser Hwy,V3S7Y4,7785748088,3,CTC,722110,Restaurants,49.12546293,-122.7060946
Studio Image Hair & Beauty Salon,"Laser Hair Removal,Hair salon",101,15355,Fraser Hwy,V3R3P3,6045854247,1,FTC,812115,Beauty Salons,49.16472745,-122.7972292
Dhesi Meat Shop Ltd,Retail meat shop,104,15933,Fraser Hwy,V4N0Y3,6045935222,1,FTC,445210,Meat Markets,49.15909621,-122.78079
Jerusalem Grill,Restaurant,105,15933,Fraser Hwy,V4N0Y3,6042000610,1,FTC,722110,Restaurants,49.15909621,-122.78079
Exclusive Motors,Used Car Lot, ,19368,Fraser Hwy,V3S6K6,6045105060,3,CTC,441120,Used Car Dealers,49.1166651,-122.6864558
C & C Learning Center,Tutoring,101,16055,Fraser Hwy,V4N0G2,6048185708,1,FTC,611650,Tutorial Services,49.1569391,-122.7771027
"Dr Michael Frankel, M B B CH Inc",Medical Office,106,19475,Fraser Hwy,V3S6K7,6045335051,5,CTC,621110,Offices of Physicians,49.11542665,-122.6827788
Il Uk Jo Restaurant Ltd,Dining Lounge, ,15188,Fraser Hwy,V3R3P1,6045839622,10,FTC,722110,Restaurants,49.16616158,-122.8020339
Mainland Animal Emergency Clinic,Professional Practitioner-Veterinarian, ,15338,Fraser Hwy,V3R3P5,6045884000,5,FTC,541940,Veterinary Services,49.16434673,-122.7975673
Fleetwood Park Laundromat,Laundromat,500+,15950,Fraser Hwy,V4N0X8,6045438496,1,FTC,812310,Coin-Operated Laundries & Dry Cleaners,49.15767131,-122.780242
Green Tree Estates,Mobile Home Park, ,15820,Fraser Hwy,V4N0Y2,6045941932,1,FTC,721211,RV (Recreational Vehicle) Parks & Campgrounds,49.15909715,-122.7842002
Fleetwood Trailer Park,Manufactured Home Park, ,16039,Fraser Hwy,V4N0G2,0,1,FTC,721211,RV (Recreational Vehicle) Parks & Campgrounds,49.15716087,-122.7777762
Chevron Triple O,Restaurant, ,15588,Fraser Hwy,V3S2V9,6045431707,15,FTC,722110,Restaurants,49.1617117,-122.7906313
Domino's Pizza,Restaurant,107,19475,Fraser Hwy,V3S6K7,6045391010,13,CTC,722110,Restaurants,49.11542665,-122.6827788
Salon Blue 2007 Holding Inc,Hair Salon/Barber,102,15953,Fraser Hwy,V4N0Y3,6045965688,12,FTC,812115,Beauty Salons,49.15879416,-122.7801459
Church's Chicken,Restaurant, ,15318,Fraser Hwy,V3R3P4,6045883666,12,FTC,722110,Restaurants,49.16467278,-122.7982801
B & W Insurance Agencies,Insurance Agent,306,18690,Fraser Hwy,V3S7Y4,6045758454,10,CTC,524210,Insurance Agencies & Brokerages,49.12447159,-122.7040178
Cobs Bread At Clayton Crossing,Bakery,103,18775,Fraser Hwy,V3S7Y3,6045742917,12,CTC,445291,Baked Goods Stores,49.12479487,-122.7020931
Papa Murphy's Take N Bake,Pizza,104,18789,Fraser Hwy,V3S7Y3,6045757301,7,CTC,722512,Limited-service eating places,49.12428644,-122.7022581
Clayton Heights Medical Clinic Inc,Professional Practitioner-Medical,204,18730,Fraser Hwy,V3S7Y4,6045750501,10,CTC,621110,Offices of Physicians,49.12408823,-122.7029946
Subway,Restaurant,103,15905,Fraser Hwy,V4N0Y3,6045979488,13,FTC,722110,Restaurants,49.15907102,-122.7817545
Mastertouch Unisex Hair Studio,Hair Salon,103,15551,Fraser Hwy,V3S2V8,6045815727,5,FTC,812115,Beauty Salons,49.16241879,-122.7912586
Prairie Cafe,Restaurant - Coffee Shop, ,15280,Fraser Hwy,V3R3P4,6045886185,1,FTC,722110,Restaurants,49.1650491,-122.7991749
Nu Trendz Hair Studio,"Hair Salon/Barber,Esthetician",B,15340,Fraser Hwy,V3R3P5,6049571820,5,FTC,812115,Beauty Salons,49.16431115,-122.7974888
Nu Trendz Hair Studio,"Hair Salon/Barber,Esthetician",B,15340,Fraser Hwy,V3R3P5,6049571820,5,FTC,812190,Other Personal Care Services,49.16431115,-122.7974888
Diamond Sweets & Restaurant,Food Primary-Class B Dining Room,102,15933,Fraser Hwy,V4N0Y3,6045935566,7,FTC,722110,Restaurants,49.15909621,-122.78079
Respiratory Homecare Solutions,Health Care, ,15149,Fraser Hwy,V3R3P2,6046301212,4,FTC,624190,Other Individual & Family Services,49.16686528,-122.8029319
Royal Bank of Canada,Bank, ,18676,Fraser Hwy,V3S7Y4,7785713084,9,CTC,522111,Personal & Commercial Banking Industry,49.12510475,-122.7053406
Salon Couture Inc,"Hair Salon/Barber, Esthetician, Retail",104,15925,Fraser Hwy,V4N0Y3,6045935490,14,FTC,812115,Beauty Salons,49.15861277,-122.7813143
Tobiko Sushi,Restaurant,102,15951,Fraser Hwy,V4N0Y3,6045725005,15,FTC,722110,Restaurants,49.15815596,-122.7802487
7 Eleven #34907,Convenience Store with Gas Station, ,13993,Fraser Hwy,V3T4E6,6045895390,15,SCC,447110,Gasoline Stations with Convenience Stores,49.1792836,-122.8348249
Daytona Auto Sales,Vehicle Sales - Used ,,16090,Fraser Hwy,V4N0G3,6046440049,2,FTC,441120,Used Car Dealers,49.15620124,-122.776416
Jysk Linen 'N Furniture,Retail Sales - Linen & Furniture, ,16659,Fraser Hwy,V4N0E7,6045765975,35,FTC,442298,All Other Home Furnishings Stores,49.15033272,-122.7604521
Village Sushi Ltd,Food Primary-Class B Dining Room,312,18690,Fraser Hwy,V3S7Y4,6045759003,3,CTC,722110,Restaurants,49.12447159,-122.7040178
Shoppers Drug Mart #2239,Retail Merchant - Pharmacy/Health Products, ,18677,Fraser Hwy,V3S7Y3,6045754994,34,CTC,446110,Pharmacies & Drug Stores,49.12551612,-122.7042762
Happy Cakes Cupcakes & More,Restaurant - Cupcakes/Cakes,101,18640,Fraser Hwy,V3S7Y4,6045748988,4,CTC,722110,Restaurants,49.12546293,-122.7060946
Baik Mi Korean Restaurant,Food Primary-Class B Dining Room, ,19539,Fraser Hwy,V3S6K7,7782780788,5,CTC,722110,Restaurants,49.11496842,-122.6816187
Vera's Burger Shack,Food Primary-Class B Dining Lounge, ,18660,Fraser Hwy,V3S7Y4,6048368076,6,CTC,722110,Restaurants,49.12517282,-122.7055044
Clayton Heights 188st Physiotherapy & Sports Clinic,Professional Practitioner - Physiotherapy clinic,206,18730,Fraser Hwy,V3S7Y4,6045761338,3,CTC,621110,Offices of Physicians,49.12408823,-122.7029946
Absolute Health and Wellness Clinic,Professional Practitioner - Chiropractor, ,15164,Fraser Hwy,V3R3P1,6045828233,5,FTC,621110,Offices of Physicians,49.16631168,-122.8024438
Bharat Sweets & Restaurant Ltd,Retail Merchant - Sweet Shop, ,15166,Fraser Hwy,V3R3P1,6045830220,3,FTC,445292,Confectionery & Nut Stores,49.16628593,-122.8023928
Starbucks Coffee #4105,Retail Merchant - Coffee Products, ,15941,Fraser Hwy,V4N0Y3,2063188705,15,FTC,722110,Restaurants,49.15831657,-122.7805969
Dr. Zenona Hrabar Inc,Sports Medicine Doctor,120,16555,Fraser Hwy,V4N0E9,6045752325,1,FTC,621110,Offices of Physicians,49.15194416,-122.764104
United Auto Sales Ltd,Automobile Dealer - Sales, ,16074,Fraser Hwy,V4N0G3,6047268822,4,FTC,811111,General Automotive Repair,49.15644244,-122.7769494
Taco Del Mar #1071,Restaurant - No Alcohol,102,18775,Fraser Hwy,V3S7Y3,6048551421,8,CTC,722512,Limited-service eating places,49.12479487,-122.7020931
Starbucks Coffee # 4105,Restaurant - Coffee Shop, ,15941,Fraser Hwy,V4N0Y3,2063188705,15,FTC,722110,Restaurants,49.15831657,-122.7805969
Dr Avis Picton,Professional Practitioner-Medical,120,16555,Fraser Hwy,V4N0E9,6045752325,1,FTC,621110,Offices of Physicians,49.15194416,-122.764104
Fraser Auto Sales,Automobile Dealer/Rebuilder, ,16187,Fraser Hwy,V4N0G2,7783850572,1,FTC,811111,General Automotive Repair,49.15561827,-122.7739393
Bright & Breezy Coin Laundry,Laundromat,104,15428,Fraser Hwy,V3R3P5,6045813074,2,FTC,812310,Coin-Operated Laundries & Dry Cleaners,49.16326568,-122.7947142
Champers Salons Champers Hair Design,Hairdressing Salon,201,15920,Fraser Hwy,V4N0X8,6045838020,14,FTC,812114,Barber Shops,49.15726711,-122.7825053
Champers Salons Champers Hair Design,Hairdressing Salon,201,15920,Fraser Hwy,V4N0X8,6045838020,14,FTC,812115,Beauty Salons,49.15726711,-122.7825053
Surlang Medicine Centre Pharmacy,Retail Merchant - Pharmacy,105,19475,Fraser Hwy,V3S6K7,6045331041,7,CTC,446110,Pharmacies & Drug Stores,49.11542665,-122.6827788
G N Insurance Agency Ltd,Insurance Agent,102,15905,Fraser Hwy,V4N0Y3,6045946666,1,FTC,524210,Insurance Agencies & Brokerages,49.15907102,-122.7817545
Terry's No Frills,Retail Merchant - Grocery Store, ,15355,Fraser Hwy,V3R3P3,6045894844,80,FTC,445110,Supermarkets & Other Grocery (except Convenience) Stores,49.16472745,-122.7972292
Dragon's Chop Suey House,Restaurant - Chinese Food,103,16055,Fraser Hwy,V4N0G2,6045016006,4,FTC,722110,Restaurants,49.1569391,-122.7771027
Apextech Detailing Corp,Drafting / Design Service - Structural Drafting,207,16055,Fraser Hwy,V4N0G2,6045887068,2,FTC,541340,Drafting Services,49.1569391,-122.7771027
Chef's Kebab Restaurant,Restaurant, ,16225,Fraser Hwy,V4N0G1,6045935384,5,FTC,722110,Restaurants,49.15490374,-122.7720007
Simon Acupunture & Healing Clinic,Acupuncture, ,19547,Fraser Hwy,V3S6K7,6045107077,1,CTC,621360,Offices of Acupuncturists & Acupressurists,49.11486003,-122.6813534
Fleetwood Chiropractic,Professional Practitioner-Chiropractor,106,15953,Fraser Hwy,V4N0Y3,6045882938,1,FTC,621310,Offices of Chiropractors,49.15879416,-122.7801459
Eye Optometry,Professional Practitioner - Optometrist,102,18640,Fraser Hwy,V3S7Y4,6043723930,1,CTC,621320,Offices of Optometrists,49.12546293,-122.7060946
C I B C,Bank - Financial Institution,101,16016,Fraser Hwy,V4N0G3,6045922260,12,FTC,522111,Personal & Commercial Banking Industry,49.1569315,-122.778281
Photography by Marlow,Photography / Videographer - Photography Studio,208,16055,Fraser Hwy,V4N0G2,6045976885,1,FTC,541920,Photographic Services,49.1569391,-122.7771027
Canuck Signs Inc,"Printer / Publisher, Signage", ,15155,Fraser Hwy,V3R3P2,6044983911,1,FTC,323119,Other Printing,49.16679923,-122.8027575
Forever Inked Tattoo,Tattoo Parlour, ,19577,Fraser Hwy,V3S6K7,6048808694,1,CTC,812190,Other Personal Care Services,49.114417,-122.6804327
Sunshine Nail Spa 2015 Inc,"Nail Manicure, Pediacure, Waxing & Facial",104,15953,Fraser Hwy,V4N0Y3,6045935080,1,FTC,812115,Beauty Salons,49.15879416,-122.7801459
Blackrete Paving Ltd,"Contractor - Road Construction, Contractor - Paving", ,16795,Fraser Hwy,V4N0E7,6045758640,15,FTC,232220,Concrete Pouring & Finishing Work,49.14896043,-122.7569579
30 Minute Hit North Surrey,Recreational Facility, ,15148,Fraser Hwy,V3R3P1,6044966888,2,FTC,713940,Fitness & Recreational Sports Centres,49.16645275,-122.8028084
No 1 Nails Spa,Esthetician,108,18640,Fraser Hwy,V3S7Y4,7788825498,8,CTC,812115,Beauty Salons,49.12546293,-122.7060946
Sylvan Learning,Business School - Tutoring and Supplemental Education,103,15428,Fraser Hwy,V3R3P5,6045823332,11,FTC,611410,Business & Secretarial Schools,49.16326568,-122.7947142
Sylvan Learning,Business School - Tutoring and Supplemental Education,103,15428,Fraser Hwy,V3R3P5,6045823332,11,FTC,611650,Tutorial Services,49.16326568,-122.7947142
Chili House Restaurant,Food Primary-Class B Dining Lounge, ,19571,Fraser Hwy,V3S6K7,6045338987,8,CTC,722511,Full-service restaurants,49.11450481,-122.680635
Smiles@ Fleetwood,Professional Practitioner-Dentist,105,15988,Fraser Hwy,V4N0X8,6045978333,8,FTC,621210,Offices of Dentists,49.15724844,-122.7795386
Peoples Pharmacy 325,"Retail Merchant - 0 to 2 Employees, Medical Clinic",107,15551,Fraser Hwy,V3S2V8,7783557077,2,FTC,446110,Pharmacies & Drug Stores,49.16241879,-122.7912586
Peoples Pharmacy 325,"Retail Merchant - 0 to 2 Employees, Medical Clinic",107,15551,Fraser Hwy,V3S2V8,7783557077,2,FTC,621110,Offices of Physicians,49.16241879,-122.7912586
Nails R Us Salon & Spa,Nail Salon, ,18696,Fraser Hwy,V3S7Y4,6043723988,1,CTC,812115,Beauty Salons,49.12429034,-122.7036574
Sunmi Park Food Co,Restaurant - Sushi,300+,15930,Fraser Hwy,V4N0X8,2049527702,2,FTC,722512,Limited-service eating places,49.15706506,-122.7818799
Goru Goru,Retail Merchant,300+,15930,Fraser Hwy,V4N0X8,6048172395,1,FTC,722512,Limited-service eating places,49.15706506,-122.7818799
Dr Pawandeep Dhillon,Professional Practitioner - Physician,204,18730,Fraser Hwy,V3S7Y4,6045750501,1,CTC,621110,Offices of Physicians,49.12408823,-122.7029946
Rogers Authorized Dealer - KINETIC Wireless,Retail Merchant - Cell Phones,500,18696,Fraser Hwy,V3S7Y4,6045766360,2,CTC,443110,"Appliance, Television & Other Electronics Stores",49.12429034,-122.7036574
Applewood Nissan,Automobile Dealer/Rebuilder, ,15257,Fraser Hwy,V3R3P3,6046341123,41,FTC,811111,General Automotive Repair,49.16556084,-122.7994803
Alexander Glazyrin RMT,Registered Massage Therapist,105,18640,Fraser Hwy,V3S7Y4,7783181755,1,CTC,621370,Offices of Massage Therapists,49.12546293,-122.7060946
Dr A P Grewal Inc,Professional Practitioner - Dentist,201,15955,Fraser Hwy,V4H0Y3,6045035575,2,FTC,621210,Offices of Dentists,49.15915132,-122.7796095
Top In town Pizza & Curry,Restaurant - No Alcohol,103,16016,Fraser Hwy,V4N0G3,6047733597,1,FTC,722512,Limited-service eating places,49.1569315,-122.778281
First Choice Haircutters,Hair Salon/Barber,304,18690,Fraser Hwy,V3S7Y4,6048667535,5,CTC,812114,Barber Shops,49.12447159,-122.7040178
First Choice Haircutters,Hair Salon/Barber,304,18690,Fraser Hwy,V3S7Y4,6048667535,5,CTC,812115,Beauty Salons,49.12447159,-122.7040178
Saltys Fish and Chips,Food Primary-Class B Dining Room,101,15953,Fraser Hwy,V4N0Y3,6045999215,4,FTC,722511,Full-service restaurants,49.15879416,-122.7801459
Dollarama L P,Retail Merchant - Dollar Store,508,15950,Fraser Hwy,V4N0X8,6045010925,20,FTC,452999,All Other Miscellaneous General Merchandise Stores,49.15767131,-122.780242
Virgin Mobile,Retail Merchant - 0 to 2 Employees,108B,18640,Fraser Hwy,V3S7Y4,6045355657,2,CTC,443110,"Appliance, Television & Other Electronics Stores",49.12546293,-122.7060946
Saini Sweets and Restaurant,Restaurant & Sweet shop,104,15988,Fraser Hwy,V4N0X8,7785789622,4,FTC,722512,Limited-service eating places,49.15724844,-122.7795386
General Flooring Ltd,Retail Merchant - Flooring, ,16040,Fraser Hwy,V4N0G3,7785901857,1,FTC,442210,Floor Covering Stores,49.15678218,-122.7777822
Fresh St Market,Retail Merchant - Grocery Store,303,15930,Fraser Hwy,V4N0X8,7785788970,100,FTC,4451,Grocery stores,49.15706506,-122.7818799
Full Ramen,Restaurant - No Alcohol,103,15925,Fraser Hwy,V4N0Y3,6045036388,2,FTC,722512,Limited-service eating places,49.15861277,-122.7813143
New Life Enterprises Ltd,Retail Merchant - 0 to 2 Employees, ,19575,Fraser Hwy,V3S6K7,6043683244,1,CTC,452999,All Other Miscellaneous General Merchandise Stores,49.11444912,-122.6805015
One Touch Wireless Ltd,Retail Merchant - 0 to 2 Employees,102,16016,Fraser Hwy,V4N0G3,7788356180,2,FTC,443110,"Appliance, Television & Other Electronics Stores",49.1569315,-122.778281
Keystone Law Group,Law Firm,103,15955,Fraser Hwy,V4N0Y3,6045933903,2,FTC,541110,Offices of Lawyers,49.15915132,-122.7796095
Peachwave Clayton Yogurt,Retail Merchant - Frozen Yogurt,502,18696,Fraser Hwy,V3S7Y4,6045745545,1,CTC,44529,Other specialty food stores,49.12429034,-122.7036574
Dae Ji Cutlet House Restaurant,Food Primary-Class B Dining Room,401,15940,Fraser Hwy,V4N0X8,6045937655,5,FTC,722511,Full-service restaurants,49.15704507,-122.7809649
Happy Days Distributing Ltd,Portable Food Vendor - Flower/Fresh Fruit, ,14815,Fraser Hwy,V3R3N6,6048023847,1,FTC,722330,Mobile Food Services,49.17036223,-122.8120337
Tolo Auto Sales Ltd,Automobile Dealer/Rebuilder, ,16090,Fraser Hwy,V4N0G3,7789999969,1,FTC,4411,Automobile dealers,49.15620124,-122.776416
Tolo Auto Sales Ltd,Automobile Dealer/Rebuilder, ,16090,Fraser Hwy,V4N0G3,7789999969,1,FTC,811111,General Automotive Repair,49.15620124,-122.776416
