BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,SURREY_POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,NAIC,LONGITUDE,LATITUDE
Candlelight Cuisine,Take Out Gourmet Foods,0,12863,16 Ave,V4A1N5,6045382662,1,SSTC,722512,-122.8657879,49.03144234
Prime Printers Ltd,Printer/Publisher,104,12414,82 Ave,V3W3E9,6045998070,1,NTC,323119,-122.8785309,49.15186633
Tommy Hilfiger Canada Retail Inc,Retail Merchant - Clothing,10,16031,24 Ave,V3S9H7,6045314214,1,SSTC,448110,-122.7777067,49.04667648
Tommy Hilfiger Canada Retail Inc,Retail Merchant - Clothing,10,16031,24 Ave,V3S9H7,6045314214,1,SSTC,448120,-122.7777067,49.04667648
Subway,Restaurant - No Alcohol,132,2725,192 St,V3S3X1,6045337030,10,SSTC,722511,-122.6918188,49.05220052
Tile Town,Warehouse,101,6592,176 St,V3S4G5,6045903614,6,CTC,493190,-122.7346272,49.12212827
Athletic Alliance Sport Supplements Incorporated,Administration Office,201,19138,26 Ave,V3S3V7,6045364010,3,SSTC,541611,-122.6925553,49.04908563
BC Vintage Truck Museum,Vintage Truck Museum,0,6022,176 St,V3S4E7,6043724093,13,CTC,712119,-122.7344521,49.11236864
Goddess Beauty Centre,Esthetician,108,6840,King George Blvd,V3W4Z9,6047829854,10,NTC,812115,-122.8445451,49.12658504
Pacific Point Foods Ltd,Manufacturer/Machine Shop - Food Processing,0,19077,33 Ave,V3S0L5,6042701651,20,SSTC,332710,-122.6949704,49.06250991
Pacific Point Foods Ltd,Manufacturer/Machine Shop - Food Processing,0,19077,33 Ave,V3S0L5,6042701651,20,SSTC,413140,-122.6949704,49.06250991
Timeless Treasures Antiques,Retail Merchant - Antiques / Collectibles,0,5757,176 St,V3S4E1,6043746994,1,CTC,453310,-122.7351889,49.10707084
Seattle Tool Canada,Wholesale - Tools,205,19148,27 Ave,V3S5T1,8888588665,1,SSTC,417990,-122.692531,49.05080424
Fordia Group Inc,Warehouse,103,19050,25 Ave,V3S3V2,6049401617,6,SSTC,493190,-122.6965529,49.04728356
Pharmasave #91 Health Center,Retail Merchant - Pharmacy,107,14199,62 Ave,V3X0B1,6049100118,4,NTC,446110,-122.8293451,49.11562715
Solaj Wellness Centre,Professional Practitioner-Chiropractor,6,3268,King George Blvd,V4P1A5,6043853358,1,SSTC,621310,-122.8120564,49.06108806
Watches and Dogtags Gift Shop,Retail Merchant - Jewellery,0,10153,King George Blvd,V3T2W1,7783857355,1,SCC,448310,-122.8458478,49.18592247
Gulshan Market,Retail Merchant - 3 to 5 Employees,0,13569,76 Ave,V3W2W3,6042002217,3,NTC,445110,-122.8470477,49.1409873
Windglass Ltd,Glass Installations/Sales,0,5825,136 St,V3X1J2,6043132225,3,NTC,444190,-122.8457807,49.10852276
The Loft and Grill,Liquor Primary - Class A Pub,0,5640,188 St,V3S4N5,6045740411,15,CTC,722410,-122.7013147,49.10544931
Far East Consultants (BC) Inc,Consultant,210,8232,120 St,V3W3N4,6047263841,3,NTC,541613,-122.8900713,49.15293824
Big Brothers of Greater Vancouver,Charitable Society/Organzation - Non Profit Organization,0,7164,120 St,V3W3M8,6048762447,4,NTC,813990,-122.8898254,49.13337918
English Language Institute in China Society,Charitable Society/Organization,0,19232,Enterprise Way,V3S6J9,6044228882,5,CTC,813990,-122.6906012,49.10762933
Vita Denture Clinic Inc,Denture Clinic,208,7110,120 St,V3W3M8,6045030506,2,NTC,621380,-122.8900661,49.13227009
Timeline Floors Inc,Contractor - Flooring,211,5577,153A St,V3S5K7,7787857355,6,NTC,232430,-122.7972918,49.10347474
777 Bubble Tea,Restaurant - No Alcohol,0,10422,168 St,V4N1R9,6045887709,4,GTC,722512,-122.7562559,49.19205936
The Pet Superstore,"Retail Merchant - Pets, Retail Merchant - Pet Store",102,19475,Fraser Hwy,V3S6K7,6045307878,7,CTC,453910,-122.6827788,49.11542665
Design 360 Graphics & Promotions Inc,Graphic Design & Printing,1,13415,76 Ave,V3W2W2,6045900066,1,NTC,541340,-122.8508187,49.14103281
Aqualine Water Management,Contractor - Commercial/Industrial Water Treatment,105,19292,60 Ave,V3S3M2,6049087602,1,CTC,232990,-122.6893519,49.11114739
Velocity Chemicals Ltd,Chemicals,1,9515,190 St,V4N3S1,6048814700,6,GTC,418410,-122.69636,49.17544397
ESQ Design,Manufacturer/Machine Shop - Custom Cabinetmakers,309,17750,65A Ave,V3S5N4,6048319663,1,CTC,332710,-122.7303975,49.12092246
ESQ Design,Manufacturer/Machine Shop - Custom Cabinetmakers,309,17750,65A Ave,V3S5N4,6048319663,1,CTC,337110,-122.7303975,49.12092246
Save On Foods #2235 LTC,Lottery Centre,0,1641,152 St,V4A4N3,6045315102,2,SSTC,453999,-122.8016893,49.0325256
Mogil Modular Structures Corp,Manufacturing / Machine Shop,0,9434,193A St,V4N4N4,6043193306,4,GTC,332710,-122.6856204,49.17417916
J B Designs,Interior Decorating/Design,209,15735,Croydon Dr,V3S2L5,6043851646,1,SSTC,232450,-122.7864135,49.04755305
Lashes by Lena,Esthetician - Lashes,202,1647,140 St,V4A4H1,6049925362,1,SSTC,812115,-122.834578,49.03210737
Active Auction Mart Ltd,Warehouse,295,19358,96 Ave,V4N4C1,6043711190,1,GTC,493190,-122.686029,49.17678045
B C Financial Solutions,Financial Planning,309,15240,No 10 (56 Ave) Hwy,V3S5K7,6045760060,8,NTC,541611,-122.79931,49.10418421
Singh Inc Dr Lakhbir,Professional Practictioner - Medical,109,7500,120 St,V3W3N1,6045032591,2,NTC,621110,-122.8900684,49.13913715
Suzanne's & Jenny's,Retail Merchant - Ladies Wear & Fabrics,110,1711,152 St,V4A4N3,6045314166,1,SSTC,448120,-122.801669,49.0331143
Kitchens Alive,Contractor - Cabinet Refacing,19,15531,24 Ave,V4A2J4,6045314545,4,SSTC,232990,-122.7920343,49.04577186
Bistro Panini,Restaurant,107,10277,City Pky,V3T4C3,6045897870,3,SCC,722512,-122.8478769,49.18964245
Chatters Salon,"Retail Merchant - Beauty Products, Hair Salon/Barber",2130,10355,152 St,V3R7C1,6049304247,1,GTC,44612,-122.8014023,49.18981199
Whalley Chevron,Retail Sales - Convenience Store,0,10210,King George Blvd,V3T2W5,6045811916,6,SCC,447110,-122.8451503,49.18811676
Vera's Burger Shack,Food Primary-Class B Dining Room,115,7218,King George Blvd,V3W5A5,7785658372,1,,722511,-122.8452132,49.1343323
J C Images Inc,Photographer/Videographer,388,8148,128 St,V3W1R1,6042184292,1,NTC,541920,-122.8648305,49.15057771
Kanani  Inc Dr. Amin,Part time Medical Practice - Allergy & Clinical Immunology Internal Medicine,0,12860,96 Ave,V3V6A8,6047344848,1,WTC,621110,-122.865951,49.17623378
Ocean Park Village Dental,Professional Practitioner - Dentist,103,12840,16 Ave,V4A1N6,6045354000,4,SSTC,621210,-122.8662063,49.03114098
Healthy Monkey II,Restaurant - No Alcohol - Cafe,910,15355,24 Ave,V4A2H9,6046442729,4,SSTC,722512,-122.7975044,49.04583671
Pizza Plus 96,Restaurant - No Alcohol,0,12050,96 Ave,V3W3H7,6045874992,1,WTC,722512,-122.8874688,49.17699844
Dr Albert Chang Inc,Professional Practitioner-Medical,509,13737,96 Ave,V3V0C6,6045851888,1,SCC,621110,-122.8427319,49.17719816
Blume Nail & Lash Boutique,Esthetician - Nails/Facials/Massage,202,1647,140 St,V4A4H1,6045381071,3,SSTC,812115,-122.834578,49.03210737
C D Packaging,Manufacturer/Machine Shop - Packaging Empty Containers,0,8556,132 St,V3W4N7,6045976284,1,NTC,332710,-122.8566287,49.15825953
Four Corners Forwarding Inc,Dispatch office,103,5830,176A St,V3S4H5,6045756273,1,CTC,541611,-122.7334768,49.10838289
Disc Go Technologies Inc,Manufacturer/Machine Shop,107,17665,66A Ave,V3S2A7,6045421170,5,CTC,332710,-122.7332104,49.1235247
J S S Detailz Inc,Automobile Cleaning/Car Wash/Detailing,0,7258,132 St,V3W4M4,6045437767,4,NTC,811192,-122.8564046,49.13459163
Cash Store The,Cheque Cashing Centre,0,10392,King George Blvd,V3T2W5,6045854729,3,SCC,522390,-122.8450972,49.19137558
Healing Movements Yoga Centre Inc,"Holistic Health Care - Yoga, Detox, Meditation",115,8377,128 St,V3W4G1,7789875748,1,NTC,621390,-122.8705086,49.15484045
C I B C,Bank,0,17461,No 10 (56 Ave) Hwy,V3S2X6,6045753400,15,CTC,522111,-122.7393354,49.10436803
Vera's Burger Shack Brick Yard,Food Primary-Class B Dining Room,129,17449,No 10 (56 Ave) Hwy,V3S2X6,6042301382,10,CTC,722511,-122.7398766,49.10436925
C U Vision Optometrists,Professional Practitioner - Optometrist,1053,10153,King George Blvd,V3T2W1,6044981433,3,SCC,621320,-122.8458478,49.18592247
Insurance Services Department of London Drugs Limited The,Insurance Agent,2300,10355,152 St,V3R7C1,6044484809,4,GTC,524210,-122.8014023,49.18981199
LUSH Fresh Handmade Cosmetics Ltd,Retail Merchant - Handmade Cosmetics,1202,10355,152 St,V3R7C1,6046383632,20,GTC,44612,-122.8014023,49.18981199
Bootlegger,Retail Merchant - 10 to 19 Employees,1061,10355,152 St,V3R7C1,6045311590,10,GTC,448120,-122.8014023,49.18981199
Ricki's,Retail Merchant - 10 to 19 Employees,1064,10355,152 St,V3R7C1,9055677375,10,GTC,44814,-122.8014023,49.18981199
Canadian Centre of Immigration Inc,Immigration Consultant,349,8140,128 St,V3W1R1,6043069377,1,NTC,541613,-122.8673223,49.15063342
Forever XXI ULC,Retail - Clothing and Accessories,2025,10355,152 St,V3R7C1,6042092158,20,GTC,448199,-122.8014023,49.18981199
H & M Hennes & Mauritz Inc,Retail Merchant - Fashion and Accessories,1095,10355,152 St,V3R7C1,9054528890,25,GTC,44814,-122.8014023,49.18981199
30 Minute Hit North Surrey,Recreational Facility,0,15148,Fraser Hwy,V3R3P1,6044966888,2,FTC,713940,-122.8028084,49.16645275
D A Penney Financial Services,Financial Planning/Consultant,250,2411,160 St,V3S0C8,7783713586,1,SSTC,541611,-122.7795779,49.04592278
Mexx,Retail Merchant - Clothing Store,2014,10355,152 St,V3R7C1,5143835555,12,GTC,44814,-122.8014023,49.18981199
South Asian Heath Centre,Professional Practitioner - Medical,0,6830,King George Blvd,V3W4Z9,6045915751,1,NTC,621110,-122.8451251,49.1265385
Fresh Value Food Distributors Ltd,Business Services Office,0,12993,80 Ave,V3W3B1,6048250478,1,NTC,541611,-122.8628571,49.1483317
Transglobal Solutions International Ltd,Trucking & Cartage - Freight Forwarding,112,19097,26 Ave,V3S3V7,6045421288,5,SSTC,484120,-122.6950926,49.04945172
Jade Electrolysis #108,Esthetician,210,5577,153A St,V3S5K7,6043723077,1,NTC,812115,-122.7972918,49.10347474
Continental Traffic & Industrial Signs Inc,Wholesale,0,17855,66 Ave,V3S7X1,6045961731,30,CTC,33995,-122.7279397,49.12249932
Shahanshah Furniture Ltd,Manufacturer/Machine Shop - Furniture Manufacturing,17,12318,84 Ave,V3W0N2,7785789941,1,NTC,337126,-122.8815201,49.1556267
Human Edge Consulting,Employment Agency/Recruiting Service,404,1688,152 St,V4A4N2,6045534745,1,SSTC,561310,-122.8008931,49.03243524
West Pacific Granite,Contractor - Marble & Granite Work,101,9634,192 St,V4N4C6,7782981100,1,GTC,232990,-122.6900272,49.1777739
Funk N Frost Beauty Bar,Retail Merchant - Beauty Products,1024,10355,152 St,V3R7C1,6044150711,6,GTC,446120,-122.8014023,49.18981199
Sai Railing & Awning Ltd,Manufacturer/Machine Shop,605,17665,66A Ave,V3S2A7,6047210904,1,CTC,332710,-122.7332104,49.1235247
Magna Creative Inc,Contractor - Printing/Graphics,109,2570,King George Blvd,V4P1H5,6045605170,2,SSTC,541430,-122.7971082,49.04892267
M B G Buildings Inc,Contractor - Construction,102,17957,55 Ave,V3S6C4,6048825911,11,CTC,231230,-122.7252407,49.10245168
Nice Photo Tech,Photographer/Videographer,204,10240,152 St,V3R6N7,6045888267,1,GTC,541920,-122.8005385,49.18834307
Tim Hortons,"Restaurant - No Alcohol, Retail Merchant - 20 or More Employees",1011,10355,152 St,V3R7C1,6045845404,20,GTC,445291,-122.8014023,49.18981199
Tim Hortons,"Restaurant - No Alcohol, Retail Merchant - 20 or More Employees",1011,10355,152 St,V3R7C1,6045845404,20,GTC,722512,-122.8014023,49.18981199
Next Level Fitness,"Retail Merchant - Athletic Clothing, Accessories and Health Supplements",108,13569,76 Ave,V3W2W3,6045920252,1,NTC,446191,-122.8470477,49.1409873
Next Level Fitness,"Retail Merchant - Athletic Clothing, Accessories and Health Supplements",108,13569,76 Ave,V3W2W3,6045920252,1,NTC,722512,-122.8470477,49.1409873
Complete Accounting Solutions,Professional Practitioner-Accountant,100,17619,96 Ave,V4N4A9,6044982655,3,GTC,541212,-122.7341912,49.17713882
Saginaw Enterprises Ltd,Manufacturing  - Bakery,0,2520,190 St,V3S3W6,6043852520,70,SSTC,31181,-122.696717,49.0480007
Gateway College,Business School,201,10114,King George Blvd,V3T2W4,6047380285,36,SCC,611410,-122.8450996,49.18624716
B B Nails Ltd,Esthetician - Nail Service,101,5577,153A St,V3S5K7,6043723998,5,NTC,812115,-122.7972918,49.10347474
The Goblins Castle,Retail Merchant - 10 to 19 Employees,10,2428,160 St,V3S0C8,6048079603,15,SSTC,453220,-122.7788055,49.04648581
Bartolazo Motors Ltd,Automotive Repair Service,0,13441,71A Ave,V3W2L2,7783952001,1,NTC,811111,-122.8498191,49.13280686
A S Khurana & Associates Inc,Bookkeeping,209,9200,120 St,V3V4B7,6045880940,1,WTC,541215,-122.8900158,49.17059222
A R I Realty Corp,Real Estate - 0 to 5 Employees,202,15388,24 Ave,V4A2J2,6042560397,1,SSTC,531211,-122.7964038,49.0454164
Arts Umbrella,Charitable Society/Organization - Non-Profit Children's Art School,116,15850,26 Ave,V3S2N6,6045351127,40,SSTC,813990,-122.7832957,49.04898954
Adxperts,Manufacturer / Machine Shop - Signs/ Printing,0,12194,86 Ave,V3W3H7,6045909300,4,NTC,33995,-122.8846954,49.1594745
Adxperts,Manufacturer / Machine Shop - Signs/ Printing,0,12194,86 Ave,V3W3H7,6045909300,4,NTC,332710,-122.8846954,49.1594745
7 Eleven Canada Store #36676H,"Retail Merchant - Convenience Store, Rental Service - Video rentals/sales",2,9583,132 St,V3V5R2,6045842811,12,WTC,445120,-122.8571514,49.17681933
7 Eleven Canada Store #36676H,"Retail Merchant - Convenience Store, Rental Service - Video rentals/sales",2,9583,132 St,V3V5R2,6045842811,12,WTC,451220,-122.8571514,49.17681933
Casterland,"Wheel, Casters & Small Tires",103,13177,76 Ave,V3W2V7,6045437744,1,NTC,415210,-122.8581565,49.14119906
Rita's Spanish Coffee,Restaurant - No Alcohol,0,13652,Grosvenor Rd,V3R5C9,6049090165,1,SCC,722512,-122.8437759,49.19979886
Pita Pit,Restaurant - No Alcohol,0,15155,101 Ave,V3R7Z1,6042309633,6,GTC,722512,-122.802234,49.18629935
Sammy J's Morgan Crossing,Food Primary-Class B Dining Lounge,0,15770,Croydon Dr,V3S2J6,6045250759,50,SSTC,722511,-122.7845253,49.04654772
Sierra Projects Inc,Contractor - Commercial Construction,102,14770,64 Ave,V3S1X7,6045030160,4,NTC,231230,-122.8132993,49.11895438
Hytek Mechanical Inc,Contractor - Commercial Air-Conditioning,101,18677,52 Ave,V3S8E5,6045847145,26,CTC,232520,-122.7050014,49.09725774
McDonald's,Restaurant,0,8586,120 St,V3W3N5,6045072250,1,NTC,722512,-122.8900798,49.15930513
J R Vent Ltd,Heating & Air Conditioning Contractor,210,12448,82 Ave,V3W3E9,6045908888,2,NTC,232520,-122.8778071,49.15185171
Salon Montage Ltd,Hair Salon/Barber,830,15355,24 Ave,V4A2H9,6045411110,1,SSTC,812115,-122.7975044,49.04583671
Standard Plumbing & Heating Ltd,Contractor - Plumbing/Heating,103,12889,84 Ave,V3W0K5,6048891875,1,NTC,232520,-122.8657296,49.15556846
Tom's Sewing Machine,Retail Merchant - Repair service of sewing machines,102,8338,120 St,V3W3N4,6045072841,1,NTC,811490,-122.8900702,49.15489089
CommodasUltrasort,Wholesale,8,19122,27 Ave,V3S5T1,6045358485,2,SSTC,418990,-122.6939064,49.05087145
Atomic Electrical Solutions Ltd,Contractor - Electrical,103,5290,185A St,V3S7A4,6047858211,20,CTC,232510,-122.7084873,49.09852567
Fiji Canda Association,Charitable Society/Organization,0,13629,108 Ave,V3T2K4,6042998887,1,SCC,813990,-122.8443615,49.19896859
IDEA Immigration Solutions Ltd,Immigration Consultant,209,7928,128 St,V3W4E8,6045971119,1,NTC,541613,-122.8676651,49.14675376
A Class Granite Ltd,Manufacturer/Machine Shop,0,13315,115 Ave,V3R0R8,7788899526,1,WTC,327990,-122.8533057,49.21175641
Dr Ivan Khan Panorama Inc,Professional Practitioner-Dentist,108,15157,No 10 (56 Ave) Hwy,V3S9A5,6045790117,3,NTC,621210,-122.8027384,49.10533058
All Round Home Improvements & Restoration Ltd,Contractor - Construction,0,12274,103A Ave,V3V3G9,6045819887,10,WTC,231210,-122.8824489,49.19054088
Iris Day Spa,"Holistic Health Care, Esthetician",105,7380,King George Blvd,V3W5A5,6045032220,3,NTC,621390,-122.8452107,49.13673593
Iris Day Spa,"Holistic Health Care, Esthetician",105,7380,King George Blvd,V3W5A5,6045032220,3,NTC,812115,-122.8452107,49.13673593
N E S The Door Express 2012 Inc,"Warehouse, Contractor - Door Installation",205,13308,76 Ave,V3W2W1,6045940800,4,NTC,232340,-122.853768,49.14074541
N E S The Door Express 2012 Inc,"Warehouse, Contractor - Door Installation",205,13308,76 Ave,V3W2W1,6045940800,4,NTC,493190,-122.853768,49.14074541
Nori Casual Japanese Restaurant,Food Primary-Class B Dining Room,0,14787,108 Ave,V3R1V9,7788850879,6,GTC,722511,-122.8130069,49.1988845
King Taj Granite,Contractor - Installation Granite,113,12677,80 Ave,V3W3A6,6045971572,1,NTC,232990,-122.8714589,49.14843217
Tim Hortons,"Restaurant, Retail Merchant",101,2711,192 St,V3S3X1,6045364775,35,SSTC,445291,-122.6918208,49.05150947
Tim Hortons,"Restaurant, Retail Merchant",101,2711,192 St,V3S3X1,6045364775,35,SSTC,722512,-122.6918208,49.05150947
Happy Times Convenience Store,Retail Merchant - 0 to 2 Employees,101,13979,104 Ave,V3T1X1,6045838894,2,SCC,445120,-122.8346494,49.19166232
Woodland Furniture Gallery,Wholesale furniture,102,13030,76 Ave,V3W2V6,6045995893,1,NTC,4143,-122.8611741,49.14081751
India Bookworld,Wholesale - Books,0,12888,80 Ave,V3W3A8,6045952923,1,NTC,414420,-122.8660483,49.14799486
Daily Fresh,Retail Merchant - Grocery Store,103,10252,City Pky,V3T4C2,6046342077,2,SCC,445110,-122.8473918,49.18909542
Disney Store Canada #786,Retail Merchant,1055,10355,152 St,V3R7C1,6267735100,20,GTC,451120,-122.8014023,49.18981199
World Auto Repair Ltd,Automotive Repair Service,209,12745,78 Ave,V3W1M4,6048071695,1,NTC,811111,-122.8695836,49.14477142
Modern Jewellers Company,Manufacturing of Jewellery,338,8140,128 St,V3W1R1,6048257667,1,NTC,339910,-122.8673223,49.15063342
Ardene,Retail Merchant - Fashion Accessories/Clothing,1135,10355,152 St,V3R7C1,5143834448,5,GTC,448120,-122.8014023,49.18981199
Testex Swiss Textile Testing Limited,Administration Office,3,15243,91 Ave,V3R8P8,6044984077,1,FTC,541611,-122.7998524,49.16845099
Value Town Party Supplies and More,Retail Merchant - 0 to 2 Employees,5,3238,King George Blvd,V4P1A5,7782948286,1,SSTC,453220,-122.8119051,49.06094416
LEGO - Guildford Town Centre,Retail Merchant - 10 to 19 Employees,1036,10355,152 St,V3R7C1,6045876804,17,GTC,451120,-122.8014023,49.18981199
Oxygen Yoga & Fitness Fraser Heights Surrey Inc,Recreational Facility - Fitness /Wellness Centre,501,15989,108 Ave,V4N1J6,6043140814,1,GTC,713940,-122.7792982,49.19896015
Simply Grill Ltd,Restaurant - No Alcohol,1008,10355,152 St,V3R7C1,6045888857,3,GTC,722512,-122.8014023,49.18981199
Sandpiper Mechanical Ltd,Contractor - Mechanical Contractor,101,19140,28 Ave,V3S6M3,6045417100,15,SSTC,232520,-122.6930472,49.05269035
De Casa Tiles Ltd,Wholesale,240,12960,84 Ave,V3W1K7,6043766405,2,NTC,414320,-122.8640189,49.1551914
Heartwood Farms,Nursery,0,17016,8 Ave,V3S9R5,6048343291,4,SSTC,444220,-122.7514042,49.0164319
Target Pharmacy T-3617,Retail Merchant - 0 to 2 Employees,0,10151,King George Blvd,V3T2W3,7785544646,1,SCC,446110,-122.8464032,49.18696366
24 Seven Automobile Ltd,Automotive Repair Service,0,13443,71A Ave,V3W2L2,6045035523,1,NTC,811111,-122.8497603,49.13280534
Bone and Biscuit Co Cloverdale The,Retail Merchant - Pet Food,111,17433,No 10 (56 Ave) Hwy,V3S2X6,7785742010,1,CTC,453910,-122.7401218,49.1043698
Lazy One,Retail Merchant - PJ Store,1070,10355,152 St,V3R7C1,6044985403,5,GTC,611640,-122.8014023,49.18981199
Complete Home Design Inc,Interior Decorating/Design,204,10422,168 St,V4N1R9,6044983424,1,GTC,541410,-122.7562559,49.19205936
Central City Brewers & Distillers Ltd,Manufacturer - Brewery & Distillery with small onsite Retail (selling only items produced on property,0,11411,Bridgeview Dr,V3R0C2,6045826620,10,WTC,312120,-122.8627565,49.21018622
Central City Brewers & Distillers Ltd,Manufacturer - Brewery & Distillery with small onsite Retail (selling only items produced on property,0,11411,Bridgeview Dr,V3R0C2,6045826620,10,WTC,722511,-122.8627565,49.21018622
Silverstone Ventures Inc,Contractor - Construction,201,382,175A St,V3S6S7,6045368383,5,SSTC,232990,-122.7365146,49.00898543
W F G,Insurance Agent,205,15225,104 Ave,V3R6Y8,6046139491,2,GTC,524210,-122.8000452,49.19169535
Arts Umbrella,Chartitable Society/Organization - Non-Profit Children's Art School,102,13678,100 Ave,V3T0H2,6045856996,12,SCC,813990,-122.8437964,49.18405967
Jive Jewelry,Mail Order - Online Jewellery Sales,109,7938,128 St,V3W4E8,8665421750,1,NTC,454390,-122.8657707,49.14687516
Authentic Board Supply Co,Retail Merchant - Action Sports,1,10604,King George Blvd,V3T2X3,6043156214,6,SCC,451110,-122.844905,49.19550104
