BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,BUSINESS_LICENCE_APPLICATION_TYPE,YEAR,LONGITUDE,LATITUDE
S B Auto Trim Inc,Auto Accessories,114,12414,82 Ave,V3W3E9,6048185819,1,NTC,Commercial/Industrial,2011,-122.87837,49.15194
S C C I Project Restart Ltd,Consultant,106,13771,72A Ave,V3W9C6,6045990005,9,NTC,Commercial/Industrial,2011,-122.83989,49.13477
S C Dhillon Enterprises Ltd,Banquet Hall,201,7168,128 St,V3W4E2,6045916660,1,NTC,Commercial/Industrial,2011,-122.8677,49.13322
S C M Adjusters Canada Ltd,Insurance Adjuster,206,6840,King George Blvd,V3W4Z9,6045079377,2,NTC,Commercial/Industrial,2011,-122.84545,49.12694
S C M Adjusters Canada Ltd,Insurance Adjusters,216,12899,76 Ave,V3W1E6,6045941500,8,NTC,Commercial/Industrial,2011,-122.86467,49.14109
S C Tools Ltd,"Metal Cuting Tools, Machine Tools & Accessories",105,13463,78 Ave,V3W0A8,6045918818,2,NTC,Commercial/Industrial,2011,-122.84959,49.14461
S E O Beauty Salon,Hair Salon/Barber,57,7155,189 St,V4N5S8,6044177110,1,CTC,Commercial/Industrial,2011,-122.69866,49.13237
S F L Security Financial Leasing Inc,Automobile/Truck Rental,100,16299,Fraser Hwy,V4N0G1,6046353010,1,FTC,Commercial/Industrial,2011,-122.77058,49.15424
S Fairholm Massage Therapy Corporation,Massage Therapist,210,12761,16 Ave,V4A1N2,6045360700,2,SSTC,Commercial/Industrial,2011,-122.86868,49.03139
S G L Skin Care & Hair Stylist,Barber Shop,0,9534,120 St,V3V4C1,6045849524,1,WTC,Commercial/Industrial,2011,-122.89003,49.176
S I L Industries Ltd,"Repair Service - Aircraft accessories, heaters & hydraulics",0,19140,28 Ave,V3S6M3,6045397989,1,SSTC,Commercial/Industrial,2011,-122.69205,49.0528
S K C  SIU Engineering Ltd,Professional Practitioner - Engineer,0,19165,94 Ave,V4N3S4,6045203001,13,GTC,Commercial/Industrial,2011,-122.69163,49.17347
S K Pro Upholstery & Joiner,Upholstery,213,13308,76 Ave,V3W2W1,7785651659,1,NTC,Commercial/Industrial,2011,-122.85377,49.14082
S M Motor Ltd,Used Car Sales,0,12848,King George Blvd,V3T2S9,6045808866,1,SCC,Commercial/Industrial,2011,-122.86393,49.20667
S M S Equipment Inc,"Wholesale,Rental Service",0,19567,96 Ave,V4N4C5,6048889700,1,GTC,Commercial/Industrial,2011,-122.68033,49.17707
S M S Equipment Inc,"Wholesale,Rental Service",0,19567,96 Ave,V4N4C5,6048889700,1,GTC,Commercial/Industrial,2011,-122.68033,49.17707
S N B Immigration and Employment Agency Ltd,Employment Agency/Recruiting Service,105,10252,135 St,V3T4C2,6047234812,1,SCC,Commercial/Industrial,2011,0,0
S N J Auto Repair Ltd,Automotive Repair Service,5,12777,76A Ave,V3W4Y8,6045127002,2,NTC,Commercial/Industrial,2011,-122.86835,49.14242
S P Auto Services Ltd,Automotive Repair Service,216,13308,76 Ave,V3W2W1,6045965551,1,NTC,Commercial/Industrial,2011,-122.85377,49.14082
S P C A Thrift Store,Retail Merchant - 0 to 2 Employees,0,9546,120 St,V3V4C1,6049305655,1,WTC,Commercial/Industrial,2011,-122.89003,49.17619
S R Alarms,Security Alarm Installations,3,19089,94 Ave,V4N3S4,6049512727,1,GTC,Commercial/Industrial,2011,-122.6936,49.17348
S R B Direct Import Distribution & Wholesale Ltd,Convenience Store,0,10081,Whalley Blvd,V3T4G1,6049300786,2,SCC,Commercial/Industrial,2011,-122.84337,49.18575
S R Brewing Co,U Brew,103,7533,135 St,V3W0N6,6045012739,6,NTC,Commercial/Industrial,2011,-122.84854,49.13965
S R I Towing & Sales Ltd,"Whlse.Truck Parts,Towing - No Storage",0,12338,Old Yale Rd,V3V3X8,6049309991,2,WTC,Commercial/Industrial,2011,-122.88041,49.19807
S R I Towing & Sales Ltd,"Whlse.Truck Parts,Towing - No Storage",0,12338,Old Yale Rd,V3V3X8,6049309991,2,WTC,Commercial/Industrial,2011,-122.88041,49.19807
S R S Mortgages & Lending Corp,Financial Planning/Consultant,0,12030,80 Ave,V3W3M1,6045953582,3,NTC,Commercial/Industrial,2011,-122.889,49.14847
S R S Packaging Services,Packaging Services,101,19495,55 Ave,V3S8P7,6045889565,1,CTC,Commercial/Industrial,2011,-122.68275,49.10245
S R S Panorama Realty,Real Estate Services,103,12030,80 Ave,V3W3A8,6045723088,2,NTC,Commercial/Industrial,2011,-122.889,49.14847
S R S Victoria Realty,Real Estate Services,103,12030,80 Ave,V3W3M1,6047287358,2,NTC,Commercial/Industrial,2011,-122.889,49.14847
S R S Westside Realty,Real Estate Services,0,12030,80 Ave,V3W3M1,6045953582,3,NTC,Commercial/Industrial,2011,-122.889,49.14847
S S Drafting Solutions,Professional Practitioner-Engineer,206,17957,55 Ave,V3S6C4,7786684137,1,CTC,Commercial/Industrial,2011,-122.72485,49.10238
S S K Woodworking,Mfg. -Spindle Railings,304,13140,80 Ave,V3W3B2,6045077437,1,NTC,Commercial/Industrial,2011,-122.85849,49.14808
S S Laser Tech F V Ltd,Warehouse,209,19232,Enterprise Way,V3S6J9,6048210058,1,CTC,Commercial/Industrial,2011,-122.68454,49.11098
S S P Converged Solutions Inc,Miscellaneous Cont.,0,5740,176A St,V3S4H2,6045761190,1,CTC,Commercial/Industrial,2011,-122.73355,49.10671
S S R Cedar Ltd,Wrhse. Roofing Materials & Supplies,0,12390,88 Ave,V3W3J6,6045905588,6,NTC,Commercial/Industrial,2011,-122.87951,49.16313
S T S Investments Ltd,Apartment Rentals,0,15142,Fraser Hwy,V3R3P1,6046712226,1,FTC,Commercial/Industrial,2011,-122.80304,49.16663
S U Furnishing,Mfg. - Cabinets,301,7728,128 St,V3W1L3,6046490167,1,NTC,Commercial/Industrial,2011,-122.86779,49.14358
S V T Solutions Inc,Manufacture Representative,213,6820,188 St,V4N3G6,6045758166,3,CTC,Commercial/Industrial,2011,-122.70156,49.12651
Saagar Boutique Ltd,Fabric,106,8334,128 St,V3W4G2,6045071302,1,NTC,Commercial/Industrial,2011,-122.86786,49.15406
Saba Impoex Ltd,Whlse. Textiles & General Merchandise,104,12736,80 Ave,V3W3A7,6045723666,1,NTC,Commercial/Industrial,2011,-122.86977,49.1481
Sabatino's Trattoria & Bar,Restaurant,950,15355,24 Ave,V4A2H9,6045425989,40,SSTC,Commercial/Industrial,2011,-122.79692,49.0457
Sabina Fashions,Dressmaker & Alterations,0,13753,72 Ave,V3W2P2,6045025040,1,NTC,Commercial/Industrial,2011,-122.84061,49.13367
Sabzi Mandi,Retail Merchant - 6 to 9 Employees,106,12568,72 Ave,V3W2M6,6045903400,6,NTC,Commercial/Industrial,2011,-122.87436,49.13384
Sabzi Mandi Supermarket,Grocery store,0,9486,120 St,V3V4B9,6045812400,10,WTC,Commercial/Industrial,2011,-122.89004,49.17524
Sachdeva Sweets & Restaurant Ltd,Indian Sweets,118,7500,120 St,V3W3N1,6045916788,2,NTC,Commercial/Industrial,2011,-122.89022,49.13907
Sadh Sangat Board Nanaksar Siahar Society,Community Service Uses,214,7750,128 St,V3W0R6,6044183151,1,NTC,Commercial/Industrial,2011,-122.8678,49.14392
Safe Shooter Academy Of Shooting Sport,Home Occupation,0,7575,Sinclair Cr,V3W4H2,7789919576,1,NTC,Commercial/Industrial,2011,-122.86529,49.14063
Safe Software Inc,Computer Software Dev. - Spatial Data Translation & Transformation,2017,7445,132 St,V3W1J8,6045019985,87,NTC,Commercial/Industrial,2011,-122.85687,49.13789
Safe Spa Bathing Solutions,Sale office for bathing solutions,202,15388,24 Ave,V4A2J2,8778998827,1,SSTC,Commercial/Industrial,2011,-122.79602,49.04551
Safe Towing Ltd,Towing,216,13308,76 Ave,V3W2W1,6048250220,1,NTC,Commercial/Industrial,2011,-122.85377,49.14082
Safeco Truck Lines Ltd,Trucking Serv.,0,18509,96 Ave,V4N3P7,6048886088,1,GTC,Commercial/Industrial,2011,-122.70987,49.17709
SafeStar Products Company Limited,Manufacturer/Machine Shop,2,19102,27 Ave,V3S5T1,6045352030,2,SSTC,Commercial/Industrial,2011,-122.69415,49.05096
Safeway # 92 Lottery Ticket Centre,Lottery ticket centre,0,7450,120 St,V3W3M9,6045996833,2,NTC,Commercial/Industrial,2011,-122.89022,49.1381
Safeway #62 LTC,Retail,0,8870,152 St,V3R4E4,6045313126,1,FTC,Commercial/Industrial,2011,-122.80133,49.16392
Saggu Woodworking Ltd,Stair Case Railing Installations,4,13015,84 Ave,V3W1B3,6045725603,4,NTC,Commercial/Industrial,2011,-122.86177,49.15548
Sahara Custom Kitchen Cabinets Ltd,Mfg. - Cabinets,0,12885,76 Ave,V3W2V3,7785780870,3,NTC,Commercial/Industrial,2011,-122.86491,49.14109
Sahib Collection Ltd,Mfg. - Clothing with Retail Outlet,107,8334,128 St,V3W4G2,6047249217,1,NTC,Commercial/Industrial,2011,-122.86786,49.15406
Sahir Trucking Ltd,Trucking Serv.,202,7945,132 St,V3W4N2,7785780832,1,NTC,Commercial/Industrial,2011,-122.85694,49.14723
Sahota Flying Fashions Ltd,"Clothing, fabric & sarees",0,9326,120 St,V3V4B8,6045825432,2,WTC,Commercial/Industrial,2011,-122.89008,49.17258
Sahota Law Office,Law office,214,7928,128 St,V3W4E8,6045079983,2,NTC,Commercial/Industrial,2011,-122.86781,49.14655
Sahota Market Ltd,Video Rentals,0,5691,177B St,V3S4J2,6045744610,2,CTC,Commercial/Industrial,2011,-122.73042,49.10584
Sahota Medical Services Inc Dr Perminder S,Medical Office,113,7500,120 St,V3W3N1,6045723535,1,NTC,Commercial/Industrial,2011,-122.89022,49.13907
Sai Railing & Awning Ltd,Manufacturer/Machine Shop,101,12940,80 Ave,V3W3B2,6047210904,1,NTC,Commercial/Industrial,2011,-122.86402,49.14807
Saigon Pho To Go & Deli,Restaurant,0,8973,152 St,V3R4E5,6045814069,1,FTC,Commercial/Industrial,2011,-122.80156,49.16541
Saim's Communication Inc,Retail,0,10153,King George Blvd,V3T2W1,6047165462,2,SCC,Commercial/Industrial,2011,-122.84555,49.18696
Saini Inc Dr Mandeep,Professional Practitioner-Psychiatry,204,8501,162 St,V4N1B2,6045995551,1,FTC,Commercial/Industrial,2011,-122.77345,49.15731
Saini Video,Video Shop -Rental,137,8166,128 St,V3W1R1,7789994002,1,NTC,Commercial/Industrial,2011,-122.86785,49.15104
Saira Khan Notary Corporation,Professional Practitioner-Notary,213,8334,128 St,V3W4G2,6045915824,1,NTC,Commercial/Industrial,2011,-122.86786,49.15406
Saje Natural Wellness,Warehouse,119,19140,28 Ave,V3S6M3,6045367191,1,SSTC,Commercial/Industrial,2011,-122.69205,49.0528
Saklas and Co,Accounting Practice,200,2121,152 St,V4A4P1,6045312292,4,SSTC,Commercial/Industrial,2011,-122.80133,49.04054
Sakura,Women's Apparel,0,2359,Guildford Town Centre,V3R7B9,6045849288,1,GTC,Commercial/Industrial,2011,0,0
Sakura Distributors Inc,Electrical Whlse.,0,7750,128 St,V3W0R6,6045997990,3,NTC,Commercial/Industrial,2011,-122.8678,49.14392
Sakuya Japanese Restaurant,Restaurant - No Alcohol,0,1593,128 St,V4A3V1,6045355082,4,SSTC,Commercial/Industrial,2011,-122.86767,49.03119
Sally Beauty Supply,Retail,820,15355,24 Ave,V4A2H9,6045359455,3,SSTC,Commercial/Industrial,2011,-122.79692,49.0457
Sally Beauty Supply,Retail - Beauty Supplies,0,12477,88 Ave,V3W1P8,9780452832,5,WTC,Commercial/Industrial,2011,-122.87689,49.16318
Salon Blue 2007 Holding Inc,Hair Salon/Barber,102,15953,Fraser Hwy,V4N0Y3,6045965688,5,FTC,Commercial/Industrial,2011,-122.78029,49.15803
Salon Cordeiro Ltd,Hair Salon/Barber,130,2940,King George Blvd,V4P0E4,6045352060,4,SSTC,Commercial/Industrial,2011,-122.80649,49.05617
Salon Couture Inc,"Hair Salon/Barber, Esthetician, Retail",104,15925,Fraser Hwy,V4N0Y3,6045935490,8,FTC,Commercial/Industrial,2011,-122.78115,49.15836
Salon Couture Inc,"Hair Salon/Barber, Esthetician, Retail",104,15925,Fraser Hwy,V4N0Y3,6045935490,8,FTC,Commercial/Industrial,2011,-122.78115,49.15836
Salon Jean Michel,Hairdressing,101,10203,152A St,V3R4H6,6045831600,1,GTC,Commercial/Industrial,2011,-122.79963,49.18791
Salon Montage Ltd,Hair Salon/Barber,830,15355,24 Ave,V4A2H9,6045411110,1,SSTC,Commercial/Industrial,2011,-122.79692,49.0457
Salty's Fish & Chips,Restaurant,101,17750,56 Avenue,V3S1C7,6045752115,12,CTC,Commercial/Industrial,2011,-122.73088,49.10408
Salvation Army Thrift Store The,Retail Sales - Thrift Store,101,7093,King George Blvd,V3W5A2,6045901438,6,NTC,Commercial/Industrial,2011,-122.84572,49.13143
Salveen Lalli Physiotherapist Corporation,Physiotherapist,140,5620,152 St,V3S3K2,7785712911,1,NTC,Commercial/Industrial,2011,-122.8009,49.10464
Sam I Am Auto Repairs Ltd,Automotive Repair Service,0,12580,110 Ave,V3V3J8,6045801600,1,WTC,Commercial/Industrial,2011,-122.87402,49.20252
Samra Autobody Ltd,Auto Body/Painting,8,12772,82 Ave,V3W3G1,6045433866,2,NTC,Commercial/Industrial,2011,-122.86879,49.15055
Samson Finishing & Hardware Ltd,Whlse. finishing and hardware,101,7728,128 St,V3W1L3,6045947224,1,NTC,Commercial/Industrial,2011,-122.86779,49.14358
Samuel International Travel,Kiosk,1,15357,104 Ave,V3R1N5,6048738538,1,GTC,Commercial/Industrial,2011,-122.79657,49.19161
Samz Liquor Store,Retail Beer & Wine,0,19580,56 Ave,V3S6K4,6045336639,1,CTC,Commercial/Industrial,2011,-122.6806,49.10432
Samz Pub,Neighbourhood Pub,0,19580,56 Ave,V3S6K4,6045304000,24,CTC,Commercial/Industrial,2011,-122.6806,49.10432
Samz Pub,Neighbourhood Pub,0,19580,56 Ave,V3S6K4,6045304000,24,CTC,Commercial/Industrial,2011,-122.6806,49.10432
San Dong Restaurant,Chinese & Korean Food,0,19555,Fraser Hwy,V3S6K7,7783218114,3,CTC,Commercial/Industrial,2011,-122.68091,49.11449
Sandale Utility Products,Wholesale,0,19438,96 Ave,V4N4C2,6048822080,1,GTC,Commercial/Industrial,2011,-122.68483,49.1769
Sandar's Thai Garden Restaurant,Food Primary-Class B Dining Room,105,7500,120 St,V3W3N1,6043744823,2,NTC,Commercial/Industrial,2011,-122.89022,49.13907
Sandbox Design Works,Drafting/Design Service,200,12321,Beecher St,V4A3A7,6045368272,1,SSTC,Commercial/Industrial,2011,-122.88048,49.05321
Sandcastle Fitness Club,Fitness facility,200,1938,152 St,V4A4N6,6045316255,1,SSTC,Commercial/Industrial,2011,-122.80105,49.03724
Sandcastle Recreation Centre Ltd,"Squash, Bowling Alley (5 &10 Pin), Restaurant",0,1938,152 St,V4A4N6,6045352695,10,SSTC,Commercial/Industrial,2011,-122.80105,49.03724
Sandhu & Associates Dr J,Medical Office,201,7110,120 St,V3W3M8,6045720195,1,NTC,Commercial/Industrial,2011,-122.89022,49.1324
Sandhu Baldev Singh,Legal Serv.,282,8128,128 St,V3W1R1,0,1,NTC,Commercial/Industrial,2011,-122.86784,49.15035
Sandhu Consulting Services Inc,Taxes & Bookkeeping,207,15299,68 Ave,V3S2C1,6045972042,1,NTC,Commercial/Industrial,2011,-122.79818,49.12644
Sandhu Sweet House Inc,Restaurant,102,15932,96 Ave,V4N2L6,6045815657,1,FTC,Commercial/Industrial,2011,-122.78092,49.17681
Sandhu Tiwana & Associates,Legal Serv.,267,8128,128 St,V3W1R1,6045983325,3,NTC,Commercial/Industrial,2011,-122.86784,49.15035
Sandman Suites,Hotel,0,10608,151A St,V3R1J8,6045827263,6,GTC,Commercial/Industrial,2011,-122.80161,49.19498
Sandvik Mining & Construction Canada Inc,Admin. Office,101,17618,58 Ave,V3S1L3,6045754916,5,CTC,Commercial/Industrial,2011,-122.73451,49.1077
Sandy's Hair and Skin Salon Ltd,Hair Salon/Barber,101,6955,128 St,V3W4E1,6045990787,1,NTC,Commercial/Industrial,2011,-122.86794,49.12925
Sang Moo Tae Kwon Do,Martial Arts Studio,110,15310,103A Ave,V3R7A2,6045884222,1,GTC,Commercial/Industrial,2011,-122.7978,49.19036
Sangam Auto Body Ltd,Auto Body Repair,1,8336,129 St,V3W0A6,6045721213,3,NTC,Commercial/Industrial,2011,-122.86539,49.15431
Sangam Palace Banquet Hall & Guru Ghar,"Banquet Hall & Guru Ghar
Prayer & Wedding Services
Unit 101, 201, 202
",202,11267,125A St,V3V8C5,6045803300,3,WTC,Commercial/Industrial,2011,-122.87458,49.20743
Sanghe Ltd Dr Parminder S,Family Physician/Medical Clinic,0,13719,72 Ave,V3W2P2,6045725551,3,NTC,Commercial/Industrial,2011,-122.84196,49.13366
Sanghera Law Group,Professional Practitioner-Lawyer,203,7134,King George Blvd,V3W5A3,6045438484,4,NTC,Commercial/Industrial,2011,-122.84544,49.13221
Sanja Punjab Sweethouse Ltd,Take Out,0,12830,96 Ave,V3V6A8,6049309099,1,WTC,Commercial/Industrial,2011,-122.8669,49.17707
Sanjeev Jhanji & Associates Inc,Accounting,209,12639,80 Ave,V3W3A6,6046352777,1,NTC,Commercial/Industrial,2011,-122.87208,49.14833
Sanjog Matrimonial,Immigration Consultant,104,8556,120 St,V3W3N5,6045430024,1,NTC,Commercial/Industrial,2011,-122.89023,49.15863
Sao's Muffins,Wholesale,105,13483,78 Ave,V3W0A8,6045902621,1,NTC,Commercial/Industrial,2011,-122.84911,49.1446
Saper Dr Sal - PhD,Professional Practitioner-Psychiatry,202,15388,24 Ave,V4A2J2,6048132515,1,SSTC,Commercial/Industrial,2011,-122.79602,49.04551
Sapna Fashions Ltd,Fabric & Jewellery Store,357,8158,128 St,V3W1R1,7788369727,1,NTC,Commercial/Industrial,2011,-122.86784,49.15089
Sarah Optical Ltd,Retail Merchant - 0 to 2 Employees,0,13776,104 Ave,V3T1W5,7788628129,2,SCC,Commercial/Industrial,2011,-122.84028,49.19146
Saraj Auto Body,Auto Body Repair & Painting Service,0,10660,City Pky,V3T4C7,6045834165,2,SCC,Commercial/Industrial,2011,-122.84865,49.19652
Saran Chiropractic Corp Dr Garry,Chiropractor,201,7110,120 St,V3W3M8,6045966775,2,NTC,Commercial/Industrial,2011,-122.89022,49.1324
Sariling Atin Filipino Store,Retail Merchant - 0 to 2 Employees,0,12037,88 Ave,V3W3J3,6045978108,1,WTC,Commercial/Industrial,2011,-122.88849,49.1633
Sashimi Sushi,Sushi Take Out,113,17700,56 Avenue,V3S1C7,6045753889,3,CTC,Commercial/Industrial,2011,-122.73225,49.10408
Sassyscrubs Inc,Wholesale -  Uniforms,6,19102,27 Ave,V3S5T1,6045429484,1,SSTC,Commercial/Industrial,2011,-122.69415,49.05096
Satnam Education Society of BC,General Cont.,0,10677,124 St,V3V3X8,6045912248,1,WTC,Commercial/Industrial,2011,0,0
Satnam Jewellers Inc,Retail Jewelry,161,8120,128 St,V3W1R1,6045904066,1,NTC,Commercial/Industrial,2011,-122.86784,49.15021
Satnam Pharmacy Ltd,Pharmacy,115,7130,120 St,V3W3M8,6045975947,6,NTC,Commercial/Industrial,2011,-122.89022,49.13276
Saturday's Fish & Chips,Food Primary-Class B Dining Room,130,8080,120 St,V3W3N3,6046268253,11,NTC,Commercial/Industrial,2011,-122.89022,49.15008
Satya Asha Veggie Food World,"Fast food, sweets, restaurant & coffee shop with snacks",6,12950,80 Ave,V3W3B2,6045964191,3,NTC,Commercial/Industrial,2011,-122.86375,49.14807
Sauder Industries Ltd - Prefinish Wood Division,Painting Mouldings Cont.,0,9255,194 St,V4N4G1,6048824982,45,GTC,Commercial/Industrial,2011,-122.6851,49.17113
Saunte Medical and Laser Spa Ltd,Medical spa including non evasive laser treatments for skin,109,15388,24 Ave,V4A2J2,6045427788,1,SSTC,Commercial/Industrial,2011,-122.79602,49.04551
Savcor Forest Inc,Professional Practitioner-Engineer,2,18940,94 Ave,V4N4X5,6046627034,1,GTC,Commercial/Industrial,2011,-122.69768,49.1733
Save More Lighting Ltd,Wholesale - Lighting & Plumbing Fixtures,137,12639,80 Ave,V3W3A6,6045912399,3,NTC,Commercial/Industrial,2011,-122.87208,49.14833
Save More Plumbing Htg & Elec Supplies Ltd,Wholesale - Plumbing & Heating Supplies,0,12387,84 Ave,V3W3G8,6045900124,13,NTC,Commercial/Industrial,2011,-122.87926,49.15581
Save On Cartridge Plus,Warehouse,25,13340,116 Ave,V3R0R8,6045812121,1,WTC,Commercial/Industrial,2011,0,0
Save On Cartridge Plus (120 St),Retail Fax & Toner Cartridges,0,7182,120 St,V3W3M8,6045988400,1,NTC,Commercial/Industrial,2011,-122.89022,49.13369
Save On Dry Cleaning,Dry Cleaning Service,0,7690,134 St,V3W7T8,6045909200,15,NTC,Commercial/Industrial,2011,-122.85107,49.14253
Save On Floors Ltd,Whlse. Tiles & Laminate Flooring,108,8173,128 St,V3W4G1,6045962112,2,NTC,Commercial/Industrial,2011,-122.86812,49.15114
Save On Foods,Supermarket,0,12130,Nordel Way,V3W1P6,6045019281,200,NTC,Commercial/Industrial,2011,-122.8855,49.16228
Save On Foods #903 Lottery Ticket Centre,Lottery,0,3033,152 St,V4P3K1,6045420649,1,SSTC,Commercial/Industrial,2011,-122.8013,49.05708
Save On Foods (3033 - 152 St),Retail Grocery,0,3033,152 St,V4P3K1,6048881213,200,SSTC,Commercial/Industrial,2011,-122.8013,49.05708
Save on Foods (7320 King George Blvd),Retail Merchant - 20 or More Employees,100,7320,King George Blvd,V3W5A5,6045996760,20,NTC,Commercial/Industrial,2011,-122.84546,49.13567
Save On Foods (9014 - 152 St),Retail Groceries,0,9014,152 St,V3R4E7,6049301133,220,FTC,Commercial/Industrial,2011,-122.80127,49.16598
Save On Scooters & Medical Equipment,Retail Medical Equip. & Scooters,0,15235,16 Ave,V4A1R6,6045417550,2,SSTC,Commercial/Industrial,2011,-122.80012,49.0312
Save On Telecom,Retail Sales - Cellular Phones,120,10362,King George Blvd,V3T2W5,4036628888,2,SCC,Commercial/Industrial,2011,-122.84522,49.19069
Save On Tents And Party Rentals Ltd,Wholesale,0,12973,80 Ave,V3W3B1,6045929922,1,NTC,Commercial/Industrial,2011,-122.86314,49.14825
"Save On Tires, Repairs And More","Automotive repair & tire repair,selling new & used tires",0,10852,Scott Rd,V3V7G5,604,1,WTC,Commercial/Industrial,2011,-122.88163,49.19987
Savvy Signs & Printing Inc,Sign Painter/Manufacturer/Installations,110,13030,76 Ave,V3W2V6,7787679594,1,NTC,Commercial/Industrial,2011,-122.861,49.14088
Sawbuck's Pub,Neighbourhood Pub,0,1626,152 St,V4A4N2,6045366420,25,SSTC,Commercial/Industrial,2011,-122.80104,49.0316
Sawmill Pub,Neighbourhood Pub,0,9613,192 St,V4N4C7,6048880331,7,GTC,Commercial/Industrial,2011,-122.69052,49.17737
Schara Tzekeck Cemetary Board,Charitable Organization,0,16656,60 Ave,,6047332277,1,CTC,Commercial/Industrial,2011,-122.76052,49.11147
Schill Robinson Insurance Brokers Ltd,Insurance Agency,106,1656,Martin Dr,V4A6E7,6045312318,4,SSTC,Commercial/Industrial,2011,-122.80482,49.03285
