BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,SURREY_POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTR,NAIC,NAIC_DESCRIPTION,LATITUDE,LONGITUDE
Dr Melanie C Sherk Optometric Corporation,Optometrist,102,1656,Martin Dr,V4A6E7,6045364999,12,SSTC,621320,Offices of Optometrists,49.032065,-122.805031
Roy Cammack Notary Corporation,Professional Practitioner-Notary,106,1656,Martin Dr,V4A6E7,6045367288,8,SSTC,541120,Offices of Notaries,49.032065,-122.805031
Roy Cammack Notary Corporation,Professional Practitioner-Notary,106,1656,Martin Dr,V4A6E7,6045367288,8,SSTC,561430,Business Service Centres,49.032065,-122.805031
Scotia McLeod Inc,Investment Co,100,1676,Martin Dr,V4A6E7,6045313500,10,SSTC,523110,Investment Banking & Securities Dealing,49.032330,-122.805067
"Stocking & Cumming, Chartered Accountants",Professional Practitioner-Accountant,210,1676,Martin Dr,V4A6E7,6045311622,4,SSTC,541212,Offices of Accountants,49.032330,-122.805067
Moulton J Craig - Barrister & Solicitor,Professional Practitioner-Lawyer,300,1676,Martin Dr,V4A6E7,6045311421,2,SSTC,541110,Offices of Lawyers,49.032330,-122.805067
New Beauty Institute,Esthetics,112,1656,Martin Dr,V4A6E7,6045319135,2,SSTC,812115,Beauty Salons,49.032065,-122.805031
Mooney Marjorie E - Barrister & Solicitor,Professional Practitioner-Lawyer,300,1676,Martin Dr,V4A6E7,6045311421,1,SSTC,541110,Offices of Lawyers,49.032330,-122.805067
Dr Alexander Hird Inc,Professional Practitioner-Dentist,207,1656,Martin Dr,V4A6E7,6045367606,1,SSTC,621210,Offices of Dentists,49.032065,-122.805031
Strides Pedorthics,Retail Footwear,109,1656,Martin Dr,V4A6E7,6045388276,7,SSTC,448210,Shoe Stores,49.032065,-122.805031
Rogers Inc Dr John,Professional Practitioner-Dentist,207,1656,Martin Dr,V4A6E7,6045367606,3,SSTC,621210,Offices of Dentists,49.032065,-122.805031
Rudnik Dr James,Professional Practitioner-Medical,204,1676,Martin Dr,V4A6E7,6045362188,2,SSTC,621110,Offices of Physicians,49.032330,-122.805067
Dr Tamara Catona MD FRCPC,Professional Practitioner-Psychiatry,301,1676,Martin Dr,V4A6E7,6045351338,1,SSTC,621110,Offices of Physicians,49.032330,-122.805067
Mile Jovanovic MD Inc,Professional Practitioner-Medical,203,1656,Martin Dr,V4A6E7,6045317733,5,SSTC,621110,Offices of Physicians,49.032065,-122.805031
Tater Law Group,Professional Practitioner-Lawyer,302,1676,Martin Dr,V4A6E7,6046764100,5,SSTC,541110,Offices of Lawyers,49.032330,-122.805067
Kostolowski Kondysar Dr M H,Professional Practitioner-Psychiatry,303,1676,Martin Dr,V4A6E7,6045605660,1,SSTC,621330,Offices of Mental Health Practitioners (except Physicians),49.032330,-122.805067
Semiahmoo Barber Shop,Hair Salon/Barber,110,1656,Martin Dr,V4A6E7,6045317212,2,SSTC,812114,Barber Shops,49.032065,-122.805031
Dr Glen Kielland Ward Inc,Professional Practitioner-Medical,211,1676,Martin Dr,V4A6E7,6045317707,4,SSTC,621110,Offices of Physicians,49.032330,-122.805067
Dr Bruce W Donaldson,Professional Practitioner-Medical,204,1676,Martin Dr,V4A6E7,6045362188,2,SSTC,621110,Offices of Physicians,49.032330,-122.805067
Taylor Bjorge & Company,Law Office,205,1676,Martin Dr,V4A6E7,6045361117,3,SSTC,541110,Offices of Lawyers,49.032330,-122.805067
Rescon Construction Inc,Contractor - General Construction,310,1676,Martin Dr,V4A6E7,6045351433,3,SSTC,231230,General Construction Contractors,49.032330,-122.805067
Leonard Inc D Russell K,Professional Practitioner-Medical,204,1676,Martin Dr,V4A6E7,6045362188,8,SSTC,621110,Offices of Physicians,49.032330,-122.805067
Dale Matheson Carr Hilton Labonte LLP,Chartered Accountants,301,1656,Martin Dr,V4A6E7,6045311154,20,SSTC,541212,Offices of Accountants,49.032065,-122.805031
Yao Inc Dr Y O,Orthopaedic Surgeon,308,1676,Martin Dr,V4A6E7,6045361446,4,SSTC,621110,Offices of Physicians,49.032330,-122.805067
Bank Of Montreal,Bank,,1626,Martin Dr,V4A6E7,6045315581,27,SSTC,522111,Personal & Commercial Banking Industry,49.031438,-122.805029
Live Well Exercise Clinic Inc,Professional Practitioner-Medical,306,1676,Martin Dr,V4A6E7,6045412846,3,SSTC,621110,Offices of Physicians,49.032330,-122.805067
Dr Renee N M Duprat Inc,Professional Practitioner - Dentist,402,1656,Martin Dr,V4A6E7,6045367606,1,SSTC,621210,Offices of Dentists,49.032065,-122.805031
Hunter & Hunter,Law Office,304,1676,Martin Dr,V4A6E7,6045318231,2,SSTC,541110,Offices of Lawyers,49.032330,-122.805067
Dr Darren Lazare Inc,Professional Practitioner-Medical,211,1676,Martin Dr,V4A6E7,6049540180,1,SSTC,621110,Offices of Physicians,49.032330,-122.805067
Dr Edgar M Jimenez Inc,Part Time Medical Practitioner,211,1676,Martin Dr,V4A6E7,6045317707,1,SSTC,621110,Offices of Physicians,49.032330,-122.805067
White Rock Naturopathic Ltd,Professional Practitioner - Medical (Naturopathic Medical Office),208,1676,Martin Dr,V4A6E7,6045315878,1,SSTC,621390,Offices of Other Health Practitioners,49.032330,-122.805067
Gaudet Dr Ron,Professional Practitioner-Dentist,200,1656,Martin Dr,V4A6E7,6045389283,1,SSTC,621210,Offices of Dentists,49.032065,-122.805031
Dr Julie Milligan Inc,Professional Practitioner-Medical,211,1676,Martin Dr,V4A6E7,6045317707,1,SSTC,621110,Offices of Physicians,49.032330,-122.805067
Wave Dentistry,Professional Practitioner-Dentist,200,1656,Martin Dr,V4A6E7,6045389283,1,SSTC,621210,Offices of Dentists,49.032065,-122.805031
Dr Anita Orendi,Part Time Medical Practitioner - Dentist,207,1656,Martin Dr,V4A6E7,6045367606,1,SSTC,621210,Offices of Dentists,49.032065,-122.805031
C Hall Office Solutions Inc,Bookeeping/Income Tax Prep,103,1656,Martin Dr,V4A6E7,6045358665,2,SSTC,541215,"Bookkeeping, Payroll & Related Services",49.032065,-122.805031
Dr Tracey A Curry Optometric Corporation,Professional Practitioner-Optometrist,102,1656,Martin Dr,V4A6E7,6045364999,4,SSTC,621320,Offices of Optometrists,49.032065,-122.805031
Brighthouse Bookkeeping Services Ltd.,Bookkeeping,103,1656,Martin Dr,V4A6E7,6043149400,1,SSTC,541215,"Bookkeeping, Payroll & Related Services",49.032065,-122.805031
Dr Natasha Grewal Optometric Corporation,Professional Practitioner-Optometrist,102,1656,Martin Dr,V4A6E7,6045364999,2,SSTC,621320,Offices of Optometrists,49.032065,-122.805031
Dr Sally A. Donaldson Optometric Corporation,Professional Practitioner-Optometrist,102,1656,Martin Dr,V4A6E7,6045364999,2,SSTC,621320,Offices of Optometrists,49.032065,-122.805031
Crescent Beach Counselling,Counselling Service,101,2775,Mckenzie Ave,V4A3H5,6045418816,1,SSTC,624190,Other Individual & Family Services,49.052913,-122.883000
S & P Real Estate Corp,Real Estate - 6 to 10 Employees,100,2733,Mckenzie Ave,V4A3H2,7782941274,7,SSTC,531211,Real estate agents,49.052316,-122.882821
Morgan Creek Golf Course,"Golf Course, Restaurant, Pro Shop,Golf Shop",,3500,Morgan Creek Way,V3S0J7,6045314653,165,SSTC,451110,Sporting Goods Stores,49.064948,-122.781958
Morgan Creek Golf Course,"Golf Course, Restaurant, Pro Shop,Golf Shop",,3500,Morgan Creek Way,V3S0J7,6045314653,165,SSTC,713910,Golf Courses & Country Clubs,49.064948,-122.781958
Morgan Creek Golf Course,"Golf Course, Restaurant, Pro Shop,Golf Shop",,3500,Morgan Creek Way,V3S0J7,6045314653,165,SSTC,722110,Restaurants,49.064948,-122.781958
Ocean Construction Supplies Limited,Ready Mix Concrete Plant,,12355,Musqueam Dr,,6042612211,7,WTC,332710,Machine Shops,0.000000,0.000000
Schnitzer Steel Canada Ltd,Salvage yard - scrap metal,,12301,Musqueam Dr,V3V3T2,6045800251,205,,418110,Recyclable Metal Wholesaler-Distributors,0.000000,0.000000
Amix Marine Services Ltd,Salvage Yard - scrap metal recycler,,12021,Musqueam Dr,V3V3T2,6045825888,250,WTC,418110,Recyclable Metal Wholesaler-Distributors,0.000000,0.000000
Schnitzer Steel Canada Ltd,Recycling Depot,,12195,Musqueam Dr,V3V3T2,6045800251,50,WTC,418190,Other Recyclable Material Wholesaler-Distributors,49.208891,-122.885092
Bare Creek Bed & Breakfast,Bed & Breakfast,,12216,New Mclellan Rd,V3X2Y1,7785657637,2,NTC,721191,Bed & Breakfast,49.102985,-122.884368
Southridge Building Supplies Ltd,Retail Merchant - Lumber,,17444,No 10 (56 Ave) Hwy,V3S1C3,6045762113,50,CTC,444130,Hardware Stores,49.103675,-122.739628
Southridge Building Supplies Ltd,Retail Merchant - Lumber,,17444,No 10 (56 Ave) Hwy,V3S1C3,6045762113,50,CTC,454390,Other Direct Selling Establishments,49.103675,-122.739628
Delta Controls Inc,Mfg. - Building Automation Systems,,17850,No 10 (56 Ave) Hwy,V3S1C7,6045747790,138,CTC,334512,"Measuring, Medical & Controlling Devices Manufacturing",49.103994,-122.727750
Delta Controls Inc,Mfg. - Building Automation Systems,,17850,No 10 (56 Ave) Hwy,V3S1C7,6045747790,138,CTC,334999,Hi Tech Industries,49.103994,-122.727750
Delta Controls Inc,Mfg. - Building Automation Systems,,17850,No 10 (56 Ave) Hwy,V3S1C7,6045747790,138,CTC,541490,Other Specialized Design,49.103994,-122.727750
Elisabeth's Chalet Restaurant Ltd,Dining Lounge,,17785,No 10 (56 Ave) Hwy,V3S1E2,6045741474,12,CTC,722110,Restaurants,49.104296,-122.729867
McDonald's,Restaurant,,17960,No 10 (56 Ave) Hwy,V3S1C7,6045751690,90,CTC,722110,Restaurants,49.103993,-122.725243
John L Randall,Law Office,105,17760,No 10 (56 Ave) Hwy,V3S1C7,6045763889,2,CTC,541110,Offices of Lawyers,49.102683,-122.730869
Coast Capital Savings Credit Union,Financial Institution,,17730,No 10 (56 Ave) Hwy,V3S1C7,6045177010,29,CTC,522130,Local Credit Unions,49.103996,-122.731408
Kaminsky & Company Law Corporation,Professional Practitioner-Lawyer,205,15240,No 10 (56 Ave) Hwy,V3S5K7,6045917877,9,NTC,541110,Offices of Lawyers,49.104184,-122.799310
Shoppers Drug Mart No 265,Retail Sales - Pharmacy,104,17790,No 10 (56 Ave) Hwy,V3S1C7,6045747436,35,CTC,446110,Pharmacies & Drug Stores,49.103386,-122.729715
K F C Taco Bell Cloverdale,Restaurant,,17740,No 10 (56 Ave) Hwy,V3S1C7,6045767450,22,CTC,722110,Restaurants,49.103942,-122.730881
Marketplace IGA,Retail Sales - Groceries,101,15127,No 10 (56 Ave) Hwy,V3S9A5,6045751488,36,NTC,445110,Supermarkets & Other Grocery (except Convenience) Stores,49.105419,-122.805235
Cloverdale Dairy Queen,Fast Food Outlet,,17720,No 10 (56 Ave) Hwy,V3S1C7,6045764811,13,CTC,722110,Restaurants,49.103996,-122.731829
Panorama Cleaners,Dry Cleaning,102,15153,No 10 (56 Ave) Hwy,V3S9A5,6045745433,1,NTC,812320,Dry Cleaning & Laundry Services (Except Coin-Operated),49.104680,-122.803407
Rusty Spur Saloon,Dining Lounge,101,17770,No 10 (56 Ave) Hwy,V3S1C7,6045745512,29,CTC,722110,Restaurants,49.102554,-122.730392
Cats At Home,Veterinary Practice,3,17967,No 10 (56 Ave) Hwy,V3S1E2,6045748873,6,CTC,541940,Veterinary Services,49.104338,-122.725027
Mike's Sundance Seafood Ltd,Seafood,1,17350,No 10 (56 Ave) Hwy,V3S1C3,6045767445,9,CTC,413140,Fish & Seafood Product Wholesaler-Distributors,49.103047,-122.740508
Accurpress Tooling Systems Inc,Mfg. - Press Brakes & Shears,,17400,No 10 (56 Ave) Hwy,V3S1C3,6045746993,20,CTC,333299,All Other Industrial Machinery Manufacturing,49.103717,-122.740819
Oh Shashmi,Sushi Take Out,113,17700,No 10 (56 Ave) Hwy,V3S1C7,6045753889,3,CTC,722110,Restaurants,49.103899,-122.732664
Panorama Optometry,Professional Practitioner-Optometrist,111,15161,No 10 (56 Ave) Hwy,V3S1B6,6045766588,8,NTC,621320,Offices of Optometrists,49.104717,-122.802530
Express Employment Professional,Employment Agency/Recruiting Service,200,17700,No 10 (56 Ave) Hwy,V3S1C7,6045758181,4,CTC,561310,Employment Placement Agencies,49.103899,-122.732664
Canadian H20 To Go,Retail - Purified Bottled Water,105,17700,No 10 (56 Ave) Hwy,V3S1C7,6045750426,3,CTC,445299,All Other Specialty Food Stores,49.103899,-122.732664
Durrani Insurance Advisors Ltd,Insurance Agent,106,17700,No 10 (56 Ave) Hwy,V3S1C7,6045758711,5,CTC,524210,Insurance Agencies & Brokerages,49.103899,-122.732664
Tim Hortons,Restaurant - No Alcohol,,17888,No 10 (56 Ave) Hwy,V3S1C7,6045754774,40,CTC,722110,Restaurants,49.103945,-122.726747
Quizno's Subs,Restaurant - No Alcohol,101,15335,No 10 (56 Ave) Hwy,V3S0X9,6045747008,4,NTC,722110,Restaurants,49.104690,-122.798086
Essential Nails Salon Ltd,Esthetician,111,17700,No 10 (56 Ave) Hwy,V3S1C7,6045754602,6,CTC,812115,Beauty Salons,49.103899,-122.732664
Panorama Orthodontics,Orthodontist,101,15137,No 10 (56 Ave) Hwy,V3S9A5,6045758018,5,NTC,621210,Offices of Dentists,49.104728,-122.805109
Ta Ke Sushi,Japanese Restaurant,104,15335,No 10 (56 Ave) Hwy,V3S0X9,6045760145,5,NTC,722110,Restaurants,49.104690,-122.798086
UPS Store The,Retail Packing and Shipping Services,102,17750,No 10 (56 Ave) Hwy,V3S1K4,6045755095,1,CTC,561430,Business Service Centres,49.103941,-122.730422
Sullivan Optometry,Professional Practitioner-Optometrist,105,15325,No 10 (56 Ave) Hwy,V3S0X9,7785712871,7,NTC,446130,Optical Goods Stores,49.105244,-122.798429
Sullivan Optometry,Professional Practitioner-Optometrist,105,15325,No 10 (56 Ave) Hwy,V3S0X9,7785712871,7,NTC,621320,Offices of Optometrists,49.105244,-122.798429
Lifelabs B C LP,Medical Laboratory,,17760,No 10 (56 Ave) Hwy,V3S1C7,6045916717,6,CTC,621510,Medical & Diagnostic Laboratories,49.102683,-122.730869
Petro Value Products Canada Inc,Fuel wholesaler & retailer,207,17700,No 10 (56 Ave) Hwy,V3S1C7,6045760004,7,CTC,541619,Other Management Consulting Services,49.103899,-122.732664
Shoppers Drug Mart #2270,Retail,100,15157,No 10 (56 Ave) Hwy,V3S9A5,6045741081,41,NTC,446110,Pharmacies & Drug Stores,49.105331,-122.802738
Clover Care Dental Clinic,Professional Practitioner-Dentist,105,17780,No 10 (56 Ave) Hwy,V3S1C7,6045754747,8,CTC,621210,Offices of Dentists,49.102758,-122.729391
Clover Care Medical Clinic,Professional Practitioner-Medical,102,17770,No 10 (56 Ave) Hwy,V3S1C7,6045747883,17,CTC,621110,Offices of Physicians,49.102554,-122.730392
Panorama Physiotherapy and Sports Clinic,Professional Practitioner-Medical,103B,15157,No 10 (56 Ave) Hwy,V3S9A5,6045742047,10,NTC,621340,"Offices of Physical, Occupational & Speech Therapists & Audiologists",49.105331,-122.802738
Panorama Village Medical Clinic Inc,Professional Practitioner-Medical,103,15157,No 10 (56 Ave) Hwy,V3S9A5,6045740481,17,NTC,621110,Offices of Physicians,49.105331,-122.802738
McDonald's,Restaurant,3,15145,No 10 (56 Ave) Hwy,V3S9A5,6045756310,50,NTC,722110,Restaurants,49.104683,-122.804224
Mint Tanning Lounge 2014 Ltd,Tanning Salon,102,15161,No 10 (56 Ave) Hwy,V3S9A5,7785740220,4,NTC,812190,Other Personal Care Services,49.104717,-122.802530
Panorama Shell Select,"Gas Station, Convenience Store",,15184,No 10 (56 Ave) Hwy,V3S1B8,6045745600,11,NTC,445120,Convenience Stores,49.104185,-122.801602
Panorama Shell Select,"Gas Station, Convenience Store",,15184,No 10 (56 Ave) Hwy,V3S1B8,6045745600,11,NTC,447110,Gasoline Stations with Convenience Stores,49.104185,-122.801602
Glow Salon & Spa,"Esthetician,Retail Merchant - 3 to 5 Employees,Hair Salon/Barber",104,15161,No 10 (56 Ave) Hwy,V3S9A5,7785741288,4,NTC,446120,"Cosmetics, Beauty Supplies & Perfume Stores",49.104717,-122.802530
Glow Salon & Spa,"Esthetician,Retail Merchant - 3 to 5 Employees,Hair Salon/Barber",104,15161,No 10 (56 Ave) Hwy,V3S9A5,7785741288,4,NTC,812115,Beauty Salons,49.104717,-122.802530
HSBC Bank Canada,Bank,,15150,No 10 (56 Ave) Hwy,V3S1B8,6045756183,7,NTC,522111,Personal & Commercial Banking Industry,49.104135,-122.802462
Booster Juice,Restaurant - No Alcohol,107,15161,No 10 (56 Ave) Hwy,V3S9A5,6045760056,11,NTC,722110,Restaurants,49.104717,-122.802530
Little Caesers Pizza,Restaurant - No Alcohol,109,15161,No 10 (56 Ave) Hwy,V3S9A5,6045767711,5,NTC,722110,Restaurants,49.104717,-122.802530
Mainroad Transtronic Services Ltd,Electrical Cont.,,17474,No 10 (56 Ave) Hwy,V3S1C3,6045757020,6,CTC,232510,Electrical Contractors & Other Wiring Installation Contractors,49.103661,-122.738798
Mainroad Infrastructure Maintenance LP,Road Maintenance,,17474,No 10 (56 Ave) Hwy,V3S1C3,6045757020,12,CTC,232990,All Other Special Trade Contracting,49.103661,-122.738798
Mainroad Lower Mainland Contracting Ltd,Paving Cont.,,17474,No 10 (56 Ave) Hwy,V3S1C3,6045757020,70,CTC,232920,Residential & Commercial Paving Contracting,49.103661,-122.738798
British Columbia Back Institute,Professional Practitioner-Chiropractor,102,15150,No 10 (56 Ave) Hwy,V3S1B8,7785744999,9,NTC,621310,Offices of Chiropractors,49.104135,-122.802462
Bank Of Nova Scotia,Bank with 3 ABM's,,15290,No 10 (56 Ave) Hwy,V3S5K7,7785713301,14,NTC,522111,Personal & Commercial Banking Industry,49.104173,-122.797395
White Spot Restaurant #651,Food Primary-Class B Dining Lounge,116-,15157,No 10 (56 Ave) Hwy,V3S9A5,7785745772,54,NTC,722110,Restaurants,49.105331,-122.802738
Path to Freedom Addiction & Educational Society,Drug & Alcohol Treatment Centre,,19030,No 10 (56 Ave) Hwy,V3S4N7,6045766466,1,CTC,813990,Other Membership Organizations,49.104210,-122.695507
Panorama Village Animal Hospital Ltd,Veterinarian,104,15149,No 10 (56 Ave) Hwy,V3S9A5,6045751133,2,NTC,541940,Veterinary Services,49.105083,-122.803689
Maritime Travel,Travel Agency,E100,15161,No 10 (56 Ave) Hwy,V3S9A5,6045755044,3,NTC,561510,Travel Agencies,49.104717,-122.802530
Salty's Fish & Chips,Restaurant,101,17750,No 10 (56 Ave) Hwy,V3S1C7,6045752115,5,CTC,722110,Restaurants,49.103941,-122.730422
Be 'wiched Cafe,Restaurant,102,15230,No 10 (56 Ave) Hwy,V3S5K7,6045753287,2,NTC,722110,Restaurants,49.104186,-122.799707
"Jennine Fitterer, Notary Public",Professional Practitioner-Notary,103,15149,No 10 (56 Ave) Hwy,V3S9A5,6045790205,1,NTC,541120,Offices of Notaries,49.105083,-122.803689
Ming & Sing Chinese Express Panorama Ltd,Restaurant - No Alcohol,,15157,No 10 (56 Ave) Hwy,V1M2W9,6045790199,15,NTC,722110,Restaurants,49.105331,-122.802738
"Medigas, Division of Praxair Canada Inc",Retail Merchant - 0 to 2 Employees,105,17760,No 10 (56 Ave) Hwy,V3C1C7,6045270744,4,CTC,446110,Pharmacies & Drug Stores,49.102683,-122.730869
Mak Inc Dr Victor W,Professional Practitioner - Dentist,206,15230,No 10 (56 Ave) Hwy,V3S5K7,6045010993,10,NTC,621210,Offices of Dentists,49.104186,-122.799707
Panorama Village Return it Depot,Recycling Depot,112,15157,No 10 (56 Ave) Hwy,V3S9A5,6045790208,5,NTC,418110,Recyclable Metal Wholesaler-Distributors,49.105331,-122.802738
MVP Modern Barbers,"Men's hair salon, Retail hair products",130,15260,No 10 (56 Ave) Hwy,V3S5K7,6043071069,3,NTC,446120,"Cosmetics, Beauty Supplies & Perfume Stores",49.104178,-122.798340
MVP Modern Barbers,"Men's hair salon, Retail hair products",130,15260,No 10 (56 Ave) Hwy,V3S5K7,6043071069,3,NTC,812114,Barber Shops,49.104178,-122.798340
One Touch Wireless Ltd,Retail,104,15153,No 10 (56 Ave) Hwy,V3S9A5,6045743957,2,NTC,443110,"Appliance, Television & Other Electronics Stores",49.104680,-122.803407
Panorama Village Dental,Professional Practitioner-Dentist,102,15149,No 10 (56 Ave) Hwy,V3S9A5,6045790144,4,NTC,621210,Offices of Dentists,49.105083,-122.803689
Sunrise Trailer Sales Ltd,Retail Merchant - Utility Trailers,,17982,No 10 (56 Ave) Hwy,V3S1C7,6045742097,3,CTC,441220,"Motorcycle, Boat & Other Motor Vehicle Dealers",49.103992,-122.724212
