BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,ADDRESS,POSTAL_CODE,PHONE,TOWN_CENTRE,BUSINESS_LICENCE_APPLICATION_TYPE,NAIC,NAIC_DESCRIPTION,SECTORS,LONGITUDE,LATITUDE
Pizza Hut,Restaurant - No Alcohol,,1738,152 St,1738 152 St,V4A4N4,6045350013,SSTC,Commercial/Industrial,722110,Restaurants,,-122.801049,49.033634
Pizza Hut,Take Out & Delivery,103,15951,Fraser Hwy,15951 Fraser Hwy,V4N0Y3,6045077118,FTC,Commercial/Industrial,722110,Restaurants,,-122.780351,49.158050
Pizza Hut #31146,Restaurant - Delivery/Carryout,107,17700,56 Ave,17700 56 Ave,V3S1C7,6045746414,CTC,Commercial/Industrial,722512,Limited-service eating places,,-122.732254,49.104083
Pizza Inn,Restaurant - No Alcohol,107,19390,68 Ave,19390 68 Ave,V4N6A9,6045346100,CTC,Commercial/Industrial,722110,Restaurants,,-122.685635,49.126272
Pizza Planet,Restaurant - Pizza Take out,101,15932,96 Ave,15932 96 Ave,V4N2L6,6045886050,FTC,Commercial/Industrial,722512,Limited-service eating places,,-122.780922,49.176814
Pizza Plus 96,Restaurant - No Alcohol,,12050,96 Ave,12050 96 Ave,V3W3H7,6045874992,WTC,Commercial/Industrial,722512,Limited-service eating places,,-122.888775,49.177059
Pizza Plus Market Ltd,Take Out Pizza,,12050,96 Ave,12050 96 Ave,V3V1W3,6045515066,WTC,Commercial/Industrial,722110,Restaurants,,-122.888775,49.177059
Pizzazz Fashion,Clothing & Accessories,2920,10153,King George Blvd,10153 King George Blvd,V3T2W1,6045898882,SCC,Commercial/Industrial,448120,Women's Clothing Stores,,-122.845548,49.186961
PJzzzz Bed Bath Sleep,Retail Merchant - 0 to 2 Employees,,15745,Croydon Dr,15745 Croydon Dr,V3S2L5,6045386338,SSTC,Commercial/Industrial,442298,All Other Home Furnishings Stores,,-122.786430,49.047286
Planet Earth Healthcare Inc,Mail Order,111,7938,128 St,7938 128 St,V3W4E8,6045984414,NTC,Commercial/Industrial,454390,Other Direct Selling Establishments,,-122.867814,49.146773
Planet Group Realty Inc,Real Estate,263,8128,128 St,8128 128 St,V3W1R1,6045721008,NTC,Commercial/Industrial,531210,Offices of Real Estate Agents & Brokers,,-122.867843,49.150355
Planet India Restaurant Inc,Food Primary-Class B Dining Lounge,17,13775,72 Ave,13775 72 Ave,V3W9Z1,6045946075,NTC,Commercial/Industrial,722110,Restaurants,,-122.839733,49.133676
Plasmatech Profile Cutting Inc,Machine Shop - Steel Cutting,206,9466,189 St,9466 189 St,V4N4W7,6048817088,NTC,Commercial/Industrial,332710,Machine Shops,,-122.698760,49.174606
Plastec,Mfg. - Plexiglass Fabrication,,9643,186 St,9643 186 St,V4N3N8,6048881739,GTC,Commercial/Industrial,327990,All Other Non-Metallic Product Manufacturing,,-122.707806,49.177723
Plastics Solutions Canada Inc,Wrhse.,115,2677,192 St,2677 192 St,V3S3X1,6045605133,SSTC,Commercial/Industrial,493190,Other Warehousing & Storage,,-122.691585,49.050921
Platinum Athletic Club,Gym,200,7635,King George Blvd,7635 King George Blvd,V3W5B1,6045019601,NTC,Commercial/Industrial,451110,Sporting Goods Stores,,-122.845774,49.141500
Platinum Athletic Club,Gym,200,7635,King George Blvd,7635 King George Blvd,V3W5B1,6045019601,NTC,Commercial/Industrial,713940,Fitness & Recreational Sports Centres,,-122.845774,49.141500
Platinum Athletic Club,Gym,200,7635,King George Blvd,7635 King George Blvd,V3W5B1,6045019601,NTC,Commercial/Industrial,722110,Restaurants,,-122.845774,49.141500
Platinum Auto Parts,After market auto parts,3,12580,110 Ave,12580 110 Ave,V3V3J8,7789601052,WTC,Commercial/Industrial,493190,Other Warehousing & Storage,,-122.874019,49.202518
Platinum Enterprises Ltd,Contractor - General,201,12837,76 Ave,12837 76 Ave,V3W2V3,6045996512,NTC,Commercial/Industrial,231210,Residential Building Construction,,-122.866099,49.141100
Play Time Service Center,"Retail of electronic parts, components and accessories",114,14914,104 Ave,14914 104 Ave,V3R1M7,6048004612,GTC,Commercial/Industrial,443110,"Appliance, Television & Other Electronics Stores",,-122.808797,49.191399
Play Time Service Centre,Electronic repair and maintenance,114,14914,104 Ave,14914 104 Ave,V3R1M7,6048004612,GTC,Commercial/Industrial,811210,Electronic & Precision Equipment Repair & Maintenance,,-122.808797,49.191399
PLEA,Charitable Society/Organization,,12159,Sullivan St,12159 Sullivan St,V4A3B4,6045437655,SSTC,Commercial/Industrial,813990,Other Membership Organizations,,-122.884925,49.055825
Plett & Associates,Professional Practitioner-Accountant,109,2626,Croydon Dr,2626 Croydon Dr,V3S0S8,6045916855,SSTC,Commercial/Industrial,541212,Offices of Accountants,,-122.789477,49.050031
Plum Clothing Company The,Retail Merchant - Ladies' Wear,570,15355,24 Ave,15355 24 Ave,V4A2H9,6045381191,SSTC,Commercial/Industrial,448120,Women's Clothing Stores,,-122.796922,49.045696
Point One Home Entertainment,Audio Video Installations,3,19089,94 Ave,19089 94 Ave,V4N3S4,6044550273,GTC,Commercial/Industrial,232510,Electrical Contractors & Other Wiring Installation Contractors,,-122.693600,49.173477
Polar Industries Ltd,Contractor - Refrigeration & Air Conditioning,104,18770,96 Ave,18770 96 Ave,V4N3R1,6045254691,GTC,Commercial/Industrial,232520,"Plumbing, Heating & Air-Conditioning Installation",,-122.702437,49.176913
Polaris Education Centre Ltd,Business School,203,1736,152 St,1736 152 St,V4A4N4,7782944466,SSTC,Commercial/Industrial,611410,Business & Secretarial Schools,,-122.801048,49.033597
Polaris Inflatable Boats Canada Ltd,Manufacturer/Machine Shop,8 &,5684,Landmark Way,5684 Landmark Way,V3S7H1,6045345585,CTC,Commercial/Industrial,332710,Machine Shops,,-122.684489,49.106141
Pole Inc Dr C L,Medical Office,108,14914,104 Ave,14914 104 Ave,V3R1M7,6045892426,GTC,Commercial/Industrial,621110,Offices of Physicians,,-122.808797,49.191399
Polonia Bakery & Deli,Retail Merchant - Bakery & Deli,,14641,108 Ave,14641 108 Ave,V3R1V9,6049308848,GTC,Commercial/Industrial,445210,Meat Markets,,-122.816343,49.198839
Polonia Bakery & Deli,Retail Merchant - Bakery & Deli,,14641,108 Ave,14641 108 Ave,V3R1V9,6049308848,GTC,Commercial/Industrial,445291,Baked Goods Stores,,-122.816343,49.198839
Polonia Deli Ltd,Retail,101,14045,104 Ave,14045 104 Ave,V3T1X4,6046075584,SCC,Commercial/Industrial,445210,Meat Markets,,-122.832841,49.191570
Polybottle Group Limited,Manufacturer - Plastic Bottles,,7464,132 St,7464 132 St,V3W4M7,6045944999,NTC,Commercial/Industrial,332710,Machine Shops,,-122.856599,49.138271
Polygon Canada Inc,Rental - Commercial/Industrial Temporary Climate Control,312,19292,60 Ave,19292 60 Ave,V3S3M2,6045339789,CTC,Commercial/Industrial,532490,Other Commercial & Industrial Machinery & Equipment Rental & Leasing,,-122.688481,49.111203
Polyoptimum Inc,Computer Consult.,310,12761,16 Ave,12761 16 Ave,V4A1N2,6045362468,SSTC,Commercial/Industrial,541510,Computer Systems Design & Related Services,,-122.868682,49.031392
Polytechnic Ink Publishing Society,Charitable Society/Organization,A372,12666,72 Ave,12666 72 Ave,V3W2M8,7785653801,NTC,Commercial/Industrial,813990,Other Membership Organizations,,-122.871573,49.133822
Pop Culture Art & Frame,Retail Art & Frames,,12867,16 Ave,12867 16 Ave,V4A1N5,6045364461,SSTC,Commercial/Industrial,442292,Print & Picture Frame Stores,,-122.866068,49.031381
Popeye's Supplements,Retail - Supplements,,10229,King George Blvd,10229 King George Blvd,V3T2W6,7783950052,SCC,Commercial/Industrial,446191,Food (Health) Supplement Stores,,-122.845531,49.188482
Popular Fish House Ltd,Restaurant - No Alcohol,,9532,120 St,9532 120 St,V3V4C1,6045882299,WTC,Commercial/Industrial,722110,Restaurants,,-122.890034,49.175971
Popular Truck Repair Ltd,Truck & Trailer repair,E,10944,124 St,10944 124 St,V3V4T9,6045800070,WTC,Commercial/Industrial,811111,General Automotive Repair,,-122.878534,49.201560
Port Kells Collisions and Auto Sales,"Auto body/Painting,Auto Dealer/Rebuilder - NO MORE THAN 5 VEHICLES",6,19080,96 Ave,19080 96 Ave,V4N3R3,6048889766,GTC,Commercial/Industrial,811111,General Automotive Repair,,-122.693792,49.176909
Port Kells Collisions and Auto Sales,"Auto body/Painting,Auto Dealer/Rebuilder - NO MORE THAN 5 VEHICLES",6,19080,96 Ave,19080 96 Ave,V4N3R3,6048889766,GTC,Commercial/Industrial,811121,"Automotive Body, Paint & Interior Repair & Maintenance",,-122.693792,49.176909
Port Kells Nurseries,Nursery,,18730,88 Ave,18730 88 Ave,V4N3G5,6048821344,GTC,Commercial/Industrial,111421,Nursery & tree production,,-122.704224,49.162752
Port Kells Suspension Ltd,Automotive Repair Service,,9722,188 St,9722 188 St,V4N3M2,6048828795,GTC,Commercial/Industrial,811111,General Automotive Repair,,-122.701142,49.179127
Port Moody Auto Parts Ltd,"Automotive Parts Sales, Automotive Repair",2,10509,135A St,10509 135A St,V3T4C9,6045815464,SCC,Commercial/Industrial,441120,Used Car Dealers,,-122.847020,49.193554
Port Moody Auto Parts Ltd,"Automotive Parts Sales, Automotive Repair",2,10509,135A St,10509 135A St,V3T4C9,6045815464,SCC,Commercial/Industrial,811111,General Automotive Repair,,-122.847020,49.193554
Porter Hill Countertops Ltd,Mfg. - Countertops,16,8528,123 St,8528 123 St,V3W3V6,6045029552,NTC,Commercial/Industrial,337110,Wood Kitchen Cabinet & Counter Top Manufacturing,,-122.882177,49.158374
Portwest Wash Systems,Car Wash Equipment Repair,2,19522,96 Ave,19522 96 Ave,V4N4C3,6048886829,GTC,Commercial/Industrial,811310,Commercial & Industrial Machinery & Equipment Repair (except Automotive & Electronic),,-122.681675,49.176897
Pos Construction Ltd,Contractor - General (Construction),206,9547,152 St,9547 152 St,V3R5Y5,7783958924,FTC,Commercial/Industrial,231230,General Construction Contractors,,-122.801198,49.175909
Posh Mfg Ltd,Warehouse,391,13290,78 Ave,13290 78 Ave,V3W0H6,6045965200,NTC,Commercial/Industrial,493190,Other Warehousing & Storage,,-122.854273,49.144441
POSHSHOP,Retail,110,15715,Croydon Dr,15715 Croydon Dr,V3S2L5,6045417674,SSTC,Commercial/Industrial,442298,All Other Home Furnishings Stores,,-122.787108,49.047897
Positec Solutions Inc,Computer Software Repairs & Technical Support,260,19358,96 Ave,19358 96 Ave,V4N4C1,6048823882,GTC,Commercial/Industrial,811210,Electronic & Precision Equipment Repair & Maintenance,,-122.686685,49.176903
Positronics Enterprises Ltd,Electronic Design & Repair,272,8128,128 St,8128 128 St,V3W1R1,6045852119,NTC,Commercial/Industrial,541340,Drafting Services,,-122.867843,49.150355
Postle Owen Corporation,Grinding Wheel Distributor,,11531,132A St,11531 132A St,V3R7S2,6045801126,WTC,Commercial/Industrial,417230,"Industrial Machinery, Equipment & Supplies Wholesaler-Distributors",,-122.855173,49.211831
Potters Farm & Nursery Inc,Nursery,,2124,128 St,2124 128 St,V4A3V6,6045358853,SSTC,Commercial/Industrial,444220,Nursery & Garden Centres,,-122.867297,49.040520
Potter's Farm & Nursery Inc.,Nursery,,12530,72 Ave,12530 72 Ave,V3W2M6,6045727706,NTC,Commercial/Industrial,444220,Nursery & Garden Centres,,-122.875391,49.133840
Pouchet Dr Joanne,Professional Practitioner-Dentist,104,14333,104 Ave,14333 104 Ave,V3T0G1,6044965169,SCC,Commercial/Industrial,621210,Offices of Dentists,,-122.824889,49.191609
Power Civil Contractors Ltd,Contractor - Excavation/Power shotcrete,109,8918,Holt (120a St) Rd,8918 Holt (120a St) Rd,V3V4H2,6045971112,WTC,Commercial/Industrial,232110,Site Preparation Work,,-122.888934,49.165264
Power Wood Corp,Whlse. Cedar,,9760,190 St,9760 190 St,V4N3M9,6048829663,GTC,Commercial/Industrial,418990,All Other Wholesaler-Distributors,,-122.695851,49.179875
Powerpoint Electrical Contractors Ltd,Contractor - Electrical,6,19299,94 Ave,19299 94 Ave,V4N4E6,6045136046,GTC,Commercial/Industrial,232510,Electrical Contractors & Other Wiring Installation Contractors,,-122.687935,49.173663
Powertech Repairs & Contracting Ltd,"Electrical & Machinery Repairs,Warehouse",3,9452,193A St,9452 193A St,V4N4N4,6048823850,GTC,Commercial/Industrial,811490,Other Personal & Household Goods Repair & Maintenance,,-122.685699,49.174057
Powtran Enterprises Canada Inc,"Warehouse/Wholesale - packaging development, product sampling, cost analysis",104,2762,190 St,2762 190 St,V3S3W6,6047897826,SSTC,Commercial/Industrial,493190,Other Warehousing & Storage,,-122.696822,49.052194
Prabu Foods Inc,Manufacture / Machine Shop,,8035,130 St,8035 130 St,V3W0H7,6046174141,NTC,Commercial/Industrial,332710,Machine Shops,,-122.862406,49.148838
Prabu Sweets,Bakery,106,7035,128 St,7035 128 St,V3W4E1,6045961308,NTC,Commercial/Industrial,445291,Baked Goods Stores,,-122.867956,49.130847
Prairie Cafe,Restaurant - Coffee Shop,,15280,Fraser Hwy,15280 Fraser Hwy,V3R3P4,6045886185,FTC,Commercial/Industrial,722110,Restaurants,,-122.801204,49.165925
Praxair Canada Inc,Wholesale industrial gases,201,9485,189 St,9485 189 St,V4N5L8,6048817025,GTC,Commercial/Industrial,418410,Chemical (except Agricultural) & Allied Product Wholesaler-Distributors,,-122.699041,49.174935
Precept Wine,Manufacturer/Machine Shop - Wine Making,109,19130,24 Ave,19130 24 Ave,V3S3S9,6043852138,SSTC,Commercial/Industrial,312130,Wineries,,-122.693291,49.045575
Precept Wine,Manufacturer/Machine Shop - Wine Making,109,19130,24 Ave,19130 24 Ave,V3S3S9,6043852138,SSTC,Commercial/Industrial,332710,Machine Shops,,-122.693291,49.045575
Precision Dynamic Fabrication Ltd,Manufacturer/Machine Shop,E,12648,82 Ave,12648 82 Ave,V3W3G1,6045981992,NTC,Commercial/Industrial,333920,Material Handling Equipment Manufacturing,Aviation,-122.871431,49.151794
Precision Fibre Structures Inc,Fiberglass products,220,9654,192 St,9654 192 St,V4N4C6,6048888015,GTC,Commercial/Industrial,332710,Machine Shops,,-122.690201,49.178092
Precision Fibre Structures Inc (9426 - 192 St),Inst. of Pultruded FRP,,9426,192 St,9426 192 St,V4N3R9,6048888015,GTC,Commercial/Industrial,232440,Insulation Work,,-122.690447,49.173911
Precision Gutters Ltd,"Gutters & Sheet Metal Fabrication, Contractor - Construction/Gutters",7,9515,190 St,9515 190 St,V4N3S1,6048885112,GTC,Commercial/Industrial,232330,Roofing & Related Work,,-122.696186,49.175453
Precision Hearing Clinic Inc,Hearing Aid Consultant,,10237,King George Blvd,10237 King George Blvd,V3T2W6,6045857414,SCC,Commercial/Industrial,541619,Other Management Consulting Services,,-122.845529,49.188647
Precision Laboratories Ltd,Mfg. - Cosmetics/Hair Care Products,10,8268,128 St,8268 128 St,V3W4G2,6045961581,NTC,Commercial/Industrial,332710,Machine Shops,,-122.867852,49.152870
Precision Metals Ltd,Manufacturer - Roofing Products,,8075,132 St,8075 132 St,V3W4N5,6045946001,NTC,Commercial/Industrial,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,,-122.856961,49.149577
Precision Plastics Inc,Wholesale - Plastics,108,19110,24 Ave,19110 24 Ave,V3S3S9,6045419393,SSTC,Commercial/Industrial,418990,All Other Wholesaler-Distributors,,-122.693798,49.045575
Precision Propeller Surrey Ltd,"Sales/Serv., Marine Propellers & Aluminum Fabricating,Manufacturer/Machine Shop",18,13325,76 Ave,13325 76 Ave,V3W2V8,6045967311,NTC,Commercial/Industrial,811490,Other Personal & Household Goods Repair & Maintenance,,-122.853317,49.140994
Preferred Flooring Ltd,Flooring showroom  & storage,109,17665,66A Ave,17665 66A Ave,V3S2A7,6047103492,CTC,Commercial/Industrial,442210,Floor Covering Stores,,-122.733052,49.123431
PreGel Canada Inc,Whls. - Distribution of Ingredients,4,19272,96 Ave,19272 96 Ave,V4N4C1,7782982898,GTC,Commercial/Industrial,413190,Other Specialty-Line Food Wholesaler-Distributors,,-122.688681,49.176905
Prem Bangles & Artificial Jewellry,Retail,22,8430,128 St,8430 128 St,V3W4G3,7782359006,NTC,Commercial/Industrial,448310,Jewellery Stores,,-122.867864,49.155995
Premier Bandwheel & Equipment Ltd,Mfg. - Bandwheels for Bandmills,306,7728,128 St,7728 128 St,V3W1L3,6045912162,NTC,Commercial/Industrial,333210,Sawmill & Woodworking Machinery Manufacturing,,-122.867792,49.143576
Premier Bathrooms Canada Ltd,Miscellaneous cont.,,14716,104 Ave,14716 104 Ave,V3R1M3,6045889688,GTC,Commercial/Industrial,232990,All Other Special Trade Contracting,,-122.814416,49.191411
Premier Cabinets,Manufacturer - Wood Products,11,12312,82A Ave,12312 82A Ave,V3W0T7,6045436525,NTC,Commercial/Industrial,332710,Machine Shops,,-122.880979,49.153096
Premier Landscaping Inc,Contractor - Landscaping,101,17974,55 Ave,17974 55 Ave,V3S6C8,6045765764,CTC,Commercial/Industrial,561730,Landscaping Services,,-122.724464,49.102199
Premier Strata Services Inc,Property Management,211,5455,152 St,5455 152 St,V3S5A5,6045767725,NTC,Commercial/Industrial,531310,Real Estate Property Managers,,-122.801203,49.101846
Premiere Collision Ltd,"Auto Body Repair Service, Auto Body Painting",,12259,King George Blvd,12259 King George Blvd,V3V3K2,6045801027,WTC,Commercial/Industrial,811111,General Automotive Repair,,-122.881407,49.205951
Premiere Collision Ltd,"Auto Body Repair Service, Auto Body Painting",,12259,King George Blvd,12259 King George Blvd,V3V3K2,6045801027,WTC,Commercial/Industrial,811121,"Automotive Body, Paint & Interior Repair & Maintenance",,-122.881407,49.205951
Premium Glass & Shower Door Ltd,Manufacturer/Machine Shop,204,12745,78 Ave,12745 78 Ave,V3W1M4,6045907046,NTC,Commercial/Industrial,332710,Machine Shops,,-122.868908,49.144774
Premium Wrapping Ltd,Manufacturer/Machine Shop,7,13550,77 Ave,13550 77 Ave,V3W6Y3,6045991153,NTC,Commercial/Industrial,332710,Machine Shops,,-122.847488,49.142615
Prepaid Cellular Inc,"Retail Merchant - Sales of Extended Service Plans, Wreless Accessories & Products",7,3189,King George Blvd,3189 King George Blvd,V4P1B8,6045419887,SSTC,Commercial/Industrial,443110,"Appliance, Television & Other Electronics Stores",,-122.811620,49.060021
Presa Pallet Control,Manufacturer/Machine Shop,,8327,124 St,8327 124 St,V3W9G2,6045995658,NTC,Commercial/Industrial,332710,Machine Shops,,-122.879235,49.154337
Presbyterian General Asembly College & Theological,Bible School,100,10388,E Whalley Ring Rd,10388 E Whalley Ring Rd,,7788934916,SCC,Commercial/Industrial,611690,All Other Schools & Instruction,,0.000000,0.000000
President's Choice Financial,Bank,,7550,King George Blvd,7550 King George Blvd,V3W2T2,6045015746,NTC,Commercial/Industrial,522111,Personal & Commercial Banking Industry,,-122.845488,49.139890
Prestige Dental Hygiene Studio,Miscellaneous - Dental Hygiene Practice,201,8434,120 St,8434 120 St,V3W7S2,7783182581,NTC,Commercial/Industrial,624190,Other Individual & Family Services,,-122.890235,49.156474
Prestige Hair Innovations,Hair Salon,,17684,57 Ave,17684 57 Ave,V3S1H2,6045769626,CTC,Commercial/Industrial,812115,Beauty Salons,,-122.732699,49.105890
Presto Cucina,Food Primary-Class B Dining Lounge,100,2655,King George Blvd,2655 King George Blvd,V4P1H7,6045317300,SSTC,Commercial/Industrial,722110,Restaurants,,-122.799937,49.050598
Pretty Pets by Donna,Dog Grooming,,5629,176 St,5629 176 St,V3S4C4,7783894780,CTC,Commercial/Industrial,812910,Pet Care (except Veterinary) Services,,-122.735091,49.104667
Price Dr Duncan A,Medical Clinic,307,13710,94A Ave,13710 94A Ave,V3V1N1,6045891619,WTC,Commercial/Industrial,621110,Offices of Physicians,,-122.842266,49.174608
Price Smart,Retail Merchant - Supermarket,,1711,152 St,1711 152 St,V4A4N3,6045364522,SSTC,Commercial/Industrial,445110,Supermarkets & Other Grocery (except Convenience) Stores,,-122.801320,49.033145
Price Smart Foods #2215 L T C,Retail,,17745,64 Ave,17745 64 Ave,V3S1Z2,6045764805,CTC,Commercial/Industrial,445110,Supermarkets & Other Grocery (except Convenience) Stores,,-122.730992,49.118860
