Business Name,Products or Services,Unit,Number,Street,Postal Code,Phone Number,Town Centre,NAIC,NAIC Description,No of Employees,Latitude,Longitude,,
Sunfood Market,Groceries,,15157,Fraser Hwy,V3R3P2,6045843227,FTC,445120,Convenience Stores,2,49.16678003,-122.8026928,,
A Tia's Laser & Beauty Salon Ltd,"Esthetics, Hair Removal,Hair Salon/Barber",,15158,Fraser Hwy,V3R3P1,6045891040,FTC,812115,Beauty Salons,1,49.16635746,-122.8025599,,
A Tia's Laser & Beauty Salon Ltd,"Esthetics, Hair Removal,Hair Salon/Barber",,15158,Fraser Hwy,V3R3P1,6045891040,FTC,812190,Other Personal Care Services,1,49.16635746,-122.8025599,,
Sema Medical Clinic Inc,Professional Practitioner-Medical,,15160,Fraser Hwy,V3R3P1,6045886661,FTC,621110,Offices of Physicians,4,49.16633257,-122.8024968,,
Betterbody Fitness Inc,Fitness - Personal Trainer - Mobile,,15161,Fraser Hwy,V3R3P2,6047162551,FTC,713940,Fitness & Recreational Sports Centres,1,49.16671153,-122.802505,,
Absolute Health and Wellness Clinic,Professional Practitioner - Chiropractor,,15164,Fraser Hwy,V3R3P1,6045828233,FTC,621110,Offices of Physicians,5,49.16631168,-122.8024438,,
Bharat Sweets & Restaurant Ltd,Retail Merchant - Sweet Shop,,15166,Fraser Hwy,V3R3P1,6045830220,FTC,445292,Confectionery & Nut Stores,3,49.16628593,-122.8023928,,
Ambassador Auto Repair,Auto Repair,,15167,Fraser Hwy,V3R3P2,6045899336,FTC,811111,General Automotive Repair,3,49.16659288,-122.8021886,,
King George Motors & Rentals,Automobile Dealer/Rebuilder,,15167,Fraser Hwy,V3R3P2,6045899336,FTC,441120,Used Car Dealers,3,49.16659288,-122.8021886,,
Pharmasave (Fraser Hwy),Retail Pharmacy,,15168,Fraser Hwy,V3R3P1,6045801456,FTC,446110,Pharmacies & Drug Stores,6,49.16626154,-122.8023319,,
Il Uk Jo Restaurant Ltd,Dining Lounge,,15188,Fraser Hwy,V3R3P1,6045839622,FTC,722110,Restaurants,10,49.16616158,-122.8020339,,
Petro Canada,Convenience store,,15211,Fraser Hwy,V3R3P3,6045832724,FTC,447110,Gasoline Stations with Convenience Stores,6,49.16611884,-122.8009451,,
Budget Brake & Muffler,Auto Repair,,15235,Fraser Hwy,V3R3P3,6049518881,FTC,811111,General Automotive Repair,5,49.16586259,-122.8002822,,
De Dutch Pannekoek House No 16,Restaurant,101,15235,Fraser Hwy,V3R3P3,6049518476,FTC,722110,Restaurants,12,49.16586259,-122.8002822,,
Applewood Nissan,Automobile Dealer/Rebuilder,,15257,Fraser Hwy,V3R3P3,6046341123,FTC,811111,General Automotive Repair,41,49.16556084,-122.7994803,,
Non Stop Sweets & Restaurant,Take Out,,15272,Fraser Hwy,V3R3P4,6045885252,,722110,Restaurants,2,49.16507512,-122.7993058,,
1027537 BC Ltd,Retail Merchant - 0 to 2 Employees,,15278,Fraser Hwy,V3R3P4,6045375557,FTC,522329,Other finan. transac. process. & related act,1,49.16515184,-122.7994821,,
Prairie Cafe,Restaurant - Coffee Shop,,15280,Fraser Hwy,V3R3P4,6045886185,FTC,722110,Restaurants,1,49.1650491,-122.7991749,,
Ruben's Restaurant Ltd,Restaurant,,15282,Fraser Hwy,V3R3P4,6045856708,FTC,445120,Convenience Stores,6,49.16501585,-122.7990886,,
Ruben's Restaurant Ltd,Restaurant,,15282,Fraser Hwy,V3R3P4,6045856708,FTC,722110,Restaurants,6,49.16501585,-122.7990886,,
Prospera Credit Union,Credit Union,100,15288,Fraser Hwy,V3R3P4,6045893211,FTC,522130,Local Credit Unions,15,49.16475419,-122.7984992,,
Surrey Honda,"New & Used Autos & Auto Repairs,Vending Machine",,15291,Fraser Hwy,V3R3P3,6045837421,FTC,441110,New Car Dealers,60,49.16523332,-122.798497,,
Surrey Honda,"New & Used Autos & Auto Repairs,Vending Machine",,15291,Fraser Hwy,V3R3P3,6045837421,FTC,441120,Used Car Dealers,60,49.16523332,-122.798497,,
Surrey Honda,"New & Used Autos & Auto Repairs,Vending Machine",,15291,Fraser Hwy,V3R3P3,6045837421,FTC,811111,General Automotive Repair,60,49.16523332,-122.798497,,
Church's Chicken,Restaurant,,15318,Fraser Hwy,V3R3P4,6045883666,FTC,722110,Restaurants,12,49.16467278,-122.7982801,,
Mainland Animal Emergency Clinic,Professional Practitioner-Veterinarian,,15338,Fraser Hwy,V3R3P5,6045884000,FTC,541940,Veterinary Services,5,49.16434673,-122.7975673,,
Nu Trendz Hair Studio,"Hair Salon/Barber,Esthetician",B,15340,Fraser Hwy,V3R3P5,6049571820,FTC,812115,Beauty Salons,5,49.16431115,-122.7974888,,
Nu Trendz Hair Studio,"Hair Salon/Barber,Esthetician",B,15340,Fraser Hwy,V3R3P5,6049571820,FTC,812190,Other Personal Care Services,5,49.16431115,-122.7974888,,
Pinoy Fleetwood Grocery,Retail,UNIT,15340,Fraser Hwy,V3R3P5,6043953777,FTC,445110,Supermarkets & Other Grocery (except Convenience) Stores,1,49.16431115,-122.7974888,,
Ara Belle Canlas,Computer Consulting/Repair/Design,B,15340,Fraser Hwy,V3S3P5,7783953777,FTC,541510,Computer Systems Design & Related Services,1,49.16431115,-122.7974888,,
First West Credit Union,Credit Union,100,15355,Fraser Hwy,V3R3P3,6045014280,FTC,522130,Local Credit Unions,13,49.16472745,-122.7972292,,
Foam Shop The,Retail,105,15355,Fraser Hwy,V3R3P3,6045803626,FTC,453999,All Other Miscellaneous Store Retailers (except Beer & Wine Making Supplies Stores),2,49.16472745,-122.7972292,,
Pacific Ocean Wellness & Beauty,Holistic Health Care - Relfexology/Massage/Stone Massage/Cupping,101A,15355,Fraser Hwy,V3R3P3,7783950769,FTC,621390,Offices of Other Health Practitioners,1,49.16472745,-122.7972292,,
She's Fit Health Club Surrey Ltd,Recreational Facility,104,15355,Fraser Hwy,V3R3P3,6045836895,FTC,713940,Fitness & Recreational Sports Centres,8,49.16472745,-122.7972292,,
Studio Image Hair & Beauty Salon,"Laser Hair Removal,Hair salon",101,15355,Fraser Hwy,V3R3P3,6045854247,FTC,812115,Beauty Salons,1,49.16472745,-122.7972292,,
Terry's No Frills,Retail Merchant - Grocery Store,,15355,Fraser Hwy,V3R3P3,6045894844,FTC,445110,Supermarkets & Other Grocery (except Convenience) Stores,80,49.16472745,-122.7972292,,
My House Design/Build Team Ltd,"Contractor - General, Contractor - Design/Renovations/Custom Homes",2,15356,Fraser Hwy,V3R3P5,6046946873,FTC,231210,Residential Building Construction,1,49.16421406,-122.797061,,
Natural Therapeutics Health Centre Inc,Holistic Health Care,101,15366,Fraser Hwy,V3R3P5,6045857786,FTC,621390,Offices of Other Health Practitioners,2,49.16414347,-122.7968721,,
Central Automotive Service Centre Ltd,Automotive Repair Service,A,15370,Fraser Hwy,V3R3P5,6045883133,FTC,811111,General Automotive Repair,4,49.16407283,-122.796702,,
A B C Country Restaurant,Dining Lounge,101,15373,Fraser Hwy,V3R3P3,6045833228,FTC,722110,Restaurants,34,49.16442851,-122.7964452,,
Fountain Tire,"Tire & Auto Repair Serv.,Vending Machine",,15392,Fraser Hwy,V3R3P5,6045831948,FTC,441310,Automotive Parts & Accessories Stores,7,49.16384131,-122.7962005,,
Fountain Tire,"Tire & Auto Repair Serv.,Vending Machine",,15392,Fraser Hwy,V3R3P5,6045831948,FTC,811111,General Automotive Repair,7,49.16384131,-122.7962005,,
Speedy Glass 1138,Glass Installations,104,15392,Fraser Hwy,V3R3P5,6044155580,FTC,232320,Glass & Glazing Work,5,49.16384131,-122.7962005,,
Speedy Glass 1138,Glass Installations,104,15392,Fraser Hwy,V3R3P5,6044155580,FTC,444190,Other Building Material Dealers,5,49.16384131,-122.7962005,,
B C Tires Ltd,Automotive Repair Service,,15399,Fraser Hwy,V3R3P3,6045857396,FTC,811111,General Automotive Repair,4,49.16406229,-122.795619,,
Harry's Car Wash Ltd,Car Wash,,15409,Fraser Hwy,V3R3P3,6045419993,FTC,811192,Car Washes,1,49.16395203,-122.7953244,,
Dr Parmjit Sohal Inc,Medical Office,102,15420,Fraser Hwy,V3R3P5,6045859696,FTC,621110,Offices of Physicians,5,49.1635911,-122.7955622,,
Panago's,Restaurant,101,15420,Fraser Hwy,V3R3P5,6045871010,FTC,722110,Restaurants,10,49.1635911,-122.7955622,,
Bosley's Pet Food Plus Surrey,Pet Food,106,15428,Fraser Hwy,V3R3P5,6045894211,FTC,453910,Pet & Pet Supplies Stores,5,49.16326568,-122.7947142,,
Bosley's Pet Food Plus Surrey,Pet Food,106,15428,Fraser Hwy,V3R3P5,6045894211,FTC,812910,Pet Care (except Veterinary) Services,5,49.16326568,-122.7947142,,
Bright & Breezy Coin Laundry,Laundromat,104,15428,Fraser Hwy,V3R3P5,6045813074,FTC,812310,Coin-Operated Laundries & Dry Cleaners,2,49.16326568,-122.7947142,,
Sylvan Learning,Business School - Tutoring and Supplemental Education,103,15428,Fraser Hwy,V3R3P5,6045823332,FTC,611410,Business & Secretarial Schools,11,49.16326568,-122.7947142,,
Sylvan Learning,Business School - Tutoring and Supplemental Education,103,15428,Fraser Hwy,V3R3P5,6045823332,FTC,611650,Tutorial Services,11,49.16326568,-122.7947142,,
Sukhi Bath Motors,Automobile Dealer/Rebuilder,,15437,Fraser Hwy,V3R3P6,8668792522,FTC,811111,General Automotive Repair,18,49.1636809,-122.7947161,,
Carpet Centre The,Retail Carpets,108,15551,Fraser Hwy,V3S2V8,6045899696,FTC,442210,Floor Covering Stores,9,49.16241879,-122.7912586,,
Mastertouch Unisex Hair Studio,Hair Salon,103,15551,Fraser Hwy,V3S2V8,6045815727,FTC,812115,Beauty Salons,5,49.16241879,-122.7912586,,
Peoples Pharmacy 325,"Retail Merchant - 0 to 2 Employees, Medical Clinic",107,15551,Fraser Hwy,V3S2V8,7783557077,FTC,446110,Pharmacies & Drug Stores,2,49.16241879,-122.7912586,,
Peoples Pharmacy 325,"Retail Merchant - 0 to 2 Employees, Medical Clinic",107,15551,Fraser Hwy,V3S2V8,7783557077,FTC,621110,Offices of Physicians,2,49.16241879,-122.7912586,,
McDonald's (Fraser Hwy),Restaurant,,15574,Fraser Hwy,V3S2V9,6045077900,FTC,722110,Restaurants,110,49.16195612,-122.7913367,,
Chevron Triple O,Restaurant,,15588,Fraser Hwy,V3S2V9,6045431707,FTC,722110,Restaurants,15,49.1617117,-122.7906313,,
Fleetwood Chevron,Gas Station,,15588,Fraser Hwy,V3S2V9,6045430643,FTC,447110,Gasoline Stations with Convenience Stores,8,49.1617117,-122.7906313,,
Samra Motors Inc,Automobile Dealer/Rebuilder,,15685,Fraser Hwy,V3X2Z4,6043752220,FTC,811111,General Automotive Repair,2,49.16109942,-122.7877983,,
First Rate Motors Ltd,Used Automobiles Sales,,15685,Fraser Hwy,V4N0G6,6045129600,FTC,441120,Used Car Dealers,2,49.16109942,-122.7877983,,
Ikon Kustoms + Auto Centre,Tire sales & service,103,15685,Fraser Hwy,V4N0Y6,6045940490,FTC,441320,Tire Dealers,5,49.16109942,-122.7877983,,
Triunity Martial Arts Studio Inc,Martial Arts,4A,15685,Fraser Hwy,V4N0Y6,7785780088,FTC,611620,Athletic Instruction,2,49.16109942,-122.7877983,,
Surrey Esso,Gas Station,,15775,Fraser Hwy,V4N0Y5,7785938644,FTC,4471,Gasoline stations,3,49.16012558,-122.7855448,,
Green Tree Estates,Mobile Home Park,,15820,Fraser Hwy,V4N0Y2,6045941932,FTC,721211,RV (Recreational Vehicle) Parks & Campgrounds,1,49.15909715,-122.7842002,,
G N Insurance Agency Ltd,Insurance Agent,102,15905,Fraser Hwy,V4N0Y3,6045946666,FTC,524210,Insurance Agencies & Brokerages,1,49.15907102,-122.7817545,,
Manohar Vegetarian Bakery,Bakery,101,15905,Fraser Hwy,V4N0Y3,6045910699,FTC,445291,Baked Goods Stores,3,49.15907102,-122.7817545,,
Westland Insurance Group Ltd,Insurance Agency,103,15910,Fraser Hwy,V4N0X8,6045961717,FTC,524210,Insurance Agencies & Brokerages,2,49.15756832,-122.7825318,,
BMO Bank of Montreal,Bank,101,15925,Fraser Hwy,V4N0Y3,6045923970,FTC,522111,Personal & Commercial Banking Industry,14,49.15861277,-122.7813143,,
Fraser Smiles Dental Clinic,Professional Practitioner-Dentist,102,15925,Fraser Hwy,V4N0Y3,6045935165,FTC,621210,Offices of Dentists,7,49.15861277,-122.7813143,,
Full Ramen,Restaurant - No Alcohol,103,15925,Fraser Hwy,V4N0Y3,6045036388,FTC,722512,Limited-service eating places,2,49.15861277,-122.7813143,,
Pristine Laser Medi Spa,Esthetician - Laser Hair Removal/Microdermabraision,104,15925,Fraser Hwy,V4N0Y3,6045889069,FTC,812115,Beauty Salons,1,49.15861277,-122.7813143,,
Pure Lashes by Janis,Esthetician - Waxing/Tinting/Facial/Mani/Pedi,104,15925,Fraser Hwy,V4N0Y3,6049530711,FTC,812190,Other Personal Care Services,1,49.15861277,-122.7813143,,
Salon Couture Inc,"Hair Salon/Barber, Esthetician, Retail",104,15925,Fraser Hwy,V4N0Y3,6045935490,FTC,812115,Beauty Salons,14,49.15861277,-122.7813143,,
All Critters Animal Hospital,Veterinary Hospital,300+,15930,Fraser Hwy,V4N0X8,6045976565,FTC,541940,Veterinary Services,5,49.15706506,-122.7818799,,
Fresh St Market,Retail Merchant - Grocery Store,303,15930,Fraser Hwy,V4N0X8,7785788970,FTC,4451,Grocery stores,100,49.15706506,-122.7818799,,
Goru Goru,Retail Merchant,300+,15930,Fraser Hwy,V4N0X8,6048172395,FTC,722512,Limited-service eating places,1,49.15706506,-122.7818799,,
Great Clips For Hair (15930 Fraser Hwy),Hair Salon,302,15930,Fraser Hwy,V4N0X8,6045072547,FTC,812115,Beauty Salons,8,49.15706506,-122.7818799,,
Purple Nails Salon,Esthetician - Nail Salon/Permanent Make Up,301B,15930,Fraser Hwy,V4N0X8,7785658900,FTC,812190,Other Personal Care Services,3,49.15706506,-122.7818799,,
Sunmi Park Food Co,Restaurant - Sushi,300+,15930,Fraser Hwy,V4N0X8,2049527702,FTC,722512,Limited-service eating places,2,49.15706506,-122.7818799,,
D Hut Pizza,Restaurant,103,15933,Fraser Hwy,V4N0Y3,6045935555,FTC,722110,Restaurants,8,49.15909621,-122.78079,,
Dhesi Meat Shop Ltd,Retail meat shop,104,15933,Fraser Hwy,V4N0Y3,6045935222,FTC,445210,Meat Markets,1,49.15909621,-122.78079,,
Diamond Parking Ltd #4837,Parking Enforcement Services,,15933,Fraser Hwy,V4N0Y3,6046840329,FTC,812930,Parking Lots & Garages,1,49.15909621,-122.78079,,
Diamond Sweets & Restaurant,Food Primary-Class B Dining Room,102,15933,Fraser Hwy,V4N0Y3,6045935566,FTC,722110,Restaurants,7,49.15909621,-122.78079,,
Fruiticana #20,Retail grocery store,101,15933,Fraser Hwy,V4N0Y3,6045935163,FTC,445110,Supermarkets & Other Grocery (except Convenience) Stores,11,49.15909621,-122.78079,,
Jerusalem Grill,Restaurant,105,15933,Fraser Hwy,V4N0Y3,6042000610,FTC,722110,Restaurants,1,49.15909621,-122.78079,,
Connect Hearing,Retail Merchant - 3 to 5 Employees,405,15940,Fraser Hwy,V4N0X8,6045780441,FTC,446110,Pharmacies & Drug Stores,3,49.15704507,-122.7809649,,
Dae Ji Cutlet House Restaurant,Food Primary-Class B Dining Room,401,15940,Fraser Hwy,V4N0X8,6045937655,FTC,722511,Full-service restaurants,5,49.15704507,-122.7809649,,
Fleetwood Family Eyecare Optommetrist,Professional Practitioner-Optometrist,404,15940,Fraser Hwy,V4N0X8,6045977793,FTC,621320,Offices of Optometrists,5,49.15704507,-122.7809649,,
Pharmasave No 248,Retail Sales - Pharmacy,409,15940,Fraser Hwy,V4N0X8,6045843331,FTC,446110,Pharmacies & Drug Stores,24,49.15704507,-122.7809649,,
Wagging Tales Pet Food & Supplies,"Pet food, supplies store",402,15940,Fraser Hwy,V4N0X8,6045435734,FTC,453910,Pet & Pet Supplies Stores,1,49.15704507,-122.7809649,,
Starbucks Coffee # 4105,Restaurant - Coffee Shop,,15941,Fraser Hwy,V4N0Y3,2063188705,FTC,722110,Restaurants,15,49.15831657,-122.7805969,,
Starbucks Coffee #4105,Retail Merchant - Coffee Products,,15941,Fraser Hwy,V4N0Y3,2063188705,FTC,722110,Restaurants,15,49.15831657,-122.7805969,,
Liquor Depot at Fleetwood Park Village,Retail - Beer & Wine Store,701,15950,Fraser Hwy,V4N0V7,6045973299,FTC,445310,"Beer, Wine & Liquor Stores",8,49.15767131,-122.780242,,
Dollarama L P,Retail Merchant - Dollar Store,508,15950,Fraser Hwy,V4N0X8,6045010925,FTC,452999,All Other Miscellaneous General Merchandise Stores,20,49.15767131,-122.780242,,
Fleetwood Park Dental Centre,Dental Clinic,503,15950,Fraser Hwy,V4N0X8,6045433334,FTC,621210,Offices of Dentists,6,49.15767131,-122.780242,,
Fleetwood Park Laundromat,Laundromat,500+,15950,Fraser Hwy,V4N0X8,6045438496,FTC,812310,Coin-Operated Laundries & Dry Cleaners,1,49.15767131,-122.780242,,
Gulberg Fine Cuisine,Restaurant - No Alcohol,509,15950,Fraser Hwy,V4N0X8,7785785111,FTC,722110,Restaurants,15,49.15767131,-122.780242,,
H & R Block Canada Inc,Income tax service/buyer,502,15950,Fraser Hwy,V4N0X8,6045988269,FTC,541213,Tax Preparation Services,5,49.15767131,-122.780242,,
Fraser Hwy Vacuum,Vacuum sales and service,101,15951,Fraser Hwy,V4N0Y3,6045972323,FTC,811412,Appliance Repair & Maintenance,1,49.15815596,-122.7802487,,
Pizza Hut,Take Out & Delivery,103,15951,Fraser Hwy,V4N0Y3,6045077118,FTC,722110,Restaurants,18,49.15815596,-122.7802487,,
Taco Del Mar,Restaurant - No Alcohol,101A,15951,Fraser Hwy,V4N0Y3,6045835989,FTC,722512,Limited-service eating places,1,49.15815596,-122.7802487,,
Tobiko Sushi,Restaurant,102,15951,Fraser Hwy,V4N0Y3,6045725005,FTC,722110,Restaurants,15,49.15815596,-122.7802487,,
Crystal Pure Water Co Inc,Retail Purified Water,103,15953,Fraser Hwy,V4N0Y3,6045982782,FTC,445299,All Other Specialty Food Stores,1,49.15879416,-122.7801459,,
Fleetwood Chiropractic,Professional Practitioner-Chiropractor,106,15953,Fraser Hwy,V4N0Y3,6045882938,FTC,621310,Offices of Chiropractors,1,49.15879416,-122.7801459,,
Salon Blue 2007 Holding Inc,Hair Salon/Barber,102,15953,Fraser Hwy,V4N0Y3,6045965688,FTC,812115,Beauty Salons,12,49.15879416,-122.7801459,,
Saltys Fish and Chips,Food Primary-Class B Dining Room,101,15953,Fraser Hwy,V4N0Y3,6045999215,FTC,722511,Full-service restaurants,4,49.15879416,-122.7801459,,
Sunshine Nail Spa 2015 Inc,"Nail Manicure, Pediacure, Waxing & Facial",104,15953,Fraser Hwy,V4N0Y3,6045935080,FTC,812115,Beauty Salons,1,49.15879416,-122.7801459,,
Dr A P Grewal Inc,Professional Practitioner - Dentist,201,15955,Fraser Hwy,V4H0Y3,6045035575,FTC,621210,Offices of Dentists,2,49.15915132,-122.7796095,,
#4 Happy Haircut & Beauty Parlour Ltd,Hairdressing,104,15955,Fraser Hwy,V4N0Y3,6045121749,FTC,812115,Beauty Salons,1,49.15915132,-122.7796095,,
Fleetwood Kumon,Tutoring,202,15955,Fraser Hwy,V4N0Y3,6045188428,FTC,611650,Tutorial Services,21,49.15915132,-122.7796095,,
Keystone Law Group,Law Firm,103,15955,Fraser Hwy,V4N0Y3,6045933903,FTC,541110,Offices of Lawyers,2,49.15915132,-122.7796095,,
Monarch Beauty Systems,Beauty Supplies,"D,E,",15955,Fraser Hwy,V4N0Y3,6045963310,FTC,414520,"Toiletries, Cosmetics & Sundries Wholesaler-Distributors",4,49.15915132,-122.7796095,,
Wendy's,Restaurant,,15959,Fraser Hwy,V4N0Y3,6045990219,FTC,722110,Restaurants,34,49.15824302,-122.7793008,,
Canada Trust (15960 Fraser Hwy),Banking,601,15960,Fraser Hwy,V4N0X8,0,FTC,522111,Personal & Commercial Banking Industry,29,49.1578433,-122.7807144,,
Boston Pizza (Fraser Hwy),Restaurant,801,15980,Fraser Hwy,V4N0X8,6045075507,FTC,722110,Restaurants,45,49.15829516,-122.7819162,,
Party Express,Retail Merchant - 0 to 2 Employees,,15988,Fraser Hwy,V3S2W7,6045978468,FTC,452999,All Other Miscellaneous General Merchandise Stores,1,49.15724844,-122.7795386,,
A & W Restaurant (Fraser Hwy),Fast Food Restaurant,,15988,Fraser Hwy,V4N0X8,6045979599,FTC,722110,Restaurants,22,49.15724844,-122.7795386,,
Allied Insurance Services Inc,Insurance Agent,103,15988,Fraser Hwy,V4N0X8,6045723311,FTC,524210,Insurance Agencies & Brokerages,5,49.15724844,-122.7795386,,
Asian Noodle Island Ltd,Restaurant,302,15988,Fraser Hwy,V4N0X8,6045916528,FTC,722110,Restaurants,6,49.15724844,-122.7795386,,
Great Pizza,Pizza Take-out,203,15988,Fraser Hwy,V4N0X8,6045075500,FTC,722110,Restaurants,4,49.15724844,-122.7795386,,
Greenfield Produce Outlet,Retail - Fruits & Vegetables,301,15988,Fraser Hwy,V4N0X8,6042722551,FTC,445230,Fruit & Vegetable Markets,20,49.15724844,-122.7795386,,
Magical Nails,Esthetician,202,15988,Fraser Hwy,V4N0X8,7785653515,FTC,812115,Beauty Salons,3,49.15724844,-122.7795386,,
